date,capesize_1y_avg,panamax_1y_avg,supramax_1y_avg,handysize_1y_avg,vlcc_1y,suezmax_1y,aframax_1y
2006-06-21,34500.0,18500.0,20750.0,,,,
2006-06-28,38000.0,20500.0,21250.0,,,,
2006-07-05,38500.0,22000.0,22000.0,,,,
2006-07-12,38500.0,21500.0,21500.0,,,,
2006-07-19,42000.0,22000.0,21250.0,,,,
2006-07-26,43000.0,22800.0,21750.0,,,,
2006-08-02,50000.0,23500.0,22000.0,,,,
2006-08-09,59000.0,27000.0,23000.0,,,,
2006-08-16,63000.0,29000.0,26000.0,,,,
2006-08-23,55000.0,28000.0,26500.0,,,,
2006-08-30,55000.0,29000.0,27000.0,,,,
2006-09-06,55000.0,29250.0,27000.0,,,,
2006-09-13,60000.0,30000.0,27250.0,,,,
2006-09-20,60000.0,32000.0,28500.0,,,,
2006-09-27,59000.0,30000.0,27750.0,,,,
2006-10-04,59000.0,30000.0,27500.0,,,,
2006-10-11,59000.0,30500.0,27500.0,,,,
2006-10-18,60000.0,30000.0,28000.0,,,,
2006-10-25,59000.0,30000.0,27500.0,,,,
2006-11-01,60000.0,30000.0,27250.0,,,,
2006-11-08,60000.0,30000.0,27250.0,,,,
2006-11-15,59000.0,30000.0,26750.0,,,,
2006-11-22,61000.0,30000.0,26500.0,,,,
2006-11-29,61000.0,30000.0,26500.0,,,,
2006-12-06,61000.0,30000.0,27500.0,,,,
2006-12-13,61000.0,30000.0,27750.0,,,,
2006-12-20,61000.0,30000.0,28000.0,,,,
2006-12-27,62000.0,30000.0,28250.0,,,,
2007-01-03,62000.0,30000.0,28500.0,,,,
2007-01-10,65000.0,32500.0,29000.0,,,,
2007-01-17,63000.0,31000.0,29250.0,,,,
2007-01-24,63000.0,31000.0,28750.0,,,,
2007-01-31,63000.0,31000.0,28750.0,,,,
2007-02-07,63000.0,32000.0,28500.0,,,,
2007-02-14,63500.0,32250.0,28750.0,,,,
2007-02-21,63500.0,32500.0,28750.0,,,,
2007-02-28,65000.0,33500.0,29000.0,,,,
2007-03-07,65000.0,34000.0,30000.0,,,,
2007-03-14,65500.0,34000.0,31000.0,,,,
2007-03-21,68000.0,34250.0,31000.0,,,,
2007-03-28,69000.0,36000.0,31500.0,,,,
2007-04-04,73000.0,36000.0,31750.0,,,,
2007-04-11,73000.0,38000.0,32000.0,,,,
2007-04-18,78000.0,41000.0,33000.0,,,,
2007-04-25,92500.0,41500.0,36500.0,,,,
2007-05-02,94000.0,41000.0,37000.0,,,,
2007-05-09,97500.0,47000.0,41500.0,,,,
2007-05-16,100000.0,46000.0,42500.0,,,,
2007-05-23,102000.0,44000.0,42000.0,,,,
2007-05-30,97000.0,44000.0,41000.0,,,,
2007-06-06,96000.0,46000.0,41000.0,,,,
2007-06-13,80000.0,44000.0,40750.0,,,,
2007-06-20,79000.0,44000.0,40000.0,,,,
2007-06-27,90000.0,46000.0,40250.0,,,,
2007-07-04,88000.0,48000.0,40300.0,,,,
2007-07-11,88000.0,49000.0,40500.0,,,,
2007-07-18,88000.0,49000.0,42500.0,,,,
2007-07-25,92000.0,55000.0,43500.0,,,,
2007-08-01,96000.0,58000.0,44000.0,,,,
2007-08-08,105000.0,54000.0,44000.0,,,,
2007-08-15,110000.0,60000.0,44500.0,,,,
2007-08-22,112000.0,58000.0,47500.0,,,,
2007-08-29,114000.0,61000.0,49000.0,,,,
2007-09-05,120000.0,67000.0,51000.0,,,,
2007-09-12,130000.0,68000.0,54000.0,,,,
2007-09-19,131000.0,69000.0,55000.0,,,,
2007-09-26,135000.0,70000.0,55000.0,,,,
2007-10-03,135000.0,72000.0,57500.0,,,,
2007-10-10,145000.0,79000.0,59000.0,,,,
2007-10-17,155000.0,79000.0,68000.0,,,,
2007-10-24,157000.0,81000.0,69000.0,,,,
2007-10-31,148000.0,82000.0,69000.0,,,,
2007-11-07,152000.0,82000.0,68500.0,,,,
2007-11-14,160000.0,80000.0,68500.0,,,,
2007-11-21,175000.0,79000.0,67000.0,,,,
2007-11-28,160000.0,74000.0,66000.0,,,,
2007-12-05,168000.0,76000.0,66000.0,,,,
2007-12-12,160000.0,70000.0,66500.0,,,,
2007-12-19,159000.0,69000.0,64000.0,,,,
2007-12-26,157000.0,68000.0,62000.0,,,,
2008-01-02,157000.0,68000.0,62000.0,,,,
2008-01-09,152000.0,68000.0,61500.0,,,,
2008-01-16,135000.0,65000.0,55000.0,,,,
2008-01-23,110000.0,55000.0,50000.0,,,,
2008-01-30,110000.0,58000.0,48000.0,,,,
2008-02-06,122000.0,60000.0,48500.0,,,,
2008-02-13,133000.0,68000.0,50000.0,,,,
2008-02-20,120000.0,69000.0,58000.0,,,,
2008-02-27,135000.0,71000.0,58000.0,,,,
2008-03-05,145000.0,74000.0,61000.0,,,,
2008-03-12,145000.0,74000.0,61500.0,,,,
2008-03-19,140000.0,72000.0,61000.0,,,,
2008-03-26,137000.0,71000.0,61000.0,,,,
2008-04-02,130000.0,71000.0,61000.0,,,,
2008-04-09,130000.0,70000.0,60500.0,,,,
2008-04-16,133000.0,72000.0,61000.0,,,,
2008-04-23,142000.0,75000.0,61500.0,,,,
2008-04-30,145000.0,74000.0,61500.0,,,,
2008-05-07,150000.0,80000.0,61750.0,,,,
2008-05-14,151000.0,81000.0,62000.0,,,,
2008-05-21,163000.0,84000.0,63500.0,,,,
2008-05-28,158000.0,82000.0,63000.0,,,,
2008-06-04,170000.0,80000.0,63000.0,,,,
2008-06-11,165000.0,80000.0,62000.0,,,,
2008-06-18,160000.0,76000.0,62000.0,,,,
2008-06-25,155000.0,80000.0,60000.0,,,,
2008-07-02,157000.0,78000.0,59000.0,,,,
2008-07-09,157000.0,78000.0,59000.0,,,,
2008-07-16,160000.0,78000.0,60000.0,,,,
2008-07-23,160000.0,76000.0,59750.0,,,,
2008-07-30,160000.0,79000.0,58900.0,,,,
2008-08-06,155000.0,74500.0,55000.0,,,,
2008-08-13,135000.0,72000.0,50000.0,,,,
2008-08-20,135000.0,73000.0,50000.0,,,,
2008-08-27,130000.0,70000.0,49000.0,,,,
2008-09-03,115000.0,70000.0,49000.0,,,,
2008-09-10,115000.0,52000.0,40000.0,,,,
2008-09-17,105000.0,51000.0,43000.0,,,,
2008-09-24,80000.0,50000.0,41000.0,,,,
2008-10-01,55000.0,35000.0,40000.0,,,,
2008-10-08,52500.0,32000.0,30000.0,,,,
2008-10-15,30000.0,21000.0,15000.0,,,,
2008-10-22,26000.0,18000.0,15000.0,,,,
2008-10-29,25000.0,14000.0,15000.0,,,,
2008-11-05,21000.0,14000.0,12500.0,,,,
2008-11-12,21000.0,14500.0,10600.0,,,,
2008-11-19,19000.0,15000.0,10500.0,,,,
2008-11-26,18000.0,14000.0,10000.0,,,,
2008-12-03,18000.0,10750.0,11000.0,,,,
2008-12-10,18500.0,10500.0,10500.0,,,,
2008-12-17,21500.0,11500.0,11000.0,,,,
2008-12-24,21500.0,12000.0,11000.0,,,,
2008-12-31,21500.0,12000.0,11000.0,,,,
2009-01-07,21500.0,12000.0,10000.0,,,,
2009-01-14,22000.0,12000.0,11000.0,,,,
2009-01-21,22500.0,11000.0,10000.0,,,,
2009-01-28,23500.0,11000.0,10250.0,,,,
2009-02-04,26000.0,15000.0,11000.0,,,,
2009-02-11,35000.0,16000.0,15000.0,,,,
2009-02-18,34000.0,15000.0,16000.0,,,,
2009-02-25,30000.0,13500.0,15000.0,,,,
2009-03-04,28500.0,15500.0,13000.0,,,,
2009-03-11,27750.0,17500.0,18000.0,,,,
2009-03-18,26000.0,16500.0,13500.0,,,,
2009-03-25,25000.0,14000.0,12000.0,,,,
2009-04-01,25000.0,12000.0,12000.0,,,,
2009-04-08,24000.0,11000.0,,,,,
2009-04-14,24000.0,11000.0,10500.0,,,,
2009-04-15,24000.0,12500.0,10500.0,,,,
2009-04-22,24000.0,15000.0,13000.0,,,,
2009-04-29,23000.0,13500.0,12000.0,,,,
2009-05-06,24500.0,15500.0,13000.0,,,,
2009-05-13,24500.0,16000.0,14000.0,,,,
2009-05-20,30000.0,16500.0,13500.0,,,,
2009-05-27,40000.0,17500.0,14500.0,,,,
2009-06-03,40000.0,20000.0,14750.0,,,,
2009-06-10,38000.0,18500.0,15000.0,,,,
2009-06-17,42000.0,24000.0,16000.0,,,,
2009-06-24,42000.0,20000.0,16000.0,,,,
2009-07-01,42000.0,21000.0,17000.0,,,,
2009-07-08,39000.0,20000.0,17000.0,,,,
2009-07-15,45000.0,20500.0,17500.0,,,,
2009-07-22,43000.0,21000.0,18000.0,,,,
2009-07-29,43000.0,20000.0,18000.0,,,,
2009-08-05,43000.0,20000.0,16000.0,,,,
2009-08-12,43000.0,20000.0,14500.0,,,,
2009-08-19,35000.0,20000.0,15000.0,,,,
2009-08-26,34000.0,19000.0,16500.0,,,,
2009-09-02,33000.0,19000.0,16000.0,,,,
2009-09-09,32000.0,19000.0,17000.0,,,,
2009-09-16,29000.0,20000.0,18000.0,,,,
2009-09-23,25000.0,20000.0,16000.0,,,,
2009-09-30,25000.0,18000.0,16000.0,,,,
2009-10-07,29000.0,20000.0,16000.0,,,,
2009-10-14,25000.0,21000.0,16000.0,,,,
2009-10-21,30000.0,19000.0,17250.0,,,,
2009-10-28,30000.0,20000.0,15000.0,,,,
2009-11-04,33000.0,22000.0,17000.0,,,,
2009-11-11,37500.0,24000.0,18000.0,,,,
2009-11-18,40000.0,26500.0,19000.0,,,,
2009-11-25,37000.0,25000.0,21000.0,,,,
2009-12-02,38500.0,23000.0,19000.0,,,,
2009-12-09,32000.0,22250.0,19000.0,,,,
2009-12-16,32000.0,21500.0,18000.0,,,,
2009-12-23,31500.0,21500.0,18000.0,,,,
2009-12-30,31500.0,21500.0,,,,,
2010-01-06,37000.0,25500.0,15000.0,,,,
2010-01-13,38000.0,24500.0,19000.0,,,,
2010-01-20,36000.0,24500.0,20500.0,,,,
2010-01-27,39000.0,25500.0,19000.0,,,,
2010-02-03,36000.0,23500.0,17000.0,,,,
2010-02-10,32000.0,24000.0,18000.0,,,,
2010-02-17,32000.0,24000.0,18000.0,,,,
2010-02-24,30000.0,24500.0,19000.0,,,,
2010-03-03,34000.0,25000.0,20000.0,,,,
2010-03-10,34000.0,25800.0,22000.0,,,,
2010-03-17,33000.0,27000.0,23000.0,,,,
2010-03-24,32000.0,27500.0,24000.0,,,,
2010-03-31,33000.0,26900.0,22000.0,,,,
2010-04-07,32750.0,26000.0,24000.0,,,,
2010-04-14,31500.0,27000.0,23000.0,,,,
2010-04-21,30500.0,26500.0,22000.0,,,,
2010-04-28,34000.0,26000.0,22500.0,,,,
2010-05-05,33000.0,27000.0,22000.0,,,,
2010-05-12,36000.0,28000.0,26000.0,,,,
2010-05-19,34000.0,28000.0,28000.0,,,,
2010-05-26,37000.0,27500.0,28000.0,,,,
2010-06-02,36250.0,27500.0,27500.0,,,,
2010-06-09,34000.0,27000.0,23000.0,,,,
2010-06-16,31000.0,25500.0,20000.0,,,,
2010-06-23,30000.0,25000.0,20000.0,,,,
2010-06-30,30000.0,24000.0,20000.0,,,,
2010-07-07,28000.0,22500.0,20000.0,,,,
2010-07-14,24000.0,21000.0,19000.0,,,,
2010-07-21,24000.0,21500.0,18000.0,,,,
2010-07-28,26000.0,21500.0,19000.0,,,,
2010-08-04,26000.0,21500.0,19000.0,,,,
2010-08-11,29500.0,24500.0,19000.0,,,,
2010-08-18,29500.0,26000.0,20000.0,,,,
2010-08-25,30000.0,27500.0,23000.0,,,,
2010-09-01,30000.0,26000.0,21000.0,,,,
2010-09-08,32000.0,26000.0,21250.0,,,,
2010-09-15,32000.0,24000.0,21000.0,,,,
2010-09-22,28000.0,23500.0,21000.0,,,,
2010-09-29,29500.0,23000.0,20000.0,,,,
2010-10-06,31000.0,22000.0,20000.0,,,,
2010-10-13,31500.0,22500.0,19500.0,,,,
2010-10-20,31750.0,21000.0,19000.0,,,,
2010-10-27,31750.0,23500.0,19000.0,,,,
2010-11-03,31000.0,22000.0,19000.0,,,,
2010-11-10,31000.0,22500.0,19000.0,,,,
2010-11-17,31000.0,21500.0,18000.0,,,,
2010-11-24,30000.0,21800.0,18000.0,,,,
2010-12-01,26500.0,20000.0,18000.0,,,,
2010-12-08,25000.0,19000.0,19000.0,,,,
2010-12-15,25000.0,18000.0,18000.0,,,,
2010-12-22,22000.0,17000.0,16000.0,,,,
2010-12-29,22000.0,17000.0,16000.0,,,,
2011-01-05,21000.0,16000.0,17000.0,,,,
2011-01-12,20000.0,16500.0,17000.0,,,,
2011-01-19,19000.0,16250.0,16500.0,,,,
2011-01-26,19000.0,15000.0,15000.0,,,,
2011-02-02,18000.0,15500.0,14500.0,,,,
2011-02-09,18000.0,16750.0,14000.0,,,,
2011-02-16,18500.0,17500.0,14000.0,,,,
2011-02-23,16000.0,16500.0,14000.0,,,,
2011-03-02,15000.0,16000.0,15000.0,,,,
2011-03-09,15250.0,16700.0,15500.0,,,,
2011-03-16,15500.0,16500.0,16000.0,,,,
2011-03-23,15500.0,16750.0,17000.0,,,,
2011-03-30,15500.0,16000.0,17000.0,,,,
2011-04-06,15000.0,15200.0,16000.0,,,,
2011-04-13,14750.0,15750.0,16000.0,,,,
2011-04-20,12500.0,15000.0,,,,,
2011-04-27,12500.0,15000.0,14000.0,,,,
2011-05-04,13000.0,15000.0,14500.0,,,,
2011-05-11,12500.0,15000.0,14500.0,,,,
2011-05-18,11500.0,14000.0,14500.0,,,,
2011-05-25,11500.0,14000.0,14500.0,,,,
2011-06-01,11500.0,13900.0,14250.0,,,,
2011-06-08,11000.0,14200.0,14500.0,,,,
2011-06-15,10750.0,14500.0,13500.0,,,,
2011-06-22,10750.0,13750.0,13250.0,,,,
2011-06-29,11000.0,12750.0,12500.0,,,,
2011-07-06,12000.0,12800.0,12250.0,,,,
2011-07-13,12500.0,13000.0,12000.0,,,,
2011-07-20,12000.0,13000.0,11000.0,,,,
2011-07-27,11800.0,13000.0,12000.0,,,,
2011-08-03,11800.0,12900.0,12000.0,,,,
2011-08-10,11800.0,12500.0,13000.0,,,,
2011-08-17,12000.0,12500.0,12500.0,,,,
2011-08-24,14750.0,12750.0,15500.0,,,,
2011-08-31,14750.0,13000.0,14000.0,,,,
2011-09-07,16000.0,13250.0,12500.0,,,,
2011-09-14,16500.0,13500.0,13500.0,,,,
2011-09-21,16500.0,13300.0,13800.0,,,,
2011-09-28,16500.0,13000.0,13000.0,,,,
2011-10-05,16250.0,13250.0,13000.0,,,,
2011-10-12,17000.0,13750.0,14000.0,,,,
2011-10-19,17500.0,14000.0,13500.0,,,,
2011-10-26,17600.0,13500.0,13500.0,,,,
2011-11-02,17000.0,12500.0,13250.0,,,,
2011-11-09,16250.0,12800.0,13000.0,,,,
2011-11-16,16500.0,12500.0,12500.0,,,,
2011-11-23,15500.0,12500.0,12700.0,,,,
2011-11-30,17000.0,12250.0,12500.0,,,,
2011-12-07,17300.0,12000.0,12500.0,,,,
2011-12-14,17500.0,12250.0,12200.0,,,,
2011-12-21,18000.0,12250.0,12000.0,,,,
2011-12-28,17500.0,12000.0,12000.0,,,,
2012-01-04,17000.0,12000.0,11500.0,,,,
2012-01-11,14000.0,11900.0,11300.0,,,,
2012-01-18,13000.0,10750.0,11000.0,,,,
2012-01-25,13000.0,10500.0,10000.0,,,,
2012-02-01,13000.0,10000.0,10000.0,,,,
2012-02-08,13250.0,10500.0,10000.0,,,,
2012-02-15,13500.0,11000.0,10000.0,,,,
2012-02-22,13500.0,11000.0,10500.0,,,,
2012-02-29,13500.0,11250.0,10800.0,,,,
2012-03-07,13500.0,11500.0,11000.0,,,,
2012-03-14,13250.0,11000.0,12000.0,,,,
2012-03-21,11000.0,10500.0,12250.0,,,,
2012-03-28,11000.0,10500.0,12250.0,,,,
2012-04-04,11500.0,10500.0,,,,,
2012-04-11,12500.0,10800.0,12000.0,,,,
2012-04-18,12000.0,10800.0,11250.0,,,,
2012-04-25,12000.0,11000.0,11500.0,,,,
2012-05-02,11900.0,10900.0,11500.0,,,,
2012-05-09,12000.0,10500.0,11250.0,,,,
2012-05-16,12000.0,10250.0,11500.0,,,,
2012-05-23,12000.0,10200.0,10750.0,,,,
2012-05-30,11000.0,10000.0,10750.0,,,,
2012-06-06,10500.0,10000.0,10000.0,,,,
2012-06-13,9800.0,9500.0,10000.0,,,,
2012-06-20,9800.0,9250.0,10000.0,,,,
2012-06-27,9800.0,9250.0,10250.0,,,,
2012-07-04,10500.0,9700.0,10250.0,,,,
2012-07-11,10500.0,10000.0,10200.0,,,,
2012-07-18,10500.0,10000.0,10200.0,,,,
2012-07-25,10000.0,10000.0,10000.0,,,,
2012-08-01,9900.0,9300.0,10000.0,,,,
2012-08-08,9750.0,9000.0,9500.0,,,,
2012-08-15,9300.0,9200.0,9000.0,,,,
2012-08-22,9250.0,9000.0,8750.0,,,,
2012-08-29,9250.0,9000.0,8750.0,,,,
2012-09-05,9000.0,8500.0,9000.0,,,,
2012-09-12,9000.0,8250.0,8250.0,,,,
2012-09-19,10000.0,8000.0,8250.0,,,,
2012-09-26,9600.0,7600.0,8000.0,,,,
2012-10-03,10250.0,7000.0,8000.0,,,,
2012-10-10,10350.0,8750.0,8750.0,,,,
2012-10-17,13500.0,8250.0,9250.0,,,,
2012-10-24,13750.0,7800.0,8500.0,,,,
2012-10-31,12500.0,7800.0,8000.0,,,,
2012-11-07,11500.0,7500.0,7800.0,,,,
2012-11-14,11700.0,7500.0,8000.0,,,,
2012-11-21,11250.0,8000.0,8000.0,,,,
2012-11-28,11000.0,7900.0,8750.0,,,,
2012-12-05,10250.0,7750.0,8900.0,,,,
2012-12-12,9250.0,7500.0,8900.0,,,,
2012-12-19,9250.0,7000.0,8750.0,,,,
2012-12-26,9200.0,7000.0,,,,,
2013-01-02,9100.0,7000.0,8800.0,,,,
2013-01-09,10100.0,7500.0,8900.0,,,,
2013-01-16,10400.0,7300.0,8800.0,,,,
2013-01-23,10750.0,7250.0,8800.0,,,,
2013-01-30,10500.0,7200.0,8500.0,,,,
2013-02-06,10500.0,7250.0,8300.0,,,,
2013-02-13,10500.0,7500.0,8500.0,,,,
2013-02-20,10500.0,8000.0,9000.0,,,,
2013-02-27,10250.0,8500.0,9100.0,,,,
2013-03-06,10250.0,9500.0,9250.0,,,,
2013-03-13,10500.0,9250.0,9250.0,,,,
2013-03-20,10500.0,9250.0,9250.0,,,,
2013-03-27,10750.0,9250.0,9000.0,,,,
2013-04-03,10750.0,9000.0,8800.0,,,,
2013-04-10,10500.0,8900.0,8800.0,,,,
2013-04-17,10500.0,9000.0,8800.0,,,,
2013-04-24,10500.0,9000.0,9000.0,,,,
2013-05-01,10500.0,9000.0,9000.0,,,,
2013-05-08,10500.0,8750.0,9000.0,,,,
2013-05-09,11500.0,10500.0,12100.0,,,,
2013-05-15,10500.0,8800.0,8800.0,,,,
2013-05-22,10500.0,8200.0,8500.0,,,,
2013-05-29,10500.0,8000.0,8500.0,,,,
2013-06-05,10500.0,7750.0,8400.0,,,,
2013-06-12,10800.0,7750.0,8800.0,,,,
2013-06-19,11000.0,7750.0,8900.0,,,,
2013-06-26,12500.0,7750.0,9000.0,,,,
2013-07-03,12500.0,7800.0,9000.0,,,,
2013-07-10,13000.0,7900.0,9250.0,,,,
2013-07-17,13000.0,8000.0,10200.0,,,,
2013-07-24,13500.0,8000.0,10200.0,,,,
2013-07-31,13500.0,8000.0,10100.0,,,,
2013-08-07,13500.0,8500.0,10000.0,,,,
2013-08-14,15000.0,8750.0,10000.0,,,,
2013-08-21,16500.0,8750.0,9250.0,,,,
2013-08-28,17000.0,8700.0,9500.0,,,,
2013-09-04,18300.0,9400.0,9500.0,,,,
2013-09-11,22000.0,11000.0,9600.0,,,,
2013-09-18,22500.0,11200.0,9500.0,,,,
2013-09-25,22000.0,12800.0,10250.0,,,,
2013-10-02,20000.0,12000.0,11000.0,,,,
2013-10-09,19500.0,13500.0,11500.0,,,,
2013-10-16,20000.0,13250.0,11500.0,,,,
2013-10-23,18000.0,13000.0,11600.0,,,,
2013-10-30,16500.0,11900.0,11600.0,,,,
2013-11-06,17000.0,11750.0,11600.0,,,,
2013-11-13,17500.0,11500.0,12000.0,,,,
2013-11-20,17500.0,11300.0,12000.0,,,,
2013-11-27,17500.0,11750.0,12000.0,,,,
2013-12-04,20000.0,12300.0,12000.0,,,,
2013-12-11,20250.0,13500.0,12500.0,,,,
2013-12-18,19500.0,13250.0,12500.0,,,,
2013-12-25,19500.0,13250.0,,,,,
2013-12-27,19500.0,13250.0,12500.0,,,,
2014-01-01,19500.0,13000.0,,,,,
2014-01-02,20500.0,13000.0,12500.0,,,,
2014-01-08,19500.0,12500.0,12250.0,,,,
2014-01-15,19000.0,14000.0,12250.0,,,,
2014-01-22,20000.0,14000.0,11750.0,,,,
2014-01-29,22000.0,14000.0,12000.0,,,,
2014-02-05,22000.0,14000.0,11750.0,,,,
2014-02-12,22500.0,14000.0,11750.0,,,,
2014-02-19,23000.0,14000.0,12000.0,,,,
2014-02-26,24000.0,13900.0,12000.0,,,,
2014-03-05,31000.0,14000.0,12500.0,,,,
2014-03-12,27000.0,14000.0,12750.0,,,,
2014-03-19,28500.0,14000.0,13000.0,,,,
2014-03-26,27000.0,13600.0,12750.0,,,,
2014-04-02,25500.0,13000.0,12500.0,,,,
2014-04-09,24500.0,12900.0,12000.0,,,,
2014-04-16,23000.0,12900.0,12000.0,,,,
2014-04-23,25000.0,12750.0,12250.0,,,,
2014-04-30,24000.0,12750.0,12250.0,,,,
2014-05-07,24000.0,13000.0,12200.0,,,,
2014-05-14,23000.0,12500.0,13000.0,,,,
2014-05-21,22000.0,12500.0,13250.0,,,,
2014-05-28,22000.0,11500.0,13000.0,,,,
2014-06-04,23000.0,10700.0,13000.0,,,,
2014-06-11,22000.0,10250.0,12000.0,,,,
2014-06-18,20500.0,10000.0,11000.0,,,,
2014-06-25,20000.0,8750.0,10500.0,,,,
2014-07-02,19000.0,9000.0,10500.0,,,,
2014-07-09,19000.0,10000.0,11000.0,,,,
2014-07-16,18750.0,9500.0,10750.0,,,,
2014-07-23,18500.0,9400.0,10500.0,,,,
2014-07-30,18600.0,8500.0,10650.0,,,,
2014-08-06,18500.0,8500.0,10500.0,,,,
2014-08-13,21000.0,8500.0,11000.0,,,,
2014-08-20,21000.0,10000.0,11000.0,,,,
2014-08-27,20000.0,9500.0,11000.0,,,,
2014-09-03,20500.0,10000.0,11250.0,,,,
2014-09-10,21000.0,9900.0,11500.0,,,,
2014-09-17,18000.0,9750.0,11500.0,,,,
2014-09-24,18000.0,9500.0,11500.0,,,,
2014-10-01,17500.0,9000.0,11200.0,,,,
2014-10-08,16500.0,8800.0,11000.0,,,,
2014-10-15,15500.0,9000.0,10800.0,,,,
2014-10-22,18000.0,9750.0,10500.0,,,,
2014-10-29,18500.0,10250.0,10000.0,,,,
2014-11-05,17500.0,9250.0,9800.0,,,,
2014-11-12,17000.0,9000.0,9800.0,,,,
2014-11-19,16000.0,9000.0,9900.0,,,,
2014-11-26,16000.0,9200.0,10000.0,,,,
2014-12-03,14000.0,8800.0,10000.0,,,,
2014-12-10,13700.0,8800.0,9500.0,,,,
2014-12-17,12800.0,8500.0,9300.0,,,,
2014-12-24,11000.0,8000.0,,,,,
2014-12-31,10500.0,8650.0,,,,,
2015-01-07,11000.0,7250.0,9000.0,,,,
2015-01-14,11500.0,7500.0,8500.0,,,,
2015-01-21,13000.0,7250.0,8000.0,,,,
2015-01-28,12500.0,7250.0,7750.0,,,,
2015-02-04,11000.0,7100.0,7500.0,,,,
2015-02-11,11000.0,7200.0,7500.0,,,,
2015-02-18,10500.0,7250.0,7500.0,,,,
2015-02-25,9600.0,7300.0,7500.0,,,,
2015-03-04,9000.0,7100.0,8250.0,,,,
2015-03-11,9000.0,7000.0,8500.0,,,,
2015-03-18,9000.0,7250.0,8600.0,,,,
2015-03-25,9000.0,7250.0,8600.0,,,,
2015-04-01,8000.0,7250.0,,,,,
2015-04-08,9000.0,7000.0,8250.0,,,,
2015-04-15,9000.0,7000.0,8300.0,,,,
2015-04-22,9000.0,7000.0,8300.0,,,,
2015-04-29,8500.0,7000.0,8300.0,,,,
2015-05-06,8500.0,6700.0,8150.0,,,,
2015-05-13,9500.0,6500.0,8150.0,,,,
2015-05-20,9250.0,6250.0,8000.0,,,,
2015-05-27,9500.0,6250.0,8000.0,,,,
2015-06-03,9500.0,6750.0,8000.0,,,,
2015-06-10,9750.0,7000.0,8000.0,,,,
2015-06-17,12500.0,7500.0,8000.0,,,,
2015-06-24,13000.0,7000.0,8300.0,,,,
2015-07-01,12000.0,7500.0,8000.0,,,,
2015-07-08,12500.0,7250.0,8000.0,,,,
2015-07-15,13000.0,7500.0,8250.0,,,,
2015-07-22,14000.0,7750.0,8300.0,,,,
2015-07-29,15500.0,7500.0,8000.0,,,,
2015-08-05,16000.0,7600.0,8250.0,,,,
2015-08-12,14000.0,7750.0,8500.0,,,,
2015-08-19,13000.0,7750.0,8700.0,,,,
2015-08-26,12000.0,7750.0,8600.0,,,,
2015-09-02,11400.0,7500.0,8500.0,,,,
2015-09-09,11400.0,7250.0,8000.0,,,,
2015-09-16,11300.0,7400.0,7900.0,,,,
2015-09-23,11500.0,7300.0,7800.0,,,,
2015-09-30,12000.0,7200.0,7400.0,,,,
2015-10-07,11000.0,7500.0,7000.0,,,,
2015-10-14,11000.0,7500.0,6750.0,,,,
2015-10-21,11300.0,7250.0,6500.0,,,,
2015-10-28,10200.0,6900.0,6500.0,,,,
2015-11-04,10200.0,6800.0,6500.0,,,,
2015-11-11,9000.0,6500.0,6250.0,,,,
2015-11-18,8750.0,6250.0,5800.0,,,,
2015-11-25,7900.0,6000.0,5650.0,,,,
2015-12-02,6800.0,5500.0,5500.0,,,,
2015-12-09,6500.0,5000.0,5500.0,,,,
2015-12-16,6500.0,5500.0,5200.0,,,,
2015-12-23,6000.0,5500.0,,,,,
2015-12-30,6000.0,5500.0,,,,,
2016-01-06,7000.0,5500.0,5500.0,,,,
2016-01-13,6500.0,5000.0,5500.0,,,,
2016-01-20,5300.0,4750.0,5250.0,,,,
2016-01-27,5300.0,4700.0,5000.0,,,,
2016-02-03,5200.0,4250.0,4900.0,,,,
2016-02-10,5200.0,4300.0,4900.0,,,,
2016-02-17,5300.0,4400.0,5000.0,,,,
2016-02-24,5300.0,4500.0,5000.0,,,,
2016-03-02,5350.0,4550.0,5100.0,,,,
2016-03-09,5350.0,5200.0,5500.0,,,,
2016-03-16,5200.0,5100.0,5500.0,,,,
2016-03-23,4600.0,4950.0,,,,,
2016-03-30,5000.0,4850.0,5800.0,,,,
2016-04-06,6300.0,5000.0,5800.0,,,,
2016-04-13,6500.0,5750.0,6000.0,,,,
2016-04-20,8300.0,5500.0,6000.0,,,,
2016-04-27,8550.0,5600.0,6250.0,,,,
2016-05-04,7500.0,5500.0,6500.0,,,,
2016-05-11,6500.0,5300.0,6250.0,,,,
2016-05-18,7000.0,5750.0,6250.0,,,,
2016-05-25,6800.0,5400.0,6250.0,,,,
2016-06-01,7000.0,5250.0,6250.0,,,,
2016-06-08,7750.0,5200.0,5750.0,,,,
2016-06-15,7750.0,5250.0,5250.0,,,,
2016-06-22,7750.0,5400.0,5350.0,,,,
2016-06-29,7850.0,5400.0,5500.0,,,,
2016-07-06,7850.0,5750.0,6000.0,,,,
2016-07-13,8000.0,6000.0,6250.0,,,,
2016-07-20,8000.0,6200.0,6200.0,,,,
2016-07-27,7500.0,6000.0,6100.0,,,,
2016-08-03,7500.0,5800.0,6000.0,,,,
2016-08-10,7500.0,5800.0,6250.0,,,,
2016-08-17,7500.0,5750.0,6250.0,,,,
2016-08-24,7600.0,5600.0,6500.0,,,,
2016-08-31,7600.0,5500.0,6500.0,,,,
