date,cfr_62,cfr_65,port_stock_62,port_stock_65,inventories_mt,steel_production_mt,steel_inventories_mt
2025-01-08,97.36,111.57,711.0,880.0,145.22,,18.02
2025-01-09,97.82,111.92,714.0,883.0,145.22,,18.02
2025-01-10,97.9,111.99,714.0,883.0,146.33,,18.02
2025-01-13,98.92,113.09,720.0,889.0,146.33,,18.02
2025-01-15,99.97,114.13,729.0,898.0,146.33,,18.02
2025-01-16,101.02,115.2,737.0,906.0,146.33,,18.02
2025-01-17,101.57,115.74,744.0,913.0,146.63,,18.02
2025-01-20,101.53,115.67,746.0,915.0,146.63,,18.02
2025-01-21,101.79,115.87,,,146.0,1005.0,3.1
2025-01-22,101.42,115.51,750.0,919.0,146.63,,18.02
2025-01-23,101.44,115.53,750.0,919.0,146.63,,18.02
2025-01-24,101.59,115.76,752.0,921.0,145.28,,18.02
2025-02-04,105.55,119.28,,,146.0,1005.0,3.4
2025-02-05,104.43,118.17,751.0,919.0,145.28,,18.02
2025-02-06,106.35,120.11,756.0,925.0,145.28,,18.02
2025-02-07,106.72,120.44,761.0,930.0,149.91,,18.02
2025-02-10,107.34,121.08,765.0,934.0,149.91,,18.02
2025-02-11,106.41,120.15,762.0,931.0,149.91,,18.02
2025-02-12,107.81,121.54,769.0,938.0,149.91,,18.02
2025-02-13,106.99,120.65,766.0,935.0,149.91,,18.02
2025-02-14,106.79,120.28,763.0,932.0,149.96,,18.02
2025-02-17,106.46,119.95,760.0,929.0,149.96,,18.02
2025-02-18,106.9,120.46,765.0,933.0,149.96,1005.0,5.5
2025-02-19,106.9,120.47,767.0,936.0,149.96,,18.02
2025-02-20,107.65,121.22,772.0,941.0,149.96,,18.02
2025-02-21,107.6,121.08,779.0,948.0,149.18,,18.02
2025-02-24,107.57,121.08,770.0,939.0,149.18,,18.02
2025-02-25,107.1,120.5,765.0,934.0,149.18,,18.02
2025-02-26,107.09,120.42,762.0,930.0,149.18,,18.02
2025-02-27,107.03,120.31,758.0,928.0,149.18,,18.02
2025-02-28,106.9,120.13,758.0,927.0,148.16,,18.02
2025-03-03,100.9,114.08,741.0,909.0,148.16,,18.02
2025-03-04,101.87,114.93,737.0,906.0,148.16,1005.0,6.2
2025-03-05,100.8,113.77,731.0,899.0,148.16,,18.02
2025-03-06,101.25,114.37,730.0,898.0,148.16,,18.02
2025-03-07,101.28,114.4,733.0,902.0,142.97,,18.02
2025-03-10,101.05,114.19,730.0,899.0,142.97,,18.02
2025-03-11,101.64,114.75,731.0,900.0,142.97,,18.02
2025-03-12,101.76,114.84,726.0,894.0,142.97,,18.02
2025-03-13,102.85,115.91,730.0,898.0,142.97,,18.02
2025-03-14,103.75,116.62,737.0,906.0,141.17,,18.02
2025-03-17,102.65,115.57,731.0,899.0,141.17,,18.02
2025-03-18,102.8,115.71,731.0,899.0,141.17,166.0,6.3
2025-03-19,101.99,114.9,721.0,889.0,141.17,,18.02
2025-03-20,102.1,115.0,722.0,890.0,141.17,,18.02
2025-03-21,101.82,114.73,720.0,889.0,141.44,,18.02
2025-03-24,102.5,115.41,734.0,903.0,141.44,,18.02
2025-03-25,102.2,115.13,730.0,899.0,141.44,,18.02
2025-03-26,102.4,115.34,732.0,901.0,141.44,,18.02
2025-03-27,102.45,115.4,736.0,904.0,141.44,,18.02
2025-03-28,102.43,115.3,735.0,904.0,142.02,,18.02
2025-03-31,102.04,114.97,723.0,892.0,142.02,,18.02
2025-04-01,103.88,116.8,734.0,903.0,142.02,166.0,6.1
2025-04-02,103.77,116.77,733.0,902.0,142.02,,18.02
2025-04-03,102.88,116.0,730.0,899.0,142.02,,18.02
2025-04-07,99.54,112.69,722.0,891.0,142.02,,18.02
2025-04-08,97.44,110.46,704.0,873.0,142.02,,18.02
2025-04-09,97.27,110.18,698.0,867.0,142.02,,18.02
2025-04-10,98.98,111.89,707.0,876.0,142.02,,18.02
2025-04-11,99.0,111.69,709.0,877.0,140.62,,18.02
2025-04-14,99.57,112.24,709.0,877.0,140.62,,18.02
2025-04-15,99.99,112.58,715.0,883.0,140.62,166.0,5.8
2025-04-16,99.68,112.28,714.0,882.0,140.62,,18.02
2025-04-17,99.55,112.17,711.0,880.0,140.62,,18.02
2025-04-18,99.3,111.98,701.0,870.0,137.84,,18.02
2025-04-21,100.1,112.67,708.0,877.0,137.84,,18.02
2025-04-22,99.8,112.45,713.0,882.0,137.84,,18.02
2025-04-23,100.23,112.91,718.0,887.0,137.84,,18.02
2025-04-24,100.05,112.71,716.0,885.0,137.84,,18.02
2025-04-25,99.85,112.47,713.0,881.0,139.94,,18.02
2025-04-29,99.85,112.5,,,134.0,259.0,5.2
2025-04-30,99.76,112.31,771.0,883.0,139.94,,18.02
2025-05-06,98.5,110.24,770.0,882.0,139.94,,18.02
2025-05-07,99.35,110.6,772.0,883.0,139.94,,18.02
2025-05-08,97.93,109.14,765.0,876.0,139.94,,18.02
2025-05-09,98.25,109.44,766.0,878.0,139.66,,18.02
2025-05-12,100.49,111.65,775.0,887.0,139.66,,18.02
2025-05-13,100.05,111.19,773.0,885.0,139.66,259.0,4.9
2025-05-14,101.8,112.87,784.0,896.0,139.66,,18.02
2025-05-15,101.2,112.25,786.0,898.0,139.66,,18.02
2025-05-16,100.6,111.7,783.0,894.0,139.4,,18.02
2025-05-19,100.2,111.33,780.0,892.0,139.4,,18.02
2025-05-20,100.11,111.14,776.0,888.0,139.4,,18.02
2025-05-21,100.2,111.16,777.0,888.0,139.4,,18.02
2025-05-22,99.86,110.8,775.0,887.0,139.4,,18.02
2025-05-23,99.56,110.49,771.0,883.0,137.73,,18.02
2025-05-26,99.4,110.33,760.0,872.0,137.73,,18.02
2025-05-27,99.21,110.14,755.0,867.0,137.73,259.0,4.9
2025-05-28,99.08,110.04,754.0,866.0,137.73,,18.02
2025-05-29,99.15,110.11,757.0,869.0,137.73,,18.02
2025-05-30,99.12,109.99,751.0,863.0,136.24,,18.02
2025-06-03,95.25,105.25,688.0,857.0,136.24,,18.02
2025-06-04,96.24,105.74,691.0,860.0,136.24,,18.02
2025-06-05,95.67,104.97,690.0,859.0,136.24,,18.02
2025-06-06,96.26,105.54,695.0,863.0,136.09,,18.02
2025-06-09,95.56,104.91,691.0,860.0,136.09,,18.02
2025-06-10,95.3,104.76,688.0,857.0,136.09,345.0,4.0
2025-06-11,95.8,105.25,693.0,862.0,136.09,,18.02
2025-06-12,95.4,104.83,687.0,855.0,136.09,,18.02
2025-06-13,95.1,104.53,684.0,852.0,137.22,,18.02
2025-06-16,95.05,104.5,685.0,854.0,137.22,,18.02
2025-06-17,94.42,103.89,682.0,850.0,137.22,,18.02
2025-06-18,94.17,103.67,675.0,843.0,137.22,,18.02
2025-06-19,94.33,103.81,674.0,843.0,137.22,,18.02
2025-06-20,94.7,104.24,676.0,844.0,136.78,,18.02
2025-06-23,94.74,104.32,676.0,845.0,136.78,,18.02
2025-06-24,94.45,104.06,667.0,836.0,136.78,432.0,3.8
2025-06-25,94.3,104.05,667.0,836.0,136.78,,18.02
2025-06-26,94.45,104.2,668.0,836.0,136.78,,18.02
2025-06-27,94.55,104.28,671.0,840.0,136.92,,18.02
2025-06-30,94.47,104.29,670.0,838.0,136.92,,18.02
2025-07-01,93.35,104.01,665.0,834.0,136.92,,18.02
2025-07-02,95.25,106.01,672.0,841.0,136.92,,18.02
2025-07-03,96.35,107.27,681.0,850.0,136.92,,18.02
2025-07-04,95.89,107.06,687.0,856.0,137.13,,18.02
2025-07-07,95.25,107.08,686.0,855.0,137.13,,18.02
2025-07-08,95.53,108.01,687.0,856.0,137.13,432.0,3.7
2025-07-09,95.58,108.12,689.0,858.0,137.13,,18.02
2025-07-10,97.6,110.54,698.0,867.0,137.13,,18.02
2025-07-11,97.8,111.01,703.0,871.0,136.16,,18.02
2025-07-14,97.9,111.4,704.0,873.0,136.16,,18.02
2025-07-15,97.45,111.45,716.0,885.0,136.16,,18.02
2025-07-16,97.95,112.11,718.0,887.0,136.16,,18.02
2025-07-17,98.44,112.55,726.0,895.0,136.16,,18.02
2025-07-18,98.37,112.55,727.0,896.0,133.39,,18.02
2025-07-21,99.49,113.66,740.0,908.0,133.39,,18.02
2025-07-22,100.15,114.36,754.0,923.0,133.39,515.0,3.7
2025-07-23,99.85,114.13,749.0,918.0,133.39,,18.02
2025-07-24,100.01,114.28,744.0,913.0,133.39,,18.02
2025-07-25,99.55,113.87,744.0,913.0,131.84,,18.02
2025-07-28,99.1,113.49,739.0,907.0,131.84,,18.02
2025-07-29,99.3,113.77,745.0,913.0,131.84,,18.02
2025-07-30,99.2,113.7,741.0,909.0,131.84,,18.02
2025-07-31,99.12,113.67,736.0,905.0,131.84,,18.02
2025-08-01,99.65,115.14,737.0,905.0,130.48,,18.02
2025-08-04,101.04,117.41,740.0,909.0,130.48,,18.02
2025-08-05,101.91,118.25,742.0,911.0,130.48,515.0,3.8
2025-08-06,101.25,117.81,741.0,910.0,130.48,,18.02
2025-08-07,101.7,119.19,741.0,910.0,130.48,,18.02
2025-08-08,101.7,119.41,739.0,908.0,129.27,,18.02
2025-08-11,102.6,120.05,742.0,911.0,129.27,,18.02
2025-08-12,103.26,120.97,746.0,915.0,129.27,,18.02
2025-08-13,102.79,119.91,745.0,914.0,129.27,,18.02
2025-08-14,101.91,119.23,743.0,912.0,129.27,,18.02
2025-08-15,101.84,118.99,739.0,907.0,130.67,,18.02
2025-08-18,101.63,118.68,738.0,906.0,130.67,,18.02
2025-08-19,101.45,118.8,734.0,902.0,130.67,594.0,4.1
2025-08-20,101.26,118.64,732.0,901.0,130.67,,18.02
2025-08-21,101.49,118.84,733.0,902.0,130.67,,18.02
2025-08-22,101.2,118.53,732.0,901.0,130.19,,18.02
2025-08-25,101.9,119.44,740.0,909.0,130.19,,18.02
2025-08-26,101.65,119.22,734.0,903.0,130.19,,18.02
2025-08-27,101.75,119.32,734.0,900.0,130.19,,18.02
2025-08-28,101.9,119.47,739.0,907.0,130.19,,18.02
2025-08-29,101.81,119.48,737.0,906.0,129.17,,18.02
2025-09-01,101.71,118.25,721.0,890.0,129.17,,18.02
2025-09-02,102.55,119.19,725.0,894.0,129.17,594.0,4.4
2025-09-03,103.34,120.0,731.0,900.0,129.17,,18.02
2025-09-04,104.67,121.35,739.0,908.0,129.17,,18.02
2025-09-05,104.75,121.71,737.0,905.0,129.53,,18.02
2025-09-08,105.25,122.24,740.0,909.0,129.53,,18.02
2025-09-09,106.75,123.79,749.0,917.0,129.53,,18.02
2025-09-10,106.37,123.26,750.0,918.0,129.53,,18.02
2025-09-11,105.4,122.22,743.0,912.0,129.53,,18.02
2025-09-12,105.7,122.76,744.0,913.0,130.41,,10.76
2025-09-15,105.5,122.45,742.0,911.0,130.41,,10.76
2025-09-16,105.72,122.83,746.0,915.0,130.41,672.0,4.7
2025-09-17,105.45,122.71,749.0,919.0,130.41,,10.76
2025-09-18,105.27,122.29,748.0,917.0,130.41,,10.76
2025-09-19,105.7,122.27,755.0,924.0,129.91,,10.78
2025-09-22,105.8,122.41,756.0,925.0,129.91,,10.78
2025-09-23,105.69,122.24,753.0,922.0,129.91,,10.78
2025-09-24,105.7,122.15,754.0,923.0,129.91,,10.78
2025-09-25,105.6,122.05,755.0,924.0,129.91,,10.78
2025-09-26,105.32,121.81,749.0,920.0,129.37,,10.72
2025-09-29,105.3,121.87,747.0,916.0,129.37,,10.72
2025-09-30,105.29,121.89,802.0,914.0,129.37,672.0,4.7
2025-10-01,103.91,118.69,802.0,914.0,129.37,,10.72
2025-10-02,104.0,118.67,802.0,914.0,129.37,,10.72
2025-10-03,104.04,118.71,802.0,914.0,129.37,,10.72
2025-10-09,104.91,119.66,747.0,916.0,129.37,,11.52
2025-10-13,107.3,122.01,747.0,914.0,130.16,,11.52
2025-10-14,105.49,120.2,787.0,,133.0,672.0,4.7
2025-10-15,105.68,120.28,726.0,895.0,130.16,,11.52
2025-10-16,105.43,119.85,722.0,891.0,130.16,,11.52
2025-10-17,104.87,119.15,720.0,889.0,129.31,,11.5
2025-10-20,104.92,119.19,719.0,888.0,129.31,,11.5
2025-10-21,104.94,119.12,722.0,891.0,129.31,,11.5
2025-10-22,105.15,119.4,726.0,894.0,129.31,,11.5
2025-10-23,105.35,119.78,729.0,898.0,129.31,,11.5
2025-10-24,105.2,119.52,725.0,894.0,131.2,,11.32
2025-10-27,105.66,119.94,736.0,904.0,131.2,,11.32
2025-10-28,105.75,120.01,,,134.0,746.0,4.6
2025-10-29,105.95,120.24,749.0,918.0,131.2,,11.32
2025-10-30,105.84,120.13,750.0,919.0,131.2,,11.32
2025-10-31,105.83,120.04,747.0,916.0,132.33,,11.05
2025-11-03,105.65,118.27,736.0,906.0,132.33,,11.05
2025-11-04,104.16,116.24,731.0,900.0,132.33,,11.05
2025-11-05,104.33,116.41,729.0,898.0,132.33,,11.05
2025-11-06,104.81,116.78,733.0,902.0,132.33,,11.05
2025-11-07,102.59,114.48,725.0,893.0,135.31,,10.89
2025-11-10,103.29,115.28,730.0,899.0,135.31,,10.89
2025-11-11,102.83,114.86,730.0,899.0,135.31,746.0,4.4
2025-11-12,103.73,115.83,740.0,909.0,135.31,,10.89
2025-11-13,103.69,115.77,742.0,911.0,135.31,,10.89
2025-11-14,103.6,115.69,744.0,913.0,138.09,,10.58
2025-11-17,104.6,116.7,752.0,921.0,138.09,,10.58
2025-11-18,104.5,116.53,756.0,925.0,138.09,,10.58
2025-11-19,104.5,116.43,760.0,929.0,138.09,,10.58
2025-11-20,104.35,116.29,757.0,926.0,138.09,,10.58
2025-11-21,104.33,116.28,760.0,928.0,137.45,,10.2
2025-11-24,104.65,116.62,763.0,931.0,137.45,,10.2
2025-11-25,104.8,116.75,766.0,935.0,137.45,818.0,4.1
2025-11-26,104.9,116.85,766.0,935.0,137.45,,10.2
2025-11-27,104.9,116.85,770.0,938.0,137.45,,10.2
2025-11-28,104.84,116.79,763.0,932.0,138.61,,9.88
2025-12-01,106.91,119.09,765.0,932.0,138.61,,9.88
2025-12-02,107.4,119.6,764.0,933.0,138.61,,9.88
2025-12-03,107.85,119.96,765.0,934.0,138.61,,9.88
2025-12-05,107.12,119.12,756.0,925.0,139.82,,9.58
2025-12-08,106.05,118.02,750.0,919.0,139.82,,9.58
2025-12-09,105.95,117.89,748.0,917.0,139.82,818.0,3.7
2025-12-10,106.54,118.48,749.0,918.0,139.82,,9.58
2025-12-11,105.75,117.68,743.0,911.0,139.82,,9.58
2025-12-12,106.05,118.12,743.0,911.0,141.0,,9.27
2025-12-15,105.77,118.0,735.0,903.0,141.0,,9.27
2025-12-16,106.25,118.42,747.0,916.0,141.0,,9.27
2025-12-17,106.75,118.91,750.0,919.0,141.0,,9.27
2025-12-18,107.26,119.47,761.0,930.0,141.0,,9.27
2025-12-19,107.25,119.54,769.0,934.0,141.73,,9.01
2025-12-22,107.22,119.54,771.0,936.0,141.73,,9.01
2025-12-23,107.15,119.49,765.0,930.0,141.73,,9.01
2025-12-24,107.05,119.39,776.0,926.0,141.73,,9.01
2025-12-25,99.9,119.82,771.0,921.0,141.73,,9.01
2025-12-29,107.3,119.71,787.0,936.0,145.26,,8.64
2025-12-30,107.3,119.72,780.0,930.0,145.26,,8.64
2026-01-05,105.97,121.41,774.0,899.0,145.26,,8.64
2026-01-06,106.64,122.26,777.0,886.0,145.26,892.0,2.8
2026-01-07,108.85,124.35,787.0,895.0,145.26,,8.64
2026-01-08,107.85,123.31,780.0,896.0,145.26,,8.64
2026-01-09,108.34,123.71,778.0,899.0,147.03,,8.72
2026-01-12,108.89,124.17,782.0,912.0,147.03,,8.72
2026-01-13,108.19,123.32,780.0,905.0,147.03,,8.72
2026-01-14,108.0,123.08,781.0,912.0,147.03,,8.72
2026-01-15,107.39,122.53,776.0,912.0,147.03,,8.72
2026-01-16,106.92,122.17,776.0,910.0,148.76,,8.71
2026-01-19,106.09,121.38,804.0,899.0,148.76,,8.71
2026-01-20,105.79,121.09,733.0,898.0,148.76,961.0,2.8
2026-01-21,105.39,120.78,741.0,894.0,148.76,,8.71
2026-01-22,105.65,120.97,747.0,895.0,148.76,,8.71
2026-01-23,105.87,121.23,747.0,898.0,150.41,,8.84
2026-01-26,105.62,120.96,742.0,898.0,150.41,,8.84
2026-01-27,105.7,121.16,741.0,900.0,150.41,,8.84
2026-01-28,105.5,120.94,741.0,900.0,150.41,,8.84
2026-01-29,105.7,121.15,748.0,901.0,150.41,,8.84
2026-01-30,105.62,121.03,743.0,899.0,153.18,,9.0
2026-02-02,102.65,119.26,734.0,893.0,153.18,,9.0
2026-02-03,101.75,118.45,721.0,883.0,153.18,961.0,3.0
2026-02-04,102.5,119.51,726.0,868.0,153.18,,9.0
2026-02-05,100.9,117.95,723.0,823.0,153.18,,9.0
2026-02-06,99.58,116.96,722.0,826.0,154.84,,9.56
2026-02-09,100.25,118.01,719.0,851.0,154.84,,9.56
2026-02-10,100.64,118.1,720.0,852.0,154.84,,9.56
2026-02-11,100.29,117.92,718.0,850.0,154.84,,9.56
2026-02-12,100.05,117.72,718.0,848.0,154.84,,9.56
2026-02-13,98.7,116.28,714.0,840.0,152.93,,10.42
2026-02-16,98.6,116.17,714.0,840.0,152.93,,10.42
2026-02-17,98.35,115.91,,,161.0,961.0,3.7
2026-02-19,98.25,115.8,714.0,840.0,152.93,,10.42
2026-02-20,98.2,115.83,714.0,840.0,152.93,,10.42
2026-02-23,98.46,115.99,714.0,840.0,152.93,,10.42
2026-02-24,98.65,116.28,710.0,840.0,152.93,,10.42
2026-02-25,99.03,116.61,710.0,847.0,152.93,,10.42
2026-02-26,99.05,116.62,713.0,845.0,152.93,,10.42
2026-02-27,99.06,116.55,715.0,862.0,166.39,,13.73
2026-03-02,100.07,118.4,716.0,870.0,166.39,,13.73
2026-03-03,99.62,118.25,719.0,874.0,166.39,961.0,5.0
2026-03-04,99.6,118.2,715.0,873.0,166.39,,13.73
2026-03-05,101.01,119.44,718.0,872.0,166.39,,13.73
2026-03-06,102.2,120.88,724.0,877.0,154.8,,14.76
2026-03-09,103.22,122.25,734.0,888.0,154.8,,14.76
2026-03-10,103.8,123.06,730.0,890.0,154.8,,14.76
2026-03-11,104.1,123.25,728.0,892.0,154.8,,14.76
2026-03-12,106.67,125.58,728.0,892.0,154.8,,14.76
2026-03-13,106.72,125.21,732.0,890.0,155.41,,15.16
2026-03-16,106.42,124.95,747.0,904.0,155.41,,15.16
2026-03-17,107.1,125.69,755.0,907.0,155.41,160.0,5.9
2026-03-18,106.3,125.14,754.0,907.0,155.41,,15.16
2026-03-19,106.31,125.22,754.0,905.0,155.41,,15.16
2026-03-20,106.74,125.72,758.0,915.0,156.39,,15.16
2026-03-23,106.7,125.63,763.0,920.0,156.39,,15.16
2026-03-24,106.6,125.53,766.0,924.0,156.39,,15.16
2026-03-25,105.98,124.92,752.0,924.0,156.39,,15.16
2026-03-26,106.39,125.27,759.0,953.0,156.39,,15.16
2026-03-27,106.35,125.2,755.0,953.0,155.78,,14.65
2026-03-30,106.39,125.19,739.0,958.0,155.78,,14.65
2026-03-31,106.38,125.16,730.0,953.0,155.78,160.0,5.9
2026-04-01,107.49,124.73,731.0,954.0,155.78,,14.65
2026-04-02,107.67,125.14,731.0,951.0,155.78,,14.65
2026-04-03,107.01,124.54,721.0,940.0,155.48,,14.36
2026-04-07,107.97,126.07,728.0,938.0,155.48,,14.36
2026-04-08,107.15,125.34,733.0,930.0,155.48,,14.36
2026-04-09,105.13,123.25,722.0,921.0,155.48,,14.36
2026-04-10,105.47,123.43,720.0,920.0,153.19,,13.96
2026-04-13,106.27,124.48,725.0,925.0,153.19,,13.96
2026-04-14,105.33,123.62,709.0,916.0,153.19,160.0,5.8
2026-04-15,105.82,124.09,713.0,920.0,153.19,,13.96
2026-04-16,106.95,124.97,722.0,935.0,153.19,,13.96
2026-04-17,106.7,124.63,720.0,928.0,152.58,,13.47
2026-04-20,107.28,125.13,728.0,936.0,152.58,,13.47
2026-04-21,107.25,125.06,718.0,934.0,152.58,,13.47
2026-04-22,107.35,125.0,722.0,937.0,152.58,,13.47
2026-04-23,107.1,124.77,721.0,935.0,152.58,,13.47
2026-04-24,107.15,124.76,722.0,937.0,151.17,,12.84
2026-04-27,107.25,124.87,719.0,934.0,151.17,,12.84
2026-04-28,107.1,124.71,713.0,929.0,151.17,248.0,5.4
2026-04-29,107.17,124.8,720.0,940.0,151.17,,12.84
2026-04-30,107.18,124.82,725.0,946.0,151.17,,12.84
2026-05-04,108.96,124.96,783.0,946.0,151.17,,12.84
2026-05-05,109.14,125.14,783.0,946.0,151.17,,12.84
2026-05-06,110.89,127.65,798.0,961.0,151.17,,12.23
2026-05-07,111.34,127.79,798.0,962.0,151.17,,12.23
2026-05-08,110.99,127.49,796.0,960.0,149.85,,12.22
2026-05-11,111.91,128.34,796.0,960.0,149.85,,12.22
2026-05-12,110.91,127.31,797.0,952.0,149.85,248.0,5.2
2026-05-13,111.48,127.88,800.0,951.0,149.85,,12.22
2026-05-14,111.23,127.61,800.0,949.0,149.85,,12.22
2026-05-15,110.5,126.86,796.0,944.0,148.76,,11.7
2026-05-18,110.0,126.42,793.0,939.0,148.76,,11.7
2026-05-19,109.66,126.28,791.0,940.0,148.76,,11.7
2026-05-20,109.39,126.05,789.0,938.0,148.76,,11.7
2026-05-21,108.9,125.62,781.0,931.0,148.76,,11.7
2026-05-22,109.0,125.68,780.0,926.0,148.09,,11.48
2026-05-25,109.09,125.79,781.0,927.0,148.09,,11.48
2026-05-26,108.8,125.52,776.0,922.0,148.09,331.0,4.8
2026-05-27,108.85,125.54,774.0,920.0,148.09,,11.48
2026-05-28,108.75,125.44,771.0,917.0,148.09,,11.48
2026-05-29,108.82,125.49,774.0,920.0,147.95,,11.29
2026-06-01,104.75,121.22,741.0,910.0,147.95,,11.29
2026-06-02,105.3,121.87,742.0,911.0,147.95,,11.29
2026-06-03,103.72,120.48,729.0,899.0,147.95,,11.29
2026-06-04,101.61,118.38,723.0,889.0,147.95,,11.29
2026-06-05,101.91,118.2,721.0,867.0,148.39,,11.18
2026-06-08,100.65,116.53,716.0,866.0,148.39,,11.18
2026-06-09,101.13,117.06,715.0,866.0,148.39,331.0,4.8
2026-06-10,101.65,117.63,719.0,876.0,148.39,,11.18
2026-06-11,101.43,117.42,711.0,871.0,148.39,,11.18
2026-06-12,101.5,117.48,709.0,865.0,149.35,,11.19
2026-06-15,102.09,118.1,706.0,866.0,149.35,,11.19
2026-06-17,100.6,116.66,678.0,842.0,149.35,,11.19
2026-06-18,100.55,116.66,678.0,841.0,149.35,,11.19
2026-06-22,100.3,116.56,670.0,840.0,149.35,,11.2
2026-06-23,99.85,116.38,669.0,838.0,149.35,416.0,4.7
2026-06-24,100.05,116.46,669.0,836.0,149.35,,11.2
2026-06-25,99.95,116.21,665.0,832.0,149.35,,11.2
2026-06-26,100.26,116.52,670.0,837.0,148.66,,11.6
2026-06-29,100.2,116.44,670.0,835.0,148.66,,11.6
2026-06-30,100.2,116.37,672.0,836.0,148.66,,11.6
2026-07-01,97.63,113.39,660.0,824.0,148.66,,11.6
2026-07-02,98.34,114.07,664.0,828.0,148.66,,11.6
2026-07-03,97.99,113.74,662.0,823.0,148.3,,11.97
2026-07-06,98.23,114.02,662.0,825.0,148.3,,11.97
2026-07-07,98.04,113.85,662.0,823.0,148.3,416.0,4.9
2026-07-08,99.03,114.73,667.0,830.0,148.3,,11.97
2026-07-09,98.65,114.35,669.0,831.0,148.3,,11.97
2026-07-10,98.8,114.64,675.0,833.0,147.16,,12.02
2026-07-13,98.44,114.28,675.0,832.0,147.16,,12.02
2026-07-14,99.4,115.26,689.0,845.0,147.16,,12.02
2026-07-15,99.45,115.29,690.0,846.0,147.16,,12.02
2026-07-16,99.3,115.18,688.0,844.0,147.16,,12.02
2026-07-17,99.38,115.26,691.0,847.0,145.13,,12.09
2026-07-20,99.0,114.91,688.0,847.0,145.13,,12.09
2026-07-21,98.53,114.51,680.0,843.0,145.13,500.0,4.9
2026-07-22,97.93,114.05,672.0,842.0,145.13,,12.09
2026-07-23,98.23,114.43,671.0,848.0,145.13,,12.09
2026-07-24,98.25,114.43,664.0,846.0,144.92,,12.18
2026-07-27,98.2,114.4,660.0,845.0,144.92,,12.18
2026-07-28,98.11,114.32,659.0,844.0,144.92,,12.18
2026-07-29,98.2,114.4,649.0,842.0,144.92,,12.18
2026-07-30,98.0,114.23,630.0,822.0,144.92,,12.18
2026-07-31,98.0,114.27,630.0,822.0,146.81,,12.28
2026-08-03,93.64,110.37,620.0,811.0,146.81,,12.28
2026-08-04,93.65,110.15,629.0,814.0,146.81,500.0,5.0
2026-08-05,94.1,110.76,642.0,822.0,146.81,,12.28
2026-08-07,94.7,111.4,662.0,830.0,146.39,,12.28
2026-08-10,94.8,111.5,664.0,829.0,146.39,,12.28
2026-08-11,95.34,112.01,668.0,833.0,146.39,,12.28
2026-08-12,95.35,111.98,668.0,833.0,146.39,,12.28
2026-08-13,95.14,111.76,668.0,833.0,146.39,,12.28
2026-08-14,95.5,112.02,672.0,849.0,146.78,,12.36
2026-08-18,95.6,111.94,677.0,841.0,146.78,577.0,5.1
2026-08-19,95.36,111.68,676.0,836.0,146.78,,
2026-08-20,95.31,111.66,691.0,832.0,146.78,,
2026-08-21,95.33,111.66,670.0,833.0,145.54,,
2026-08-24,95.9,112.24,674.0,837.0,145.54,,
2026-08-25,95.7,112.02,674.0,836.0,145.54,,
2026-08-26,96.0,112.29,697.0,838.0,,,
2026-09-01,99.5,114.91,706.0,848.0,155.0,577.0,4.9
2026-09-02,97.55,112.93,701.0,840.0,,,
2026-09-03,99.35,114.77,678.0,845.0,,,
2026-09-04,99.65,114.97,678.0,,,,
