date,CLCI,CLDBI,CLLG,CLMFI,CLMI,CLMLP,CLTI
2023-07-12,2725.94,1466.24,2217.26,1162.46,2175.52,1473.41,2337.4
2023-07-13,2748.23,1478.99,2321.61,1171.11,2190.84,1714.94,2331.44
2023-07-14,2679.55,1443.12,2273.0,1147.8,2114.79,1690.69,2228.85
2023-07-17,2652.14,1437.54,2280.76,1156.77,2120.08,1679.41,2246.0
2023-07-18,2691.32,1365.36,2286.27,1167.24,2110.25,1704.68,2236.25
2023-07-19,2708.2,1366.76,2314.37,1164.4,2114.08,1705.56,2222.03
2023-07-20,2669.43,1364.52,2315.01,1154.99,2110.86,1702.24,2223.52
2023-07-21,2633.85,1350.39,2294.33,1153.22,2084.87,1688.44,2195.97
2023-07-24,2674.91,1351.7,2332.2,1160.82,2126.53,1701.54,2255.86
2023-07-25,2659.31,1370.62,2336.82,1165.21,2158.64,1701.06,2309.22
2023-07-26,2702.4,1386.87,2341.18,1167.95,2160.74,1711.01,2296.31
2023-07-27,2695.57,1374.03,2341.64,1160.83,2162.89,1711.18,2309.84
2023-07-28,2869.01,1449.07,2394.87,1242.57,2262.26,1756.69,2419.94
2023-07-31,2798.36,1437.16,2426.22,1233.38,2308.61,1765.28,2515.96
2023-08-01,2777.51,1421.24,2412.99,1219.3,2287.04,1736.3,2487.0
2023-08-02,2730.07,1396.86,2377.51,1214.03,2280.08,1728.27,2508.03
2023-08-03,2764.77,1417.7,2405.69,1234.59,2340.96,1756.51,2598.0
2023-08-04,2714.94,1426.87,2401.04,1235.01,2333.88,1749.68,2593.05
2023-08-07,2701.57,1442.36,2421.84,1243.19,2346.6,1761.89,2611.91
2023-08-08,2733.98,1423.69,2412.13,1229.56,2341.13,1735.93,2602.42
2023-08-09,2763.67,1449.27,2427.57,1241.52,2376.97,1751.72,2649.12
2023-08-10,2778.81,1451.17,2334.64,1232.37,2357.01,1758.25,2637.45
2023-08-11,2771.6,1441.44,2294.8,1222.66,2346.28,1744.17,2633.96
2023-08-14,2748.97,1432.66,2283.07,1236.53,2344.67,1733.74,2637.99
2023-08-15,2747.11,1424.65,2294.45,1235.56,2341.08,1737.86,2632.16
2023-08-16,2726.47,1421.29,2239.3,1221.92,2344.48,1724.51,2661.97
2023-08-17,2794.56,1428.31,2232.17,1237.57,2373.09,1727.18,2696.2
2023-08-18,2761.27,1420.41,2231.83,1228.89,2384.13,1693.94,2715.45
2023-08-21,2766.5,1384.69,2241.71,1212.76,2376.27,1666.3,2705.23
2023-08-22,2703.21,1373.8,2261.03,1210.31,2361.44,1678.22,2683.88
2023-08-23,2709.54,1379.84,2239.89,1221.65,2339.22,1709.87,2654.2
2023-08-24,2653.62,1346.17,2210.84,1215.03,2312.02,1685.55,2637.39
2023-08-25,2634.78,1326.63,2215.31,1207.55,2299.91,1671.17,2616.45
2023-08-28,2639.69,1330.86,2241.71,1207.07,2292.11,1653.9,2588.5
2023-08-29,2689.66,1374.51,2264.2,1223.05,2333.93,1667.78,2638.72
2023-08-30,2695.3,1369.31,2251.82,1227.65,2318.5,1678.18,2617.13
2023-08-31,2684.71,1370.7,2237.28,1218.24,2283.08,1675.42,2555.23
2023-09-01,2701.6,1378.33,2297.12,1230.25,2297.42,1661.05,2563.11
2023-09-05,2586.03,1354.99,2272.25,1189.49,2218.9,1621.99,2456.36
2023-09-06,2582.89,1358.77,2295.8,1182.46,2210.24,1604.26,2438.6
2023-09-07,2550.29,1340.69,2297.77,1162.26,2201.28,1577.79,2435.8
2023-09-08,2604.29,1357.5,2307.62,1182.44,2272.58,1593.42,2553.46
2023-09-11,2598.98,1344.79,2319.58,1165.66,2252.34,1560.66,2505.85
2023-09-12,2590.83,1329.68,2332.4,1174.92,2249.82,1586.11,2509.82
2023-09-13,2581.52,1343.81,2304.26,1186.46,2226.77,1650.48,2480.43
2023-09-14,2595.96,1380.99,2328.77,1205.98,2260.11,1679.52,2520.87
2023-09-15,2564.96,1366.28,2312.5,1184.57,2255.28,1642.49,2536.59
2023-09-18,2600.07,1343.84,2333.82,1191.07,2293.49,1650.94,2600.72
2023-09-19,2593.15,1352.56,2303.35,1187.1,2274.2,1661.51,2562.0
2023-09-20,2584.49,1343.83,2305.26,1186.38,2268.98,1655.98,2555.96
2023-09-21,2619.08,1326.74,2294.17,1175.71,2290.3,1633.72,2593.18
2023-09-22,2674.44,1358.47,2336.21,1189.38,2323.22,1644.0,2609.04
2023-09-25,2653.86,1376.6,2355.72,1198.79,2338.13,1664.44,2639.26
2023-09-26,2662.89,1385.98,2348.28,1199.37,2357.48,1660.67,2675.41
2023-09-27,2684.0,1411.28,2356.31,1209.27,2379.56,1698.13,2701.19
2023-09-28,2684.56,1413.12,2374.26,1216.13,2388.04,1698.36,2716.02
2023-09-29,2679.45,1416.55,2368.99,1211.32,2374.19,1688.5,2688.69
2023-10-02,2655.47,1417.34,2304.91,1195.07,2297.06,1677.93,2573.27
2023-10-03,2635.45,1394.38,2245.51,1180.35,2265.16,1657.91,2552.11
2023-10-04,2628.28,1382.07,2191.44,1159.98,2205.43,1620.75,2459.36
2023-10-05,2661.57,1420.1,2257.55,1176.15,2296.14,1630.07,2593.22
2023-10-06,2717.27,1442.82,2285.44,1192.53,2308.94,1650.59,2579.18
2023-10-09,2724.35,1440.63,2347.91,1205.41,2363.47,1679.77,2671.17
2023-10-10,2728.64,1433.0,2391.19,1205.68,2377.26,1674.87,2676.65
2023-10-11,2713.36,1439.31,2384.27,1206.37,2386.32,1680.16,2694.83
2023-10-12,2682.17,1432.96,2378.32,1204.83,2395.47,1676.62,2724.57
2023-10-13,2709.23,1438.29,2408.02,1206.31,2440.08,1676.35,2785.97
2023-10-16,2673.29,1434.7,2426.2,1206.79,2450.56,1697.71,2805.83
2023-10-17,2681.67,1466.06,2435.61,1219.12,2470.1,1705.19,2824.18
2023-10-18,2662.96,1442.35,2434.4,1199.67,2453.39,1675.14,2807.61
2023-10-19,2657.19,1411.53,2365.16,1179.16,2423.06,1651.74,2781.31
2023-10-20,2674.8,1407.74,2370.83,1171.74,2424.28,1622.7,2775.54
2023-10-23,2684.67,1376.29,2372.83,1170.85,2423.03,1629.93,2780.14
2023-10-24,2734.77,1410.59,2396.05,1182.91,2487.77,1651.91,2862.72
2023-10-25,2705.33,1387.79,2385.63,1180.17,2490.01,1659.46,2885.08
2023-10-26,2700.62,1373.04,2383.15,1174.52,2485.7,1645.38,2874.12
2023-10-27,2668.52,1362.65,2366.04,1171.62,2523.46,1634.46,2952.94
2023-10-29,2718.94,1357.91,2332.7,1165.72,2507.1,1628.96,2911.11
2023-10-30,2722.4,1360.59,2367.8,1166.04,2520.02,1625.82,2925.82
2023-10-31,2724.63,1353.34,2437.78,1173.39,2575.92,1631.71,3003.5
2023-11-01,2791.73,1388.19,2569.71,1193.07,2627.44,1624.28,3026.54
2023-11-02,2733.53,1383.7,2572.41,1192.63,2625.67,1652.49,3043.61
2023-11-05,2700.21,1383.06,2559.28,1183.74,2600.05,1646.9,3009.77
2023-11-06,2665.81,1351.81,2501.76,1159.88,2540.61,1612.45,2937.65
2023-11-07,2614.74,1333.42,2469.07,1145.24,2506.21,1580.73,2899.43
2023-11-08,2620.44,1365.85,2456.56,1138.84,2535.87,1571.05,2945.47
2023-11-09,2606.85,1358.07,2484.19,1142.04,2568.53,1567.52,3002.27
2023-11-12,2623.22,1364.25,2528.05,1151.13,2583.6,1590.29,3010.39
2023-11-13,2778.28,1405.41,2543.94,1189.23,2607.57,1634.67,3010.45
2023-11-14,2822.38,1399.7,2534.7,1203.2,2586.29,1658.11,2967.76
2023-11-15,2779.15,1383.17,2506.46,1181.54,2539.41,1646.48,2905.34
2023-11-16,2818.49,1398.0,2579.3,1207.94,2582.04,1683.22,2954.88
2023-11-19,2815.6,1398.1,2664.8,1213.6,2606.58,1697.73,2973.62
2023-11-20,2859.77,1435.96,2630.07,1210.47,2584.08,1698.64,2921.98
2023-11-21,2882.28,1430.21,2666.24,1215.03,2595.28,1706.47,2947.55
2023-11-23,2909.09,1487.74,2710.75,1243.35,2638.94,1758.9,2996.9
2023-11-26,2892.3,1469.99,2696.71,1252.31,2606.31,1787.58,2954.07
2023-11-27,2906.68,1470.79,2621.99,1249.15,2548.8,1807.9,2871.66
2023-11-28,2914.73,1497.24,2600.47,1270.5,2516.37,1869.64,2819.37
2023-11-29,2940.92,1545.01,2597.25,1295.01,2524.19,1872.13,2822.57
2023-11-30,3007.31,1596.18,2652.84,1321.09,2578.32,1911.11,2885.25
2023-12-03,2960.61,1575.04,2654.29,1301.52,2549.32,1894.43,2845.92
2023-12-04,2874.48,1501.15,2633.82,1281.03,2504.02,1878.71,2812.45
2023-12-05,2876.87,1483.25,2588.81,1267.55,2483.78,1869.34,2785.76
2023-12-06,2838.48,1472.25,2483.03,1259.41,2445.68,1861.06,2756.39
2023-12-07,2846.03,1486.83,2482.74,1267.93,2453.33,1860.04,2762.17
2023-12-10,2811.11,1487.0,2426.67,1252.73,2437.67,1834.39,2759.04
2023-12-11,2783.68,1545.26,2407.79,1252.81,2414.26,1838.67,2708.09
2023-12-12,2841.95,1562.34,2498.51,1283.77,2461.45,1902.84,2766.51
2023-12-13,2873.46,1594.99,2538.94,1317.17,2486.3,1969.54,2778.1
2023-12-14,2949.48,1640.1,2603.25,1344.8,2582.52,1984.3,2899.49
2023-12-17,2901.04,1642.73,2657.3,1340.56,2622.97,1976.31,2958.25
2023-12-18,2949.74,1647.24,2710.09,1361.99,2682.11,2007.79,3040.38
2023-12-19,2953.39,1632.38,2711.56,1351.54,2676.82,2007.34,3029.88
2023-12-20,3024.67,1664.34,2761.39,1387.49,2743.02,2046.35,3112.51
2023-12-21,3061.71,1683.61,2803.14,1400.85,2793.45,2066.04,3179.06
2023-12-25,2972.2,1648.24,2803.14,1384.31,2718.55,2051.29,3070.12
2023-12-26,3025.01,1647.79,2772.96,1378.42,2690.07,2040.92,3019.57
2023-12-27,3013.81,1659.26,2727.22,1370.08,2664.09,2040.94,2986.86
2023-12-28,3043.75,1671.38,2698.57,1373.03,2661.43,2053.13,2984.57
2024-01-01,3101.6,1658.09,2732.3,1391.74,2705.44,2068.06,3048.93
2024-01-02,3013.13,1704.63,2695.5,1429.43,2777.62,1959.24,3165.2
2024-01-03,3065.0,1738.46,2741.01,1448.9,2797.87,1976.91,3162.59
2024-01-04,3110.89,1724.68,2789.47,1483.6,2813.49,2026.88,3151.67
2024-01-07,3025.34,1677.22,2777.03,1461.01,2758.73,2005.45,3080.53
2024-01-08,3005.24,1641.05,2737.05,1459.27,2741.92,2030.85,3077.35
2024-01-09,3001.86,1666.88,2661.24,1463.6,2725.68,2018.25,3053.2
2024-01-10,3004.5,1637.56,2584.22,1464.4,2709.1,2005.39,3060.31
2024-01-11,2975.28,1645.42,2602.57,1474.83,2759.82,2022.0,3152.35
2024-01-15,2991.43,1674.25,2541.09,1477.76,2746.14,2024.67,3128.3
2024-01-16,3028.49,1673.72,2555.85,1494.77,2768.29,2062.86,3161.64
2024-01-17,3019.84,1710.06,2554.71,1513.99,2798.92,2086.98,3206.77
2024-01-18,2972.02,1699.58,2551.0,1517.36,2800.19,2098.51,3232.65
2024-01-21,2972.83,1686.57,2536.17,1503.68,2791.44,2069.57,3219.6
2024-01-22,2985.31,1671.31,2537.94,1490.25,2794.49,2054.87,3228.25
2024-01-23,3033.33,1713.44,2582.61,1509.94,2872.4,2063.23,3332.88
2024-01-24,3013.72,1693.18,2570.71,1498.91,2854.33,2056.06,3309.49
2024-01-25,3027.22,1724.6,2551.83,1507.61,2913.78,2083.72,3413.2
2024-01-28,3037.44,1700.13,2498.82,1493.5,2886.41,2049.59,3378.19
2024-01-29,3065.86,1717.89,2514.03,1517.86,2929.82,2083.12,3440.76
2024-01-30,3019.79,1702.99,2449.1,1499.18,2904.57,2065.9,3422.57
2024-01-31,2938.6,1684.97,2454.96,1480.42,2839.79,2026.88,3327.17
2024-02-01,2950.15,1672.72,2380.17,1467.79,2783.56,2031.47,3253.32
2024-02-04,2938.5,1700.35,2323.26,1457.89,2769.61,2011.76,3239.89
2024-02-05,2922.76,1742.4,2352.58,1462.16,2751.42,2015.08,3192.19
2024-02-06,2998.72,1761.47,2323.06,1482.75,2779.38,2024.99,3238.65
2024-02-07,2930.13,1767.57,2309.5,1493.87,2762.18,2053.5,3222.04
2024-02-08,2937.36,1767.64,2275.3,1493.26,2753.39,2045.99,3214.78
2024-02-11,3009.75,1803.91,2311.79,1538.16,2818.91,2108.27,3301.2
2024-02-12,2957.53,1769.4,2271.43,1513.08,2788.87,2085.81,3275.12
2024-02-13,2937.53,1766.58,2298.98,1535.28,2785.69,2147.94,3270.95
2024-02-14,2913.86,1802.96,2319.04,1590.72,2839.38,2204.41,3355.49
2024-02-15,2879.01,1798.49,2293.05,1583.3,2830.04,2199.66,3357.05
2024-02-19,2851.74,1789.86,2255.83,1574.44,2761.6,2203.79,3254.19
2024-02-20,2888.5,1850.33,2288.03,1618.71,2768.39,2261.51,3242.2
2024-02-21,2918.91,1898.54,2276.53,1626.48,2769.26,2309.87,3244.31
2024-02-22,2942.35,1948.36,2275.8,1658.62,2765.77,2329.79,3217.9
2024-02-25,2950.86,1913.4,2268.09,1652.39,2787.51,2302.78,3274.69
2024-02-26,2952.45,1932.46,2242.24,1638.24,2776.34,2280.71,3242.86
2024-02-27,2933.48,1971.24,2269.85,1654.27,2788.54,2318.64,3261.02
2024-02-28,2923.69,1973.59,2250.84,1656.06,2775.88,2339.84,3250.46
2024-02-29,2963.47,2010.24,2270.95,1666.61,2801.19,2342.15,3270.13
2024-03-03,2843.62,1968.27,2218.84,1633.04,2725.02,2313.0,3190.94
2024-03-04,2863.62,1987.05,2257.78,1639.53,2765.55,2291.91,3237.92
2024-03-05,2969.38,2009.01,2290.5,1705.45,2800.9,2453.19,3283.14
2024-03-06,3029.39,2107.11,2308.86,1817.33,2833.27,2685.78,3321.89
2024-03-07,3092.82,2186.98,2324.8,1936.63,2839.13,2946.26,3328.81
2024-03-10,3115.48,2177.51,2333.77,1984.53,2816.76,3020.7,3305.56
2024-03-11,3167.08,2218.9,2396.97,2026.27,2845.76,3089.75,3322.68
2024-03-12,3065.4,2156.28,2418.78,1967.67,2858.32,2953.9,3368.39
2024-03-13,3029.64,2092.35,2405.26,1895.32,2881.73,2839.6,3421.52
2024-03-14,3053.82,2087.65,2394.45,1876.57,2869.34,2818.2,3384.28
2024-03-17,3075.89,2124.04,2394.65,1911.14,2878.17,2886.21,3393.32
2024-03-18,3058.42,2100.32,2413.42,1891.33,2878.93,2864.83,3416.51
2024-03-19,3100.59,2090.81,2419.78,1887.29,2881.71,2834.59,3407.0
2024-03-20,3104.78,2131.93,2435.87,1884.36,2935.3,2839.88,3493.18
2024-03-21,3082.03,2136.57,2417.79,1870.02,2900.83,2828.74,3428.87
2024-03-24,3130.85,2143.86,2400.86,1907.19,2904.02,2914.85,3442.67
2024-03-25,3140.64,2123.8,2376.86,1911.14,2873.08,2910.43,3392.68
2024-03-26,3139.92,2134.79,2393.14,1909.03,2885.86,2898.62,3401.79
2024-03-27,3138.11,2133.31,2427.56,1908.17,2911.44,2896.49,3439.56
2024-04-01,3143.09,2113.59,2486.75,1908.94,2956.12,2878.62,3507.06
2024-04-02,3097.55,2096.81,2519.15,1888.14,2952.3,2861.85,3495.74
2024-04-03,3227.1,2159.06,2579.38,1917.42,3023.84,2910.44,3568.41
2024-04-04,3175.73,2124.85,2533.14,1894.92,2968.55,2887.27,3498.76
2024-04-05,3177.5,2134.82,2524.49,1899.74,2956.89,2899.79,3477.3
2024-04-08,3160.77,2123.47,2516.65,1887.47,2921.04,2874.12,3423.53
2024-04-09,3120.11,1816.99,2481.76,1860.35,2700.24,2829.48,3388.15
2024-04-10,3149.57,1861.94,2483.42,1866.86,2715.24,2835.43,3406.85
2024-04-11,3181.55,1889.53,2500.85,1906.16,2784.2,2889.39,3521.86
2024-04-12,3123.31,1862.12,2478.54,1887.11,2744.66,2900.82,3468.06
2024-04-15,3138.36,1858.95,2460.71,1882.53,2724.49,2863.84,3434.05
2024-04-16,3127.77,1852.37,2465.52,1875.65,2728.76,2872.29,3452.68
2024-04-17,3115.54,1848.43,2491.94,1863.88,2729.22,2845.07,3441.09
2024-04-18,3089.89,1847.76,2477.74,1845.76,2672.84,2815.05,3344.97
2024-04-19,3132.46,1836.18,2504.64,1857.57,2699.65,2794.6,3388.86
2024-04-22,3186.06,1862.87,2529.09,1873.4,2719.37,2834.21,3404.01
2024-04-23,3188.79,1894.14,2567.22,1892.99,2753.78,2840.81,3448.56
2024-04-24,3170.55,1910.52,2552.66,1908.92,2741.21,2897.49,3436.63
2024-04-25,3190.38,1945.84,2545.97,1938.37,2778.15,2940.45,3506.75
2024-04-26,3277.21,1971.54,2562.38,1969.44,2823.55,3015.35,3559.47
2024-04-29,3241.52,1961.13,2345.86,1953.85,2772.16,2959.91,3547.8
2024-04-30,3252.56,1939.83,2322.75,1932.4,2745.1,2927.73,3500.24
2024-05-01,3222.87,1937.56,2312.61,1917.59,2715.56,2863.88,3452.51
2024-05-02,3219.99,1977.88,2348.98,1945.07,2772.03,2918.61,3551.67
2024-05-03,3314.29,1993.7,2375.08,1965.88,2802.73,2975.45,3578.42
2024-05-06,3327.02,1977.91,2367.75,1954.28,2804.35,2922.82,3575.58
2024-05-07,3387.45,2059.28,2386.65,1994.57,2839.86,3026.82,3614.09
2024-05-08,3453.08,2074.46,2435.66,2059.62,2928.46,3120.2,3768.05
2024-05-09,3531.33,2100.8,2451.83,2098.51,3005.74,3192.23,3872.88
2024-05-10,3518.57,2078.02,2449.02,2077.87,3020.37,3169.51,3897.23
2024-05-13,3549.83,2095.87,2466.68,2102.15,3051.27,3242.4,3942.23
2024-05-14,3517.67,2063.65,2486.82,2058.16,3078.35,3079.21,3981.7
2024-05-15,3487.99,2025.28,2515.71,2006.4,3088.21,3016.62,3995.14
2024-05-16,3561.32,2078.69,2515.87,2054.48,3133.18,3091.86,4050.1
2024-05-17,3563.11,2101.85,2519.68,2077.32,3139.74,3157.45,4059.54
2024-05-20,3613.4,2132.12,2528.23,2125.98,3163.76,3258.64,4100.0
2024-05-21,3619.46,2159.45,2541.79,2165.19,3184.68,3322.46,4130.4
2024-05-22,3649.35,2083.49,2530.61,2147.89,3101.93,3295.06,3984.63
2024-05-23,3657.02,2094.88,2536.8,2122.09,3141.03,3238.37,4054.21
2024-05-24,3787.57,2144.92,2639.16,2152.99,3211.3,3303.81,4123.28
2024-05-28,3735.48,2144.79,2602.16,2147.48,3201.87,3242.84,4124.22
2024-05-29,3721.09,2130.53,2583.0,2125.85,3169.71,3206.12,4070.91
2024-05-30,3851.89,2154.32,2734.34,2159.75,3243.93,3253.44,4133.7
2024-05-31,3959.37,2167.5,2734.64,2185.84,3253.07,3300.06,4133.94
2024-06-03,3929.64,2154.32,2707.83,2182.71,3214.81,3274.69,4078.68
2024-06-04,3858.85,2122.18,2646.48,2152.92,3140.7,3243.45,3977.03
2024-06-05,4058.49,2200.15,2702.3,2261.9,3220.78,3447.74,4073.53
2024-06-06,3851.92,2151.07,2588.67,2246.84,3144.75,3445.73,4024.48
2024-06-07,3931.18,2138.06,2566.96,2236.72,3132.33,3421.27,3997.82
2024-06-10,3972.88,2138.35,2533.49,2260.27,3152.64,3456.09,4038.8
2024-06-11,3799.66,2090.76,2506.86,2237.39,3061.83,3430.05,3914.74
2024-06-12,3850.91,2118.44,2543.44,2242.81,3093.38,3398.07,3948.58
2024-06-13,3798.4,2087.55,2470.53,2174.83,3025.71,3268.68,3850.82
2024-06-14,3712.65,1994.06,2414.46,2095.22,2924.26,3162.5,3696.13
2024-06-17,3723.33,1999.46,2468.18,2107.51,2959.37,3178.45,3749.97
2024-06-18,3742.87,2026.32,2514.37,2156.39,3018.37,3254.59,3855.28
2024-06-20,3822.11,2105.37,2532.94,2206.42,3079.5,3311.37,3928.44
2024-06-21,3802.04,2087.33,2541.53,2214.91,3098.07,3287.88,3977.63
2024-06-24,3850.85,2081.36,2588.09,2216.09,3142.97,3312.81,4024.07
2024-06-25,3875.2,2088.72,2600.85,2224.3,3149.2,3289.21,4018.06
2024-06-26,3854.0,2100.38,2615.13,2198.06,3175.31,3260.02,4057.42
2024-06-27,3839.09,2104.38,2602.8,2212.1,3163.33,3327.24,4053.82
2024-06-28,3852.68,2110.85,2618.9,2234.32,3136.06,3375.04,3994.55
2024-07-01,3871.83,2145.11,2614.61,2248.18,3109.19,3381.66,3942.24
2024-07-02,3866.96,2160.9,2603.98,2287.08,3120.39,3453.23,3984.02
2024-07-03,3893.39,2180.31,2655.17,2311.27,3151.18,3473.05,4011.49
2024-07-05,3789.84,2112.98,2686.98,2251.91,3092.57,3447.26,3929.14
2024-07-08,3630.14,2077.88,2660.87,2207.32,3015.1,3377.67,3833.36
2024-07-09,3699.58,2072.57,2673.16,2208.02,3008.01,3384.3,3801.73
2024-07-10,3748.48,2100.24,2690.77,2236.91,3030.67,3395.19,3824.4
2024-07-11,3705.68,2097.78,2661.76,2239.67,3011.9,3408.83,3819.58
2024-07-12,3680.36,2091.94,2615.72,2219.11,2975.4,3391.7,3771.18
2024-07-15,3725.12,2086.52,2656.79,2222.31,2993.14,3378.98,3774.83
2024-07-16,3720.95,2100.71,2673.76,2237.44,3021.6,3384.89,3823.02
2024-07-17,3678.96,2079.44,2650.52,2216.29,2980.46,3364.17,3762.26
2024-07-18,3604.21,2045.89,2615.81,2164.73,2934.22,3303.18,3706.24
2024-07-19,3565.25,2023.46,2623.61,2136.9,2937.55,3247.95,3723.6
2024-07-22,3668.87,2090.4,2659.44,2208.92,3047.24,3342.56,3882.29
2024-07-23,3657.43,2064.94,2710.58,2195.86,3041.51,3334.85,3852.32
2024-07-24,3570.03,2013.68,2686.19,2101.03,2961.6,3270.79,3747.2
2024-07-25,3512.33,1955.96,2676.26,2063.47,2920.22,3147.19,3672.27
2024-07-26,3499.31,1947.3,2686.51,2034.56,2904.59,3112.1,3637.54
2024-07-29,3574.89,1949.75,2674.04,2034.66,2936.75,3105.45,3684.77
2024-07-30,3510.46,1905.68,2655.82,1996.01,2946.45,3020.61,3723.33
2024-07-31,3599.32,1937.59,2682.04,2031.8,3000.77,3068.14,3790.4
2024-08-01,3483.16,1880.67,2631.28,1984.39,2926.39,3043.95,3692.47
2024-08-02,3416.13,1839.49,2507.47,1942.5,2823.77,2964.92,3559.68
2024-08-05,3370.16,1789.39,2433.2,1897.95,2739.15,2879.51,3434.27
2024-08-06,3403.22,1821.09,2491.79,1931.61,2803.47,2911.44,3519.05
2024-08-07,3375.92,1817.5,2486.46,1928.16,2777.26,2906.3,3483.26
2024-08-08,3410.38,1826.79,2485.62,1953.88,2790.11,2933.44,3503.04
2024-08-09,3380.71,1822.25,2486.84,1945.29,2781.63,2931.4,3499.93
2024-08-12,3450.36,1852.51,2519.09,1954.14,2821.91,2960.38,3538.03
2024-08-13,3488.13,1864.24,2501.76,1969.29,2802.54,2985.96,3497.55
2024-08-14,3471.15,1857.75,2545.82,1993.01,2814.26,3041.35,3519.13
2024-08-15,3477.74,1871.82,2558.52,2018.26,2850.38,3069.8,3585.9
2024-08-16,3484.35,1879.41,2558.92,1992.35,2852.62,3050.1,3570.4
2024-08-19,3641.05,1903.8,2552.21,2029.08,2869.24,3113.77,3558.88
2024-08-20,3695.07,2020.38,2517.9,2211.82,2845.82,3540.06,3540.54
2024-08-21,3662.67,2076.23,2541.95,2293.66,2843.2,3626.21,3535.75
2024-08-22,3600.2,2018.39,2509.28,2221.84,2800.87,3495.5,3487.8
2024-08-23,3591.87,2017.93,2579.95,2220.17,2833.88,3491.3,3530.63
2024-08-26,3630.58,2045.96,2568.44,2239.91,2844.87,4385.86,3558.29
2024-08-27,3649.51,2047.17,2583.77,2262.53,2847.5,4411.28,3563.0
2024-08-28,3588.23,1999.24,2537.89,2225.9,2795.38,4332.45,3496.43
2024-08-29,3560.03,2024.52,2555.7,2215.16,2799.93,4301.9,3494.52
2024-08-30,3620.01,2051.21,2598.88,2279.67,2836.49,4448.97,3558.06
2024-09-03,3504.44,1996.06,2492.37,2227.7,2713.43,4395.89,3394.78
2024-09-04,3507.05,1992.14,2477.6,2219.56,2705.41,4262.13,3371.16
2024-09-05,3452.73,1965.82,2454.28,2173.38,2695.64,4201.51,3367.04
2024-09-06,3399.68,1919.46,2420.54,2133.65,2664.32,4128.97,3340.51
2024-09-09,3429.96,1968.69,2415.51,2190.28,2680.33,4283.56,3360.86
2024-09-10,3404.01,1953.14,2358.11,2179.7,2631.15,4266.29,3306.84
2024-09-11,3537.89,2015.86,2384.32,2236.74,2676.98,4411.45,3350.42
2024-09-12,3581.2,2081.6,2412.94,2338.19,2720.66,4655.13,3410.62
2024-09-13,3588.65,2115.39,2429.05,2377.28,2731.88,4715.63,3427.68
2024-09-16,3639.6,2146.24,2460.99,2399.24,2780.12,4776.55,3495.88
2024-09-17,3664.74,2123.8,2519.17,2384.83,2801.94,4706.41,3517.21
2024-09-18,3593.03,2100.35,2486.39,2343.8,2784.83,4600.62,3499.68
2024-09-19,3719.45,2169.72,2539.25,2405.97,2850.49,4806.13,3576.3
2024-09-20,3685.28,2163.47,2515.44,2423.19,2780.43,4804.51,3457.5
2024-09-23,3836.07,2245.81,2532.36,2536.68,2826.67,5160.12,3525.54
2024-09-24,3936.95,2347.96,2603.52,2632.48,2904.26,5215.95,3605.0
2024-09-25,3954.52,2349.96,2533.96,2652.57,2851.52,5384.16,3534.31
2024-09-26,3997.08,2407.61,2586.94,2715.31,2931.97,5425.03,3656.93
2024-09-27,3999.9,2386.06,2637.16,2679.55,2931.94,5427.97,3633.2
2024-09-30,4047.52,2396.28,2633.68,2677.3,2940.2,5355.85,3621.22
2024-10-01,3973.59,2358.2,2728.07,2658.95,2937.57,5312.67,3598.98
2024-10-02,4025.08,2375.9,2769.5,2707.18,2986.6,5429.74,3688.12
2024-10-03,3992.05,2382.22,2766.57,2707.91,3012.57,5465.09,3755.48
2024-10-04,3906.78,2368.67,2757.57,2678.8,2975.97,5427.39,3704.05
2024-10-07,3981.0,2360.16,2766.46,2675.76,2999.22,5405.98,3745.1
2024-10-08,3960.12,2316.56,2738.51,2644.09,2960.79,5346.44,3678.17
2024-10-09,3886.61,2276.75,2701.78,2606.26,2899.32,5258.65,3590.1
2024-10-10,3952.11,2301.98,2709.41,2619.86,2921.84,5241.72,3611.57
2024-10-11,3966.93,2272.26,2736.68,2604.21,2916.09,5224.03,3594.18
2024-10-14,3896.02,2209.3,2741.88,2546.61,2863.29,5066.61,3497.59
2024-10-15,3741.6,2157.65,2670.2,2475.54,2766.75,4979.18,3367.5
2024-10-16,3789.9,2167.86,2687.31,2506.72,2781.97,4953.82,3381.27
2024-10-17,3747.97,2161.09,2677.9,2476.5,2776.49,4885.39,3365.6
2024-10-18,3834.28,2170.78,2664.79,2496.6,2796.97,4969.4,3390.98
2024-10-21,3866.8,2162.3,2638.96,2501.12,2790.92,5001.17,3370.49
2024-10-22,3838.33,2169.76,2593.11,2493.64,2747.84,4988.42,3297.73
2024-10-23,3699.02,2109.17,2541.65,2442.47,2631.33,4872.75,3135.69
2024-10-24,3727.96,2116.51,2586.76,2456.29,2628.05,4872.62,3111.77
2024-10-25,3741.88,2124.97,2606.14,2462.51,2643.49,4875.99,3135.02
2024-10-28,3694.64,2085.08,2576.63,2420.03,2609.02,4795.36,3086.16
2024-10-29,3634.15,2068.19,2554.03,2374.85,2573.7,4647.24,3028.77
2024-10-30,3573.54,2008.12,2526.69,2317.58,2525.5,4530.86,2958.7
2024-10-31,3660.29,2005.47,2502.99,2313.1,2538.77,4509.29,2959.91
2024-11-01,3649.73,1998.58,2480.89,2290.04,2531.78,4504.37,2947.98
