contract,expiry_month,expiry_year,date,price,volume,open_interest,expiry_date
SWFM28,Jun 2028,2028,2026-06-08,12400.0,0.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-06-08,18979.0,455.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-06-08,13568.0,5.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-06-08,12400.0,0.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-06-08,18782.0,210.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-06-08,13568.0,5.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-06-08,12400.0,0.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-06-08,18432.0,140.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-06-08,13568.0,5.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-06-08,12400.0,0.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-06-08,17829.0,65.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-06-08,13296.0,5.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-06-08,12400.0,0.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-06-08,17493.0,65.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-06-08,13296.0,5.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-06-08,12400.0,0.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-06-08,17075.0,65.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-06-08,13296.0,5.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-06-08,12400.0,0.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-06-09,12989.0,10.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-06-09,12400.0,0.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-06-09,12989.0,10.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-06-09,12400.0,0.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-06-09,12989.0,10.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-06-09,12400.0,0.0,,31-03-2028
SWFJ27,Apr 2027,2027,2026-06-09,14443.0,10.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-06-09,12400.0,0.0,,28-04-2028
SWFK27,May 2027,2027,2026-06-09,14443.0,10.0,,28-05-2027
SWFK28,May 2028,2028,2026-06-09,12400.0,0.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-06-09,18796.0,205.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-06-09,14443.0,10.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-06-09,12400.0,0.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-06-09,19514.0,780.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-06-09,13636.0,10.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-06-09,12400.0,0.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-06-09,19039.0,445.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-06-09,13636.0,10.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-06-09,12400.0,0.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-06-09,18661.0,430.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-06-09,13636.0,10.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-06-09,12400.0,0.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-06-09,17957.0,90.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-06-09,13386.0,10.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-06-09,12400.0,0.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-06-09,17586.0,90.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-06-09,13386.0,10.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-06-09,12400.0,0.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-06-09,17196.0,90.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-06-09,13386.0,10.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-06-09,12400.0,0.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-06-10,13043.0,50.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-06-10,12411.0,5.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-06-10,13043.0,50.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-06-10,12411.0,5.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-06-10,13043.0,50.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-06-10,12411.0,5.0,,31-03-2028
SWFJ27,Apr 2027,2027,2026-06-10,14514.0,5.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-06-10,12411.0,5.0,,28-04-2028
SWFK27,May 2027,2027,2026-06-10,14514.0,5.0,,28-05-2027
SWFK28,May 2028,2028,2026-06-10,12411.0,5.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-06-10,19014.0,465.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-06-10,14514.0,5.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-06-10,12411.0,5.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-06-10,19686.0,935.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-06-10,13671.0,5.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-06-10,12411.0,5.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-06-10,19207.0,495.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-06-10,13671.0,5.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-06-10,12411.0,5.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-06-10,18825.0,345.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-06-10,13671.0,5.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-06-10,12411.0,5.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-06-10,18089.0,185.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-06-10,13436.0,5.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-06-10,12411.0,5.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-06-10,17721.0,185.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-06-10,13436.0,5.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-06-10,12411.0,5.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-06-10,17236.0,185.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-06-10,13436.0,5.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-06-10,12411.0,5.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-06-11,13093.0,25.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-06-11,12514.0,0.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-06-11,13093.0,25.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-06-11,12514.0,0.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-06-11,13093.0,25.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-06-11,12514.0,0.0,,31-03-2028
SWFJ27,Apr 2027,2027,2026-06-11,14554.0,20.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-06-11,12514.0,0.0,,28-04-2028
SWFK27,May 2027,2027,2026-06-11,14554.0,20.0,,28-05-2027
SWFK28,May 2028,2028,2026-06-11,12514.0,0.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-06-11,19125.0,170.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-06-11,14554.0,20.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-06-11,12514.0,0.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-06-11,20111.0,1190.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-06-11,13736.0,20.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-06-11,12514.0,0.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-06-11,19596.0,610.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-06-11,13736.0,20.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-06-11,12514.0,0.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-06-11,19175.0,500.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-06-11,13736.0,20.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-06-11,12514.0,0.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-06-11,18368.0,50.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-06-11,13550.0,20.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-06-11,12514.0,0.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-06-11,17946.0,50.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-06-11,13550.0,20.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-06-11,12514.0,0.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-06-11,17500.0,50.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-06-11,13550.0,20.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-06-11,12514.0,0.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-06-12,13093.0,115.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-06-12,12546.0,15.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-06-12,13093.0,115.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-06-12,12546.0,15.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-06-12,13093.0,115.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-06-12,12546.0,15.0,,31-03-2028
SWFJ27,Apr 2027,2027,2026-06-12,14554.0,25.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-06-12,12546.0,15.0,,28-04-2028
SWFK27,May 2027,2027,2026-06-12,14554.0,25.0,,28-05-2027
SWFK28,May 2028,2028,2026-06-12,12546.0,15.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-06-12,18857.0,95.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-06-12,14554.0,25.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-06-12,12546.0,15.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-06-12,19786.0,525.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-06-12,13743.0,25.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-06-12,12546.0,15.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-06-12,19450.0,205.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-06-12,13743.0,25.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-06-12,12546.0,15.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-06-12,19100.0,310.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-06-12,13743.0,25.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-06-12,12546.0,15.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-06-12,18296.0,140.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-06-12,13575.0,25.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-06-12,12546.0,15.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-06-12,17832.0,110.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-06-12,13575.0,25.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-06-12,12546.0,15.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-06-12,17375.0,110.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-06-12,13575.0,25.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-06-12,12546.0,15.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-06-15,13007.0,5.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-06-15,12529.0,10.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-06-15,13007.0,5.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-06-15,12529.0,10.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-06-15,13007.0,5.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-06-15,12529.0,10.0,,31-03-2028
SWFJ27,Apr 2027,2027,2026-06-15,14532.0,5.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-06-15,12529.0,10.0,,28-04-2028
SWFK27,May 2027,2027,2026-06-15,14532.0,5.0,,28-05-2027
SWFK28,May 2028,2028,2026-06-15,12529.0,10.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-06-15,18771.0,75.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-06-15,14532.0,5.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-06-15,12529.0,10.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-06-15,19646.0,1090.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-06-15,13696.0,5.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-06-15,12529.0,10.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-06-15,19300.0,390.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-06-15,13696.0,5.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-06-15,12529.0,10.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-06-15,19004.0,385.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-06-15,13696.0,5.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-06-15,12529.0,10.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-06-15,18236.0,175.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-06-15,13507.0,5.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-06-15,12529.0,10.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-06-15,17768.0,160.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-06-15,13507.0,5.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-06-15,12529.0,10.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-06-15,17279.0,160.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-06-15,13507.0,5.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-06-15,12529.0,10.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-06-16,13071.0,10.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-06-16,12554.0,0.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-06-16,13071.0,10.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-06-16,12554.0,0.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-06-16,13071.0,10.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-06-16,12554.0,0.0,,31-03-2028
SWFJ27,Apr 2027,2027,2026-06-16,14561.0,10.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-06-16,12554.0,0.0,,28-04-2028
SWFK27,May 2027,2027,2026-06-16,14561.0,10.0,,28-05-2027
SWFK28,May 2028,2028,2026-06-16,12554.0,0.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-06-16,19004.0,35.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-06-16,14561.0,10.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-06-16,12554.0,0.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-06-16,19946.0,760.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-06-16,13714.0,10.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-06-16,12554.0,0.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-06-16,19625.0,355.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-06-16,13714.0,10.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-06-16,12554.0,0.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-06-16,19196.0,365.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-06-16,13714.0,10.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-06-16,12554.0,0.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-06-16,18421.0,140.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-06-16,13518.0,10.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-06-16,12554.0,0.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-06-16,17979.0,140.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-06-16,13518.0,10.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-06-16,12554.0,0.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-06-16,17536.0,140.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-06-16,13518.0,10.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-06-16,12554.0,0.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-06-17,12979.0,35.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-06-17,12532.0,0.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-06-17,12979.0,35.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-06-17,12532.0,0.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-06-17,12979.0,35.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-06-17,12532.0,0.0,,31-03-2028
SWFJ27,Apr 2027,2027,2026-06-17,14493.0,15.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-06-17,12532.0,0.0,,28-04-2028
SWFK27,May 2027,2027,2026-06-17,14493.0,15.0,,28-05-2027
SWFK28,May 2028,2028,2026-06-17,12532.0,0.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-06-17,18936.0,455.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-06-17,14493.0,15.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-06-17,12532.0,0.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-06-17,19414.0,730.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-06-17,13661.0,0.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-06-17,12532.0,0.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-06-17,19164.0,805.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-06-17,13661.0,0.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-06-17,12532.0,0.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-06-17,18843.0,520.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-06-17,13661.0,0.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-06-17,12532.0,0.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-06-17,18275.0,255.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-06-17,13486.0,0.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-06-17,12532.0,0.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-06-17,17818.0,255.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-06-17,13486.0,0.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-06-17,12532.0,0.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-06-17,17325.0,255.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-06-17,13486.0,0.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-06-17,12532.0,0.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-06-18,12764.0,40.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-06-18,12461.0,15.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-06-18,12764.0,40.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-06-18,12461.0,15.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-06-18,12764.0,40.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-06-18,12461.0,15.0,,31-03-2028
SWFJ27,Apr 2027,2027,2026-06-18,14332.0,35.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-06-18,12461.0,15.0,,28-04-2028
SWFK27,May 2027,2027,2026-06-18,14332.0,35.0,,28-05-2027
SWFK28,May 2028,2028,2026-06-18,12461.0,15.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-06-18,18868.0,0.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-06-18,14332.0,35.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-06-18,12461.0,15.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-06-18,18514.0,605.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-06-18,13518.0,35.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-06-18,12461.0,15.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-06-18,18325.0,400.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-06-18,13518.0,35.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-06-18,12461.0,15.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-06-18,18193.0,285.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-06-18,13518.0,35.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-06-18,12461.0,15.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-06-18,17718.0,125.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-06-18,13375.0,35.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-06-18,12461.0,15.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-06-18,17275.0,125.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-06-18,13375.0,35.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-06-18,12461.0,15.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-06-18,16846.0,125.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-06-18,13375.0,35.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-06-18,12461.0,15.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-06-19,12900.0,15.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-06-19,12482.0,0.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-06-19,12900.0,15.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-06-19,12482.0,0.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-06-19,12900.0,15.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-06-19,12482.0,0.0,,31-03-2028
SWFJ27,Apr 2027,2027,2026-06-19,14468.0,20.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-06-19,12482.0,0.0,,28-04-2028
SWFK27,May 2027,2027,2026-06-19,14468.0,20.0,,28-05-2027
SWFK28,May 2028,2028,2026-06-19,12482.0,0.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-06-19,18864.0,0.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-06-19,14468.0,20.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-06-19,12482.0,0.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-06-19,18586.0,640.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-06-19,13561.0,10.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-06-19,12482.0,0.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-06-19,18354.0,390.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-06-19,13561.0,10.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-06-19,12482.0,0.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-06-19,18189.0,235.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-06-19,13561.0,10.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-06-19,12482.0,0.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-06-19,17821.0,145.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-06-19,13429.0,10.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-06-19,12482.0,0.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-06-19,17364.0,145.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-06-19,13429.0,10.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-06-19,12482.0,0.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-06-19,16921.0,145.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-06-19,13429.0,10.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-06-19,12482.0,0.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-06-22,12782.0,55.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-06-22,12446.0,0.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-06-22,12782.0,55.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-06-22,12446.0,0.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-06-22,12782.0,55.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-06-22,12446.0,0.0,,31-03-2028
SWFJ27,Apr 2027,2027,2026-06-22,14457.0,5.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-06-22,12446.0,0.0,,28-04-2028
SWFK27,May 2027,2027,2026-06-22,14457.0,5.0,,28-05-2027
SWFK28,May 2028,2028,2026-06-22,12446.0,0.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-06-22,18861.0,0.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-06-22,14457.0,5.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-06-22,12446.0,0.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-06-22,18118.0,1080.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-06-22,13507.0,0.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-06-22,12446.0,0.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-06-22,17757.0,225.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-06-22,13507.0,0.0,,31-08-2027
SWFQ28,Aug 2028,2028,2026-06-22,12446.0,0.0,,31-08-2028
SWFU26,Sep 2026,2026,2026-06-22,17529.0,270.0,,30-09-2026
SWFU27,Sep 2027,2027,2026-06-22,13507.0,0.0,,30-09-2027
SWFU28,Sep 2028,2028,2026-06-22,12446.0,0.0,,29-09-2028
SWFV26,Oct 2026,2026,2026-06-22,17275.0,20.0,,30-10-2026
SWFV27,Oct 2027,2027,2026-06-22,13404.0,0.0,,29-10-2027
SWFV28,Oct 2028,2028,2026-06-22,12446.0,0.0,,31-10-2028
SWFX26,Nov 2026,2026,2026-06-22,16868.0,20.0,,30-11-2026
SWFX27,Nov 2027,2027,2026-06-22,13404.0,0.0,,30-11-2027
SWFX28,Nov 2028,2028,2026-06-22,12446.0,0.0,,30-11-2028
SWFZ26,Dec 2026,2026,2026-06-22,16507.0,20.0,,24-12-2026
SWFZ27,Dec 2027,2027,2026-06-22,13404.0,0.0,,24-12-2027
SWFZ28,Dec 2028,2028,2026-06-22,12446.0,0.0,,22-12-2028
SWFF27,Jan 2027,2027,2026-06-23,12954.0,5.0,,29-01-2027
SWFF28,Jan 2028,2028,2026-06-23,12464.0,0.0,,31-01-2028
SWFG27,Feb 2027,2027,2026-06-23,12954.0,5.0,,26-02-2027
SWFG28,Feb 2028,2028,2026-06-23,12464.0,0.0,,29-02-2028
SWFH27,Mar 2027,2027,2026-06-23,12954.0,5.0,,31-03-2027
SWFH28,Mar 2028,2028,2026-06-23,12464.0,0.0,,31-03-2028
SWFJ27,Apr 2027,2027,2026-06-23,14500.0,10.0,,30-04-2027
SWFJ28,Apr 2028,2028,2026-06-23,12464.0,0.0,,28-04-2028
SWFK27,May 2027,2027,2026-06-23,14500.0,10.0,,28-05-2027
SWFK28,May 2028,2028,2026-06-23,12464.0,0.0,,31-05-2028
SWFM26,Jun 2026,2026,2026-06-23,18832.0,0.0,,30-06-2026
SWFM27,Jun 2027,2027,2026-06-23,14500.0,10.0,,30-06-2027
SWFM28,Jun 2028,2028,2026-06-23,12464.0,0.0,,30-06-2028
SWFN26,Jul 2026,2026,2026-06-23,18346.0,970.0,,31-07-2026
SWFN27,Jul 2027,2027,2026-06-23,13550.0,5.0,,30-07-2027
SWFN28,Jul 2028,2028,2026-06-23,12464.0,0.0,,31-07-2028
SWFQ26,Aug 2026,2026,2026-06-23,17821.0,765.0,,31-08-2026
SWFQ27,Aug 2027,2027,2026-06-23,13550.0,5.0,,31-08-2027
