post_id,title,date,year,week,broker,post_url,pdf_url,has_pdf,local_path,file_size_bytes,download_status
1039147,GOLDEN DESTINY WEEKLY REPORT – WEEK 18 2024,2024-05-08,2024,W18,Golden Destiny,https://www.hellenicshippingnews.com/golden-destiny-weekly-report-week-18-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/05/GOLDEN-DESTINY-WEEKLY-SALE-AND-PURCHASE-REPORT-WEEK-18_24.pdf,True,reports/shipbrokers\golden_destiny\2024\golden_destiny_2024_W18_GOLDEN-DESTINY-WEEKLY-SALE-AND-PURCHASE-REPORT-WEEK-18_24.pdf,1198519.0,downloaded
1038783,"Banchero Costa Weekly Market Report, Week 18 2024",2024-05-08,2024,W18,Banchero Costa,https://www.hellenicshippingnews.com/banchero-costa-weekly-market-report-week-18-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/05/Bancosta-Weekly-2024-18.pdf,True,reports/shipbrokers\banchero_costa\2024\banchero_costa_2024_W18_Bancosta-Weekly-2024-18.pdf,1807324.0,downloaded
1038717,Star Asia Shipbroking Weekly Market Report – Week 18,2024-05-06,2024,W18,Star Asia Shipbroking,https://www.hellenicshippingnews.com/star-asia-shipbroking-weekly-market-report-week-18/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/05/Market-report-Week-18.pdf,True,reports/shipbrokers\star_asia\2024\star_asia_2024_W18_Market-report-Week-18.pdf,1006774.0,downloaded
1038801,SSY ATLANTIC CAPESIZE INDEX 06 MAY 2024,2024-05-06,2024,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-atlantic-capesize-index-06-may-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/05/20240503-Atlantic-Capesize-Report.pdf,True,reports/shipbrokers\ssy\2024\ssy_2024_20240503-Atlantic-Capesize-Report.pdf,107016.0,downloaded
1038800,SSY PACIFIC CAPESIZE INDEX 06 MAY 2024,2024-05-06,2024,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-pacific-capesize-index-06-may-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/05/20240503-Pacific-Capesize-Report.pdf,True,reports/shipbrokers\ssy\2024\ssy_2024_20240503-Pacific-Capesize-Report.pdf,108260.0,downloaded
1038786,"Affinity Tanker Weekly, 03 May 2024",2024-05-04,2024,,Affinity Research,https://www.hellenicshippingnews.com/affinity-tanker-weekly-03-may-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/05/Affinity-Tanker-Weekly-02.05.2024-HSN.pdf,True,reports/shipbrokers\affinity\2024\affinity_2024_Affinity-Tanker-Weekly-02.05.2024-HSN.pdf,161075.0,downloaded
1038788,"Advanced Shipping &#038; Trading – WEEKLY SHIPPING MARKET REPORT WEEK 18, 2024",2024-05-04,2024,W18,Advanced Shipping & Trading,https://www.hellenicshippingnews.com/advanced-shipping-trading-weekly-shipping-market-report-week-18-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/05/ADVANCED-MARKET-REPORT-WEEK-18-1.pdf,True,reports/shipbrokers\advanced_shipping\2024\advanced_shipping_2024_W18_ADVANCED-MARKET-REPORT-WEEK-18-1.pdf,1098546.0,downloaded
1038374,"Banchero Costa Weekly Market Report, Week 17 2024",2024-05-01,2024,W17,Banchero Costa,https://www.hellenicshippingnews.com/banchero-costa-weekly-market-report-week-17-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Bancosta-Weekly-2024-17.pdf,True,reports/shipbrokers\banchero_costa\2024\banchero_costa_2024_W17_Bancosta-Weekly-2024-17.pdf,1807296.0,downloaded
1038432,Intermodal Weekly Market Report Week 17 2024 Broker’s Insight,2024-05-01,2024,W17,Intermodal Shipbrokers,https://www.hellenicshippingnews.com/intermodal-weekly-market-report-week-17-2024-brokers-insight/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Intermodal-Report-Week-17-2024.pdf,True,reports/shipbrokers\intermodal\2024\intermodal_2024_W17_Intermodal-Report-Week-17-2024.pdf,1008835.0,downloaded
1038255,Xclusiv Shipbrokers Weekly 29th April 2024,2024-04-30,2024,,Xclusiv Shipbrokers,https://www.hellenicshippingnews.com/xclusiv-shipbrokers-weekly-29th-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/xclusiv-2024_04_29.pdf,True,reports/shipbrokers\xclusiv\2024\xclusiv_2024_xclusiv-2024_04_29.pdf,1973003.0,downloaded
1038366,ISM coasters and mini bulkers – Week 17,2024-04-30,2024,W17,ISM (Intership Navigation),https://www.hellenicshippingnews.com/ism-coasters-and-mini-bulkers-week-17-2/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/ISM_handy_week-17.pdf,True,reports/shipbrokers\ism\2024\ism_2024_W17_ISM_handy_week-17.pdf,144518.0,downloaded
1038208,"Carriers Sales &#038; Purchase Market Report, Week 18",2024-04-29,2024,W18,Carriers Chartering,https://www.hellenicshippingnews.com/carriers-sales-purchase-market-report-week-18/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/WK-18-24-CARRIERS_SP-MARKET-REPORT.pdf,True,reports/shipbrokers\carriers\2024\carriers_2024_W18_WK-18-24-CARRIERS_SP-MARKET-REPORT.pdf,349622.0,downloaded
1038209,GOLDEN DESTINY WEEKLY REPORT – WEEK 17 2024,2024-04-29,2024,W17,Golden Destiny,https://www.hellenicshippingnews.com/golden-destiny-weekly-report-week-17-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/GOLDEN-DESTINY-WEEKLY-SALE-AND-PURCHASE-REPORT-WEEK-17_24.pdf,True,reports/shipbrokers\golden_destiny\2024\golden_destiny_2024_W17_GOLDEN-DESTINY-WEEKLY-SALE-AND-PURCHASE-REPORT-WEEK-17_24.pdf,1334549.0,downloaded
1038184,SSY PACIFIC CAPESIZE INDEX 29 APRIL 2024,2024-04-29,2024,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-pacific-capesize-index-29-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/20240426-Pacific-Capesize-Report.pdf,True,reports/shipbrokers\ssy\2024\ssy_2024_20240426-Pacific-Capesize-Report.pdf,108197.0,downloaded
1038185,SSY ATLANTIC CAPESIZE INDEX 29 APRIL 2024,2024-04-29,2024,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-atlantic-capesize-index-29-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/20240426-Atlantic-Capesize-Report.pdf,True,reports/shipbrokers\ssy\2024\ssy_2024_20240426-Atlantic-Capesize-Report.pdf,107061.0,downloaded
1038133,Star Asia Shipbroking Weekly Market Report &#8211; Week 17,2024-04-29,2024,W17,Star Asia Shipbroking,https://www.hellenicshippingnews.com/star-asia-shipbroking-weekly-market-report-week-17-2/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Market-report-Week-17.pdf,True,reports/shipbrokers\star_asia\2024\star_asia_2024_W17_Market-report-Week-17.pdf,970816.0,downloaded
1037947,"Affinity Tanker Weekly, 26 April 2024",2024-04-27,2024,,Affinity Research,https://www.hellenicshippingnews.com/affinity-tanker-weekly-26-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Affinity-Tanker-Weekly-26.04.2024-HSN.pdf,True,reports/shipbrokers\affinity\2024\affinity_2024_Affinity-Tanker-Weekly-26.04.2024-HSN.pdf,161136.0,downloaded
1038002,"Advanced Shipping &#038; Trading – WEEKLY SHIPPING MARKET REPORT WEEK 17, 2024",2024-04-27,2024,W17,Advanced Shipping & Trading,https://www.hellenicshippingnews.com/advanced-shipping-trading-weekly-shipping-market-report-week-17-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/ADVANCED-MARKET-REPORT-WEEK-17.pdf,True,reports/shipbrokers\advanced_shipping\2024\advanced_shipping_2024_W17_ADVANCED-MARKET-REPORT-WEEK-17.pdf,1128477.0,downloaded
1037945,Gibson tanker report – Shifting Supply Chains,2024-04-27,2024,,Gibson Shipbrokers,https://www.hellenicshippingnews.com/gibson-tanker-report-shifting-supply-chains/,,False,,0.0,no_pdf_published
1037602,Fearnleys Week 17 2024,2024-04-25,2024,W17,Fearnleys,https://www.hellenicshippingnews.com/fearnleys-week-17-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Fearnleys-Weekly-Report-_-Fearnpulse_compressed-2.pdf,True,reports/shipbrokers\fearnleys\2024\fearnleys_2024_W17_Fearnleys-Weekly-Report-_-Fearnpulse_compressed-2.pdf,811827.0,downloaded
1037429,Xclusiv Shipbrokers Weekly 22nd April 2024,2024-04-24,2024,,Xclusiv Shipbrokers,https://www.hellenicshippingnews.com/xclusiv-shipbrokers-weekly-22nd-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/xclusiv-2024_04_22.pdf,True,reports/shipbrokers\xclusiv\2024\xclusiv_2024_xclusiv-2024_04_22.pdf,1939837.0,downloaded
1037372,"Banchero Costa Weekly Market Report, Week 16 2024",2024-04-24,2024,W16,Banchero Costa,https://www.hellenicshippingnews.com/banchero-costa-weekly-market-report-week-16-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Bancosta-Weekly-2024-16.pdf,True,reports/shipbrokers\banchero_costa\2024\banchero_costa_2024_W16_Bancosta-Weekly-2024-16.pdf,546478.0,downloaded
1037450,Intermodal Weekly Market Report Week 16 2024 Broker’s Insight,2024-04-24,2024,W16,Intermodal Shipbrokers,https://www.hellenicshippingnews.com/intermodal-weekly-market-report-week-16-2024-brokers-insight/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Intermodal-Report-Week-16-2024.pdf,True,reports/shipbrokers\intermodal\2024\intermodal_2024_W16_Intermodal-Report-Week-16-2024.pdf,994703.0,downloaded
1037171,SSY PACIFIC CAPESIZE INDEX 22 APRIL 2024,2024-04-22,2024,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-pacific-capesize-index-22-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/20240419-Pacific-Capesize-Report.pdf,True,reports/shipbrokers\ssy\2024\ssy_2024_20240419-Pacific-Capesize-Report.pdf,108106.0,downloaded
1037210,Agora Shipbroking Corporation: Snapshot of Commercial Indicators Report – Week 16 2024,2024-04-22,2024,W16,Agora Shipbroking,https://www.hellenicshippingnews.com/agora-shipbroking-corporation-snapshot-of-commercial-indicators-report-week-16-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/AGORA.-Week-16-2024.-Snapshot-of-Commercial-Indicators.pdf,True,reports/shipbrokers\agora\2024\agora_2024_W16_AGORA.-Week-16-2024.-Snapshot-of-Commercial-Indicators.pdf,1009182.0,downloaded
1037204,"Carriers Sales &#038; Purchase Market Report, Week 16 &#038; 17",2024-04-22,2024,W16,Carriers Chartering,https://www.hellenicshippingnews.com/carriers-sales-purchase-market-report-week-16-17/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/WK-1617-24-CARRIERS_SP-MARKET-REPORT.pdf,True,reports/shipbrokers\carriers\2024\carriers_2024_W16_WK-1617-24-CARRIERS_SP-MARKET-REPORT.pdf,351496.0,downloaded
1037087,Star Asia Shipbroking Weekly Market report – Week 16,2024-04-22,2024,W16,Star Asia Shipbroking,https://www.hellenicshippingnews.com/star-asia-shipbroking-weekly-market-report-week-16-2/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Market-report-Week-16.pdf,True,reports/shipbrokers\star_asia\2024\star_asia_2024_W16_Market-report-Week-16.pdf,1010327.0,downloaded
1037170,SSY ATLANTIC CAPESIZE INDEX 22 APRIL 2024,2024-04-22,2024,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-atlantic-capesize-index-22-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/20240419-Atlantic-Capesize-Report.pdf,True,reports/shipbrokers\ssy\2024\ssy_2024_20240419-Atlantic-Capesize-Report.pdf,106937.0,downloaded
1036954,"Affinity Tanker Weekly, 19 April 2024",2024-04-20,2024,,Affinity Research,https://www.hellenicshippingnews.com/affinity-tanker-weekly-19-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Affinity-Tanker-Weekly-19.04.2024-HSN.pdf,True,reports/shipbrokers\affinity\2024\affinity_2024_Affinity-Tanker-Weekly-19.04.2024-HSN.pdf,162396.0,downloaded
1036958,"Advanced Shipping &#038; Trading – WEEKLY SHIPPING MARKET REPORT WEEK 16, 2024",2024-04-20,2024,W16,Advanced Shipping & Trading,https://www.hellenicshippingnews.com/advanced-shipping-trading-weekly-shipping-market-report-week-16-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/ADVANCED-MARKET-REPORT-WEEK-16.pdf,True,reports/shipbrokers\advanced_shipping\2024\advanced_shipping_2024_W16_ADVANCED-MARKET-REPORT-WEEK-16.pdf,1087304.0,downloaded
1036961,Gibson tanker report – Looking into 2025,2024-04-20,2024,,Gibson Shipbrokers,https://www.hellenicshippingnews.com/gibson-tanker-report-looking-into-2025/,,False,,0.0,no_pdf_published
1036963,GOLDEN DESTINY WEEKLY REPORT &#8211; WEEK 16 2024,2024-04-19,2024,W16,Golden Destiny,https://www.hellenicshippingnews.com/golden-destiny-weekly-report-week-16-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/GOLDEN-DESTINY-WEEKLY-SALE-AND-PURCHASE-REPORT-WEEK-16_24.pdf,True,reports/shipbrokers\golden_destiny\2024\golden_destiny_2024_W16_GOLDEN-DESTINY-WEEKLY-SALE-AND-PURCHASE-REPORT-WEEK-16_24.pdf,1193705.0,downloaded
1036529,Fearnleys Week 16 2024,2024-04-18,2024,W16,Fearnleys,https://www.hellenicshippingnews.com/fearnleys-week-16-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Fearnleys-Weekly-Report-_-Fearnpulse.pdf,True,reports/shipbrokers\fearnleys\2024\fearnleys_2024_W16_Fearnleys-Weekly-Report-_-Fearnpulse.pdf,347543.0,downloaded
1036302,"Banchero Costa Weekly Market Report, Week 15 2024",2024-04-17,2024,W15,Banchero Costa,https://www.hellenicshippingnews.com/banchero-costa-weekly-market-report-week-15-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Bancosta-Weekly-2024-15.pdf,True,reports/shipbrokers\banchero_costa\2024\banchero_costa_2024_W15_Bancosta-Weekly-2024-15.pdf,1750182.0,downloaded
1036365,Intermodal Weekly Market Report Week 15 2024 Broker’s Insight,2024-04-17,2024,W15,Intermodal Shipbrokers,https://www.hellenicshippingnews.com/intermodal-weekly-market-report-week-15-2024-brokers-insight/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Intermodal-Report-Week-15-2024.pdf,True,reports/shipbrokers\intermodal\2024\intermodal_2024_W15_Intermodal-Report-Week-15-2024.pdf,990341.0,downloaded
1036161,Xclusiv Shipbrokers Weekly 15th April 2024,2024-04-16,2024,,Xclusiv Shipbrokers,https://www.hellenicshippingnews.com/xclusiv-shipbrokers-weekly-15th-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/xclusiv-2024_04_15.pdf,True,reports/shipbrokers\xclusiv\2024\xclusiv_2024_xclusiv-2024_04_15.pdf,1925581.0,downloaded
1036127,Star Asia Shipbroking Weekly Market report – Week 15,2024-04-16,2024,W15,Star Asia Shipbroking,https://www.hellenicshippingnews.com/star-asia-shipbroking-weekly-market-report-week-15-2/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Market-report-Week-15.pdf,True,reports/shipbrokers\star_asia\2024\star_asia_2024_W15_Market-report-Week-15.pdf,958602.0,downloaded
1036096,SSY ATLANTIC CAPESIZE INDEX 15 APRIL 2024,2024-04-15,2024,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-atlantic-capesize-index-15-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/20240412-Atlantic-Capesize-Report.pdf,True,reports/shipbrokers\ssy\2024\ssy_2024_20240412-Atlantic-Capesize-Report.pdf,107142.0,downloaded
1036081,SSY PACIFIC CAPESIZE INDEX 15 APRIL 2024,2024-04-15,2024,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-pacific-capesize-index-15-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/20240412-Pacific-Capesize-Report.pdf,True,reports/shipbrokers\ssy\2024\ssy_2024_20240412-Pacific-Capesize-Report.pdf,108332.0,downloaded
1035841,Gibson tanker report – Turkish Delight?,2024-04-13,2024,,Gibson Shipbrokers,https://www.hellenicshippingnews.com/gibson-tanker-report-turkish-delight/,,False,,0.0,no_pdf_published
1035846,"Affinity Tanker Weekly, 12 April 2024",2024-04-13,2024,,Affinity Research,https://www.hellenicshippingnews.com/affinity-tanker-weekly-12-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Affinity-Tanker-Weekly-12.04.2024-HSN.pdf,True,reports/shipbrokers\affinity\2024\affinity_2024_Affinity-Tanker-Weekly-12.04.2024-HSN.pdf,158354.0,downloaded
1035950,"Advanced Shipping &#038; Trading – WEEKLY SHIPPING MARKET REPORT WEEK 15, 2024",2024-04-13,2024,W15,Advanced Shipping & Trading,https://www.hellenicshippingnews.com/advanced-shipping-trading-weekly-shipping-market-report-week-15-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/ADVANCED-MARKET-REPORT-WEEK-15.pdf,True,reports/shipbrokers\advanced_shipping\2024\advanced_shipping_2024_W15_ADVANCED-MARKET-REPORT-WEEK-15.pdf,1108740.0,downloaded
1035909,Golden Destiny Market Report Week 15 2024,2024-04-12,2024,W15,Golden Destiny,https://www.hellenicshippingnews.com/golden-destiny-market-report-week-15-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/GOLDEN-DESTINY-WEEKLY-SALE-AND-PURCHASE-REPORT-WEEK-15_24.pdf,True,reports/shipbrokers\golden_destiny\2024\golden_destiny_2024_W15_GOLDEN-DESTINY-WEEKLY-SALE-AND-PURCHASE-REPORT-WEEK-15_24.pdf,1181036.0,downloaded
1035840,ISM coasters and mini bulkers – Week 15,2024-04-12,2024,W15,ISM (Intership Navigation),https://www.hellenicshippingnews.com/ism-coasters-and-mini-bulkers-week-15-2/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/ISM_handy_week15.pdf,True,reports/shipbrokers\ism\2024\ism_2024_W15_ISM_handy_week15.pdf,145592.0,downloaded
1035507,Fearnleys Week 15 2024,2024-04-11,2024,W15,Fearnleys,https://www.hellenicshippingnews.com/fearnleys-week-15-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Fearnleys-Weekly-Report-_-Fearnpulse_compressed-1.pdf,True,reports/shipbrokers\fearnleys\2024\fearnleys_2024_W15_Fearnleys-Weekly-Report-_-Fearnpulse_compressed-1.pdf,795957.0,downloaded
1035338,Xclusiv Shipbrokers Weekly 8th April 2024,2024-04-10,2024,,Xclusiv Shipbrokers,https://www.hellenicshippingnews.com/xclusiv-shipbrokers-weekly-8th-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/xclusiv-2024_04_08.pdf,True,reports/shipbrokers\xclusiv\2024\xclusiv_2024_xclusiv-2024_04_08.pdf,1944471.0,downloaded
1035340,"Banchero Costa Weekly Market Report, Week 14 2024",2024-04-10,2024,W14,Banchero Costa,https://www.hellenicshippingnews.com/banchero-costa-weekly-market-report-week-14-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Bancosta-Weekly-2024-14.pdf,True,reports/shipbrokers\banchero_costa\2024\banchero_costa_2024_W14_Bancosta-Weekly-2024-14.pdf,1778266.0,downloaded
1035370,Intermodal Weekly Market Report Week 14 2024 Broker’s Insight,2024-04-10,2024,W14,Intermodal Shipbrokers,https://www.hellenicshippingnews.com/intermodal-weekly-market-report-week-14-2024-brokers-insight/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Intermodal-Report-Week-14-2024.pdf,True,reports/shipbrokers\intermodal\2024\intermodal_2024_W14_Intermodal-Report-Week-14-2024.pdf,990972.0,downloaded
1035410,Fearnleys Week 14 2024,2024-04-10,2024,W14,Fearnleys,https://www.hellenicshippingnews.com/fearnleys-week-14-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Fearnleys-Weekly-Report-_-Fearnpulse_compressed.pdf,True,reports/shipbrokers\fearnleys\2024\fearnleys_2024_W14_Fearnleys-Weekly-Report-_-Fearnpulse_compressed.pdf,225929.0,downloaded
1035238,Intermodal Weekly Market Report Week 13 2024 Broker’s Insight,2024-04-09,2024,W13,Intermodal Shipbrokers,https://www.hellenicshippingnews.com/intermodal-weekly-market-report-week-13-2024-brokers-insight/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Intermodal-Report-Week-13-2024-1.pdf,True,reports/shipbrokers\intermodal\2024\intermodal_2024_W13_Intermodal-Report-Week-13-2024-1.pdf,987657.0,downloaded
1035105,SSY ATLANTIC CAPESIZE INDEX 08 APRIL 2024,2024-04-08,2024,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-atlantic-capesize-index-08-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/20240405-Atlantic-Capesize-Report.pdf,True,reports/shipbrokers\ssy\2024\ssy_2024_20240405-Atlantic-Capesize-Report.pdf,107283.0,downloaded
1035053,Gibson tanker report – New Frontier,2024-04-08,2024,,Gibson Shipbrokers,https://www.hellenicshippingnews.com/gibson-tanker-report-new-frontier/,,False,,0.0,no_pdf_published
1035102,Star Asia Shipbroking Weekly Market report – Week 14,2024-04-08,2024,W14,Star Asia Shipbroking,https://www.hellenicshippingnews.com/star-asia-shipbroking-weekly-market-report-week-14-2/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Market-report-Week-14.pdf,True,reports/shipbrokers\star_asia\2024\star_asia_2024_W14_Market-report-Week-14.pdf,835727.0,downloaded
1035104,SSY PACIFIC CAPESIZE INDEX 08 APRIL 2024,2024-04-08,2024,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-pacific-capesize-index-08-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/20240405-Pacific-Capesize-Report.pdf,True,reports/shipbrokers\ssy\2024\ssy_2024_20240405-Pacific-Capesize-Report.pdf,108494.0,downloaded
1035159,"Carriers Sales &#038; Purchase Market Report, Week 15",2024-04-08,2024,W15,Carriers Chartering,https://www.hellenicshippingnews.com/carriers-sales-purchase-market-report-week-15/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/WK-15-24-CARRIERS_SP-MARKET-REPORT.pdf,True,reports/shipbrokers\carriers\2024\carriers_2024_W15_WK-15-24-CARRIERS_SP-MARKET-REPORT.pdf,344616.0,downloaded
1035161,Agora Shipbroking Corporation: Snapshot of Commercial Indicators Report – Week 14 2024,2024-04-08,2024,W14,Agora Shipbroking,https://www.hellenicshippingnews.com/agora-shipbroking-corporation-snapshot-of-commercial-indicators-report-week-14-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/AGORA.-Week-14-2024.-Snapshot-of-Commercial-Indicators.pdf,True,reports/shipbrokers\agora\2024\agora_2024_W14_AGORA.-Week-14-2024.-Snapshot-of-Commercial-Indicators.pdf,1007208.0,downloaded
1034884,"Affinity Tanker Weekly, 05 April 2024",2024-04-06,2024,,Affinity Research,https://www.hellenicshippingnews.com/affinity-tanker-weekly-05-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Affinity-Tanker-Weekly-05.04.2024-HSN.pdf,True,reports/shipbrokers\affinity\2024\affinity_2024_Affinity-Tanker-Weekly-05.04.2024-HSN.pdf,157845.0,downloaded
1034951,"Advanced Shipping &#038; Trading – WEEKLY SHIPPING MARKET REPORT WEEK 14, 2024",2024-04-06,2024,W14,Advanced Shipping & Trading,https://www.hellenicshippingnews.com/advanced-shipping-trading-weekly-shipping-market-report-week-14-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/ADVANCED-MARKET-REPORT-WEEK-14.pdf,True,reports/shipbrokers\advanced_shipping\2024\advanced_shipping_2024_W14_ADVANCED-MARKET-REPORT-WEEK-14.pdf,1056097.0,downloaded
1034950,Golden Destiny Market Report Week 14 2024,2024-04-05,2024,W14,Golden Destiny,https://www.hellenicshippingnews.com/golden-destiny-market-report-week-14-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/GOLDEN-DESTINY-WEEKLY-SALE-AND-PURCHASE-REPORT-WEEK-14_24.pdf,True,reports/shipbrokers\golden_destiny\2024\golden_destiny_2024_W14_GOLDEN-DESTINY-WEEKLY-SALE-AND-PURCHASE-REPORT-WEEK-14_24.pdf,1159285.0,downloaded
1034340,Xclusiv Shipbrokers Weekly 1st April 2024,2024-04-03,2024,,Xclusiv Shipbrokers,https://www.hellenicshippingnews.com/xclusiv-shipbrokers-weekly-1st-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/xclusiv-2024_04_01.pdf,True,reports/shipbrokers\xclusiv\2024\xclusiv_2024_xclusiv-2024_04_01.pdf,1877352.0,downloaded
1034339,"Carriers Sales &#038; Purchase Market Report, Week 14",2024-04-02,2024,W14,Carriers Chartering,https://www.hellenicshippingnews.com/carriers-sales-purchase-market-report-week-14/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/WK-14-24-CARRIERS_SP-MARKET-REPORT.pdf,True,reports/shipbrokers\carriers\2024\carriers_2024_W14_WK-14-24-CARRIERS_SP-MARKET-REPORT.pdf,346241.0,downloaded
1034280,ISM coasters and mini bulkers – Week 13,2024-04-02,2024,W13,ISM (Intership Navigation),https://www.hellenicshippingnews.com/ism-coasters-and-mini-bulkers-week-13/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/ISM_coaster_week13.pdf,True,reports/shipbrokers\ism\2024\ism_2024_W13_ISM_coaster_week13.pdf,146299.0,downloaded
1034332,SSY PACIFIC CAPESIZE INDEX 02 APRIL 2024,2024-04-02,2024,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-pacific-capesize-index-02-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/20240328-Pacific-Capesize-Report.pdf,True,reports/shipbrokers\ssy\2024\ssy_2024_20240328-Pacific-Capesize-Report.pdf,108308.0,downloaded
1034333,SSY ATLANTIC CAPESIZE INDEX 02 APRIL 2024,2024-04-02,2024,,Simpson Spence Young (SSY),https://www.hellenicshippingnews.com/ssy-atlantic-capesize-index-02-april-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/20240328-Atlantic-Capesize-Report.pdf,True,reports/shipbrokers\ssy\2024\ssy_2024_20240328-Atlantic-Capesize-Report.pdf,106837.0,downloaded
1034237,Star Asia Shipbroking Weekly Market report – Week 13,2024-04-01,2024,W13,Star Asia Shipbroking,https://www.hellenicshippingnews.com/star-asia-shipbroking-weekly-market-report-week-13-2/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/Market-report-Week-13.pdf,True,reports/shipbrokers\star_asia\2024\star_asia_2024_W13_Market-report-Week-13.pdf,805840.0,downloaded
1034235,"Advanced Shipping &#038; Trading – WEEKLY SHIPPING MARKET REPORT WEEK 13, 2024",2024-03-30,2024,W13,Advanced Shipping & Trading,https://www.hellenicshippingnews.com/advanced-shipping-trading-weekly-shipping-market-report-week-13-2024/,https://www.hellenicshippingnews.com/wp-content/uploads/2024/04/ADVANCED-MARKET-REPORT-WEEK-13.pdf,True,reports/shipbrokers\advanced_shipping\2024\advanced_shipping_2024_W13_ADVANCED-MARKET-REPORT-WEEK-13.pdf,1140577.0,downloaded
