Date,Index,% Change
02-02-2012,"1,445",-0.07%
03-02-2012,"1,436",-0.62%
06-02-2012,"1,438",0.14%
07-02-2012,"1,444",0.42%
08-02-2012,"1,448",0.28%
09-02-2012,"1,456",0.55%
10-02-2012,"1,457",0.07%
13-02-2012,"1,463",0.41%
14-02-2012,"1,468",0.34%
15-02-2012,"1,466",-0.14%
16-02-2012,"1,464",-0.14%
17-02-2012,"1,461",-0.20%
20-02-2012,"1,456",-0.34%
21-02-2012,"1,452",-0.27%
22-02-2012,"1,460",0.55%
23-02-2012,"1,471",0.75%
24-02-2012,"1,504",2.24%
28-02-2012,"1,531",1.80%
29-02-2012,"1,531",0.00%
01-03-2012,"1,527",-0.26%
02-03-2012,"1,525",-0.13%
05-03-2012,"1,523",-0.13%
06-03-2012,"1,516",-0.46%
07-03-2012,"1,515",-0.07%
08-03-2012,"1,506",-0.59%
09-03-2012,"1,503",-0.20%
12-03-2012,"1,496",-0.47%
13-03-2012,"1,482",-0.94%
14-03-2012,"1,479",-0.20%
15-03-2012,"1,475",-0.27%
16-03-2012,"1,466",-0.61%
19-03-2012,"1,449",-1.16%
20-03-2012,"1,416",-2.28%
21-03-2012,"1,404",-0.85%
22-03-2012,"1,384",-1.42%
23-03-2012,"1,369",-1.08%
26-03-2012,"1,354",-1.10%
27-03-2012,"1,354",0.00%
28-03-2012,"1,361",0.52%
29-03-2012,"1,386",1.84%
30-03-2012,"1,412",1.88%
02-04-2012,"1,427",1.06%
03-04-2012,"1,456",2.03%
04-04-2012,"1,475",1.30%
05-04-2012,"1,507",2.17%
10-04-2012,"1,531",1.59%
11-04-2012,"1,561",1.96%
13-04-2012,"1,572",0.70%
16-04-2012,"1,547",-1.59%
17-04-2012,"1,542",-0.32%
18-04-2012,"1,534",-0.52%
19-04-2012,"1,534",0.00%
20-04-2012,"1,533",-0.07%
23-04-2012,"1,524",-0.59%
24-04-2012,"1,521",-0.20%
25-04-2012,"1,514",-0.46%
26-04-2012,"1,505",-0.59%
27-04-2012,"1,499",-0.40%
30-04-2012,"1,496",-0.20%
01-05-2012,"1,494",-0.13%
02-05-2012,"1,495",0.07%
03-05-2012,"1,527",2.14%
04-05-2012,"1,576",3.21%
08-05-2012,"1,625",3.11%
09-05-2012,"1,628",0.18%
10-05-2012,"1,618",-0.61%
11-05-2012,"1,614",-0.25%
14-05-2012,"1,612",-0.12%
15-05-2012,"1,613",0.06%
16-05-2012,"1,632",1.18%
17-05-2012,"1,638",0.37%
18-05-2012,"1,633",-0.31%
21-05-2012,"1,626",-0.43%
22-05-2012,"1,602",-1.48%
23-05-2012,"1,539",-3.93%
24-05-2012,"1,457",-5.33%
25-05-2012,"1,424",-2.26%
28-05-2012,"1,404",-1.40%
29-05-2012,"1,377",-1.92%
30-05-2012,"1,342",-2.54%
31-05-2012,"1,319",-1.71%
01-06-2012,"1,298",-1.59%
06-06-2012,"1,252",-3.54%
07-06-2012,"1,232",-1.60%
08-06-2012,"1,223",-0.73%
11-06-2012,"1,221",-0.16%
12-06-2012,"1,212",-0.74%
13-06-2012,"1,196",-1.32%
14-06-2012,"1,162",-2.84%
15-06-2012,"1,148",-1.20%
18-06-2012,"1,138",-0.87%
19-06-2012,"1,140",0.18%
20-06-2012,"1,145",0.44%
21-06-2012,"1,152",0.61%
22-06-2012,"1,155",0.26%
25-06-2012,"1,160",0.43%
26-06-2012,"1,168",0.69%
27-06-2012,"1,182",1.20%
29-06-2012,"1,190",0.68%
02-07-2012,"1,204",1.18%
03-07-2012,"1,290",7.14%
04-07-2012,"1,369",6.12%
05-07-2012,"1,455",6.28%
06-07-2012,"1,493",2.61%
09-07-2012,"1,501",0.54%
10-07-2012,"1,484",-1.13%
11-07-2012,"1,428",-3.77%
12-07-2012,"1,352",-5.32%
13-07-2012,"1,320",-2.37%
16-07-2012,"1,310",-0.76%
17-07-2012,"1,301",-0.69%
19-07-2012,"1,276",-1.92%
20-07-2012,"1,276",0.00%
23-07-2012,"1,275",-0.08%
24-07-2012,"1,261",-1.10%
25-07-2012,"1,239",-1.74%
26-07-2012,"1,224",-1.21%
27-07-2012,"1,209",-1.23%
30-07-2012,"1,200",-0.74%
31-07-2012,"1,194",-0.50%
01-08-2012,"1,181",-1.09%
02-08-2012,"1,178",-0.25%
03-08-2012,"1,200",1.87%
06-08-2012,"1,214",1.17%
07-08-2012,"1,237",1.89%
08-08-2012,"1,204",-2.67%
09-08-2012,"1,192",-1.00%
10-08-2012,"1,169",-1.93%
13-08-2012,"1,158",-0.94%
14-08-2012,"1,147",-0.95%
15-08-2012,"1,120",-2.35%
16-08-2012,"1,105",-1.34%
17-08-2012,"1,095",-0.90%
20-08-2012,"1,087",-0.73%
21-08-2012,"1,082",-0.46%
22-08-2012,"1,091",0.83%
23-08-2012,"1,103",1.10%
24-08-2012,"1,124",1.90%
28-08-2012,"1,182",5.16%
29-08-2012,"1,177",-0.42%
30-08-2012,"1,169",-0.68%
31-08-2012,"1,172",0.26%
03-09-2012,"1,180",0.68%
04-09-2012,"1,186",0.51%
05-09-2012,"1,188",0.17%
06-09-2012,"1,186",-0.17%
07-09-2012,"1,186",0.00%
10-09-2012,"1,188",0.17%
11-09-2012,"1,187",-0.08%
14-09-2012,"1,204",1.43%
17-09-2012,"1,219",1.25%
18-09-2012,"1,326",8.78%
19-09-2012,"1,421",7.16%
20-09-2012,"1,531",7.74%
21-09-2012,"1,584",3.46%
24-09-2012,"1,578",-0.38%
25-09-2012,"1,568",-0.63%
26-09-2012,"1,549",-1.21%
27-09-2012,"1,548",-0.06%
28-09-2012,"1,621",4.72%
01-10-2012,"1,660",2.41%
02-10-2012,"1,676",0.96%
03-10-2012,"1,738",3.70%
04-10-2012,"1,873",7.77%
05-10-2012,"1,932",3.15%
08-10-2012,"1,921",-0.57%
09-10-2012,"1,829",-4.79%
10-10-2012,"1,775",-2.95%
11-10-2012,"1,833",3.27%
12-10-2012,"1,914",4.42%
15-10-2012,"1,960",2.40%
16-10-2012,"2,103",7.30%
17-10-2012,"2,162",2.81%
18-10-2012,"2,135",-1.25%
19-10-2012,"2,217",3.84%
22-10-2012,"2,332",5.19%
23-10-2012,"2,587",10.93%
24-10-2012,"2,530",-2.20%
25-10-2012,"2,432",-3.87%
26-10-2012,"2,451",0.78%
29-10-2012,"2,460",0.37%
30-10-2012,"2,458",-0.08%
31-10-2012,"2,419",-1.59%
01-11-2012,"2,355",-2.65%
02-11-2012,"2,304",-2.17%
05-11-2012,"2,261",-1.87%
06-11-2012,"2,186",-3.32%
07-11-2012,"2,098",-4.03%
08-11-2012,"2,119",1.00%
09-11-2012,"2,203",3.96%
12-11-2012,"2,283",3.63%
13-11-2012,"2,327",1.93%
14-11-2012,"2,375",2.06%
15-11-2012,"2,350",-1.05%
16-11-2012,"2,347",-0.13%
19-11-2012,"2,369",0.94%
20-11-2012,"2,367",-0.08%
21-11-2012,"2,335",-1.35%
22-11-2012,"2,318",-0.73%
23-11-2012,"2,288",-1.29%
26-11-2012,"2,277",-0.48%
27-11-2012,"2,275",-0.09%
30-11-2012,"2,199",-3.34%
03-12-2012,"2,166",-1.50%
04-12-2012,"2,095",-3.28%
05-12-2012,"2,000",-4.53%
06-12-2012,"1,897",-5.15%
07-12-2012,"1,832",-3.43%
10-12-2012,"1,762",-3.82%
11-12-2012,"1,652",-6.24%
12-12-2012,"1,446",-12.47%
13-12-2012,"1,407",-2.70%
17-12-2012,"1,403",-0.28%
18-12-2012,"1,315",-6.27%
19-12-2012,"1,233",-6.24%
20-12-2012,"1,226",-0.57%
24-12-2012,"1,235",0.73%
02-01-2013,"1,237",0.16%
03-01-2013,"1,254",1.37%
07-01-2013,"1,319",5.18%
08-01-2013,"1,386",5.08%
09-01-2013,"1,384",-0.14%
10-01-2013,"1,367",-1.23%
11-01-2013,"1,367",0.00%
14-01-2013,"1,370",0.22%
15-01-2013,"1,365",-0.36%
16-01-2013,"1,431",4.84%
17-01-2013,"1,573",9.92%
18-01-2013,"1,605",2.03%
21-01-2013,"1,604",-0.06%
22-01-2013,"1,577",-1.68%
23-01-2013,"1,564",-0.82%
24-01-2013,"1,541",-1.47%
25-01-2013,"1,520",-1.36%
28-01-2013,"1,507",-0.86%
29-01-2013,"1,491",-1.06%
30-01-2013,"1,477",-0.94%
31-01-2013,"1,468",-0.61%
01-02-2013,"1,454",-0.95%
04-02-2013,"1,461",0.48%
05-02-2013,"1,466",0.34%
06-02-2013,"1,484",1.23%
07-02-2013,"1,481",-0.20%
08-02-2013,"1,461",-1.35%
11-02-2013,"1,453",-0.55%
13-02-2013,"1,448",-0.34%
14-02-2013,"1,429",-1.31%
19-02-2013,"1,377",-3.64%
20-02-2013,"1,355",-1.60%
22-02-2013,"1,335",-1.48%
25-02-2013,"1,323",-0.90%
26-02-2013,"1,291",-2.42%
28-02-2013,"1,249",-3.25%
01-03-2013,"1,243",-0.48%
05-03-2013,"1,246",0.24%
06-03-2013,"1,251",0.40%
07-03-2013,"1,260",0.72%
11-03-2013,"1,260",0.00%
12-03-2013,"1,314",4.29%
13-03-2013,"1,314",0.00%
14-03-2013,"1,302",-0.91%
18-03-2013,"1,295",-0.54%
20-03-2013,"1,294",-0.08%
22-03-2013,"1,284",-0.77%
26-03-2013,"1,275",-0.70%
27-03-2013,"1,258",-1.33%
28-03-2013,"1,249",-0.72%
02-04-2013,"1,229",-1.60%
03-04-2013,"1,209",-1.63%
04-04-2013,"1,209",0.00%
05-04-2013,"1,215",0.50%
09-04-2013,"1,236",1.73%
11-04-2013,"1,257",1.70%
12-04-2013,"1,265",0.64%
16-04-2013,"1,251",-1.11%
17-04-2013,"1,245",-0.48%
19-04-2013,"1,234",-0.88%
22-04-2013,"1,230",-0.32%
23-04-2013,"1,220",-0.81%
24-04-2013,"1,214",-0.49%
26-04-2013,"1,246",2.64%
29-04-2013,"1,260",1.12%
02-05-2013,"1,322",4.92%
03-05-2013,"1,344",1.66%
07-05-2013,"1,393",3.65%
08-05-2013,"1,408",1.08%
09-05-2013,"1,398",-0.71%
10-05-2013,"1,382",-1.14%
13-05-2013,"1,370",-0.87%
14-05-2013,"1,360",-0.73%
15-05-2013,"1,338",-1.62%
16-05-2013,"1,334",-0.30%
17-05-2013,"1,326",-0.60%
20-05-2013,"1,317",-0.68%
21-05-2013,"1,321",0.30%
22-05-2013,"1,333",0.91%
23-05-2013,"1,339",0.45%
24-05-2013,"1,350",0.82%
28-05-2013,"1,346",-0.30%
29-05-2013,"1,348",0.15%
30-05-2013,"1,339",-0.67%
31-05-2013,"1,336",-0.22%
03-06-2013,"1,333",-0.22%
05-06-2013,"1,335",0.15%
06-06-2013,"1,344",0.67%
07-06-2013,"1,352",0.60%
10-06-2013,"1,359",0.52%
11-06-2013,"1,379",1.47%
12-06-2013,"1,427",3.48%
14-06-2013,"1,537",7.71%
17-06-2013,"1,588",3.32%
18-06-2013,"1,674",5.42%
19-06-2013,"1,757",4.96%
20-06-2013,"1,792",1.99%
21-06-2013,"1,822",1.67%
25-06-2013,"1,959",7.52%
26-06-2013,"2,061",5.21%
27-06-2013,"2,120",2.86%
28-06-2013,"2,165",2.12%
01-07-2013,"2,176",0.51%
03-07-2013,"2,020",-7.17%
08-07-2013,"1,977",-2.13%
09-07-2013,"2,012",1.77%
10-07-2013,"2,037",1.24%
11-07-2013,"2,047",0.49%
12-07-2013,"2,058",0.54%
15-07-2013,"2,052",-0.29%
16-07-2013,"2,044",-0.39%
17-07-2013,"2,034",-0.49%
18-07-2013,"2,006",-1.38%
19-07-2013,"1,987",-0.95%
22-07-2013,"1,978",-0.45%
23-07-2013,"1,956",-1.11%
24-07-2013,"1,936",-1.02%
25-07-2013,"1,890",-2.38%
26-07-2013,"1,873",-0.90%
29-07-2013,"1,864",-0.48%
30-07-2013,"1,856",-0.43%
31-07-2013,"1,881",1.35%
01-08-2013,"1,935",2.87%
02-08-2013,"1,950",0.78%
05-08-2013,"1,939",-0.56%
06-08-2013,"1,907",-1.65%
07-08-2013,"1,853",-2.83%
08-08-2013,"1,829",-1.30%
09-08-2013,"1,813",-0.87%
12-08-2013,"1,805",-0.44%
13-08-2013,"1,846",2.27%
15-08-2013,"2,099",13.71%
16-08-2013,"2,112",0.62%
19-08-2013,"2,140",1.33%
21-08-2013,"2,268",5.98%
22-08-2013,"2,284",0.71%
23-08-2013,"2,312",1.23%
27-08-2013,"2,335",0.99%
29-08-2013,"2,256",-3.38%
30-08-2013,"2,243",-0.58%
02-09-2013,"2,263",0.89%
04-09-2013,"2,445",8.04%
05-09-2013,"2,660",8.79%
06-09-2013,"2,799",5.23%
09-09-2013,"3,113",11.22%
10-09-2013,"3,255",4.56%
11-09-2013,"3,431",5.41%
12-09-2013,"3,397",-0.99%
13-09-2013,"3,446",1.44%
16-09-2013,"3,480",0.99%
18-09-2013,"3,838",10.29%
19-09-2013,"3,924",2.24%
20-09-2013,"4,018",2.40%
23-09-2013,"4,111",2.31%
24-09-2013,"4,253",3.45%
26-09-2013,"4,193",-1.41%
27-09-2013,"3,967",-5.39%
30-09-2013,"3,853",-2.87%
01-10-2013,"3,816",-0.96%
02-10-2013,"3,810",-0.16%
03-10-2013,"3,878",1.78%
04-10-2013,"3,943",1.68%
07-10-2013,"4,020",1.95%
08-10-2013,"4,085",1.62%
09-10-2013,"3,959",-3.08%
10-10-2013,"3,621",-8.54%
11-10-2013,"3,527",-2.60%
14-10-2013,"3,455",-2.04%
15-10-2013,"3,469",0.41%
16-10-2013,"3,478",0.26%
17-10-2013,"3,451",-0.78%
21-10-2013,"3,200",-7.27%
22-10-2013,"3,110",-2.81%
23-10-2013,"2,943",-5.37%
24-10-2013,"2,775",-5.71%
25-10-2013,"2,681",-3.39%
28-10-2013,"2,526",-5.78%
29-10-2013,"2,340",-7.36%
30-10-2013,"2,164",-7.52%
31-10-2013,"2,245",3.74%
01-11-2013,"2,316",3.16%
04-11-2013,"2,400",3.63%
05-11-2013,"2,553",6.38%
06-11-2013,"2,554",0.04%
07-11-2013,"2,533",-0.82%
08-11-2013,"2,514",-0.75%
11-11-2013,"2,506",-0.32%
12-11-2013,"2,473",-1.32%
13-11-2013,"2,455",-0.73%
14-11-2013,"2,397",-2.36%
18-11-2013,"2,366",-1.29%
19-11-2013,"2,366",0.00%
20-11-2013,"2,511",6.13%
26-11-2013,"2,399",-4.46%
27-11-2013,"2,496",4.04%
29-11-2013,"3,089",23.76%
03-12-2013,"3,316",7.35%
04-12-2013,"3,481",4.98%
05-12-2013,"3,843",10.40%
06-12-2013,"3,842",-0.03%
09-12-2013,"3,831",-0.29%
10-12-2013,"4,011",4.70%
12-12-2013,"4,291",6.98%
13-12-2013,"4,246",-1.05%
16-12-2013,"4,065",-4.26%
18-12-2013,"3,638",-10.50%
19-12-2013,"3,596",-1.15%
20-12-2013,"3,875",7.76%
23-12-2013,"3,996",3.12%
24-12-2013,"4,078",2.05%
03-01-2014,"3,531",-13.41%
06-01-2014,"3,287",-6.91%
07-01-2014,"3,017",-8.21%
08-01-2014,"2,818",-6.60%
09-01-2014,"2,500",-11.28%
10-01-2014,"2,101",-15.96%
13-01-2014,"1,857",-11.61%
15-01-2014,"1,862",0.27%
16-01-2014,"1,929",3.60%
17-01-2014,"2,026",5.03%
21-01-2014,"1,973",-2.62%
22-01-2014,"1,880",-4.71%
24-01-2014,"1,723",-8.35%
29-01-2014,"1,531",-11.14%
30-01-2014,"1,527",-0.26%
31-01-2014,"1,524",-0.20%
03-02-2014,"1,516",-0.52%
04-02-2014,"1,513",-0.20%
05-02-2014,"1,544",2.05%
06-02-2014,"1,575",2.01%
07-02-2014,"1,588",0.83%
11-02-2014,"1,581",-0.44%
13-02-2014,"1,557",-1.52%
14-02-2014,"1,554",-0.19%
18-02-2014,"1,667",7.27%
19-02-2014,"1,690",1.38%
20-02-2014,"1,680",-0.59%
21-02-2014,"1,701",1.25%
24-02-2014,"1,707",0.35%
25-02-2014,"1,775",3.98%
26-02-2014,"1,912",7.72%
27-02-2014,"2,049",7.17%
28-02-2014,"2,084",1.71%
03-03-2014,"2,180",4.61%
04-03-2014,"2,326",6.70%
05-03-2014,"2,596",11.61%
07-03-2014,"2,980",14.79%
10-03-2014,"3,023",1.44%
11-03-2014,"3,045",0.73%
13-03-2014,"2,654",-12.84%
14-03-2014,"2,677",0.87%
17-03-2014,"2,691",0.52%
18-03-2014,"2,818",4.72%
19-03-2014,"2,982",5.82%
21-03-2014,"3,036",1.81%
25-03-2014,"2,993",-1.42%
26-03-2014,"2,761",-7.75%
27-03-2014,"2,579",-6.59%
28-03-2014,"2,557",-0.85%
31-03-2014,"2,573",0.63%
01-04-2014,"2,505",-2.64%
02-04-2014,"2,418",-3.47%
07-04-2014,"2,293",-5.17%
08-04-2014,"2,029",-11.51%
09-04-2014,"1,946",-4.09%
10-04-2014,"1,865",-4.16%
11-04-2014,"1,789",-4.08%
15-04-2014,"1,724",-3.63%
16-04-2014,"1,613",-6.44%
17-04-2014,"1,591",-1.36%
23-04-2014,"1,674",5.22%
25-04-2014,"1,696",1.31%
28-04-2014,"1,668",-1.65%
29-04-2014,"1,613",-3.30%
01-05-2014,"1,716",6.39%
02-05-2014,"1,829",6.59%
05-05-2014,"1,829",0.00%
06-05-2014,"1,829",0.00%
07-05-2014,"1,829",0.00%
08-05-2014,"1,613",-11.81%
12-05-2014,"1,483",-8.06%
13-05-2014,"1,453",-2.02%
14-05-2014,"1,496",2.96%
15-05-2014,"1,546",3.34%
16-05-2014,"1,530",-1.03%
19-05-2014,"1,494",-2.35%
20-05-2014,"1,431",-4.22%
21-05-2014,"1,354",-5.38%
22-05-2014,"1,302",-3.84%
23-05-2014,"1,358",4.30%
27-05-2014,"1,457",7.29%
28-05-2014,"1,405",-3.57%
29-05-2014,"1,379",-1.85%
30-05-2014,"1,395",1.16%
02-06-2014,"1,429",2.44%
03-06-2014,"1,545",8.12%
04-06-2014,"1,604",3.82%
05-06-2014,"1,689",5.30%
06-06-2014,"1,793",6.16%
09-06-2014,"1,846",2.96%
10-06-2014,"1,903",3.09%
11-06-2014,"1,864",-2.05%
12-06-2014,"1,792",-3.86%
16-06-2014,"1,695",-5.41%
17-06-2014,"1,676",-1.12%
19-06-2014,"1,950",16.35%
20-06-2014,"1,950",0.00%
23-06-2014,"1,896",-2.77%
26-06-2014,"1,748",-7.81%
27-06-2014,"1,773",1.43%
30-06-2014,"1,871",5.53%
01-07-2014,"2,045",9.30%
02-07-2014,"1,999",-2.25%
03-07-2014,"1,935",-3.20%
04-07-2014,"1,864",-3.67%
07-07-2014,"1,808",-3.00%
08-07-2014,"1,755",-2.93%
09-07-2014,"1,648",-6.10%
10-07-2014,"1,523",-7.58%
11-07-2014,"1,465",-3.81%
14-07-2014,"1,422",-2.94%
17-07-2014,"1,248",-12.24%
18-07-2014,"1,235",-1.04%
21-07-2014,"1,194",-3.32%
22-07-2014,"1,191",-0.25%
23-07-2014,"1,198",0.59%
24-07-2014,"1,201",0.25%
25-07-2014,"1,193",-0.67%
28-07-2014,"1,187",-0.50%
29-07-2014,"1,195",0.67%
30-07-2014,"1,200",0.42%
31-07-2014,"1,195",-0.42%
01-08-2014,"1,176",-1.59%
04-08-2014,"1,178",0.17%
05-08-2014,"1,163",-1.27%
06-08-2014,"1,153",-0.86%
07-08-2014,"1,150",-0.26%
08-08-2014,"1,166",1.39%
11-08-2014,"1,197",2.66%
12-08-2014,"1,350",12.78%
13-08-2014,"1,546",14.52%
14-08-2014,"1,882",21.73%
15-08-2014,"2,151",14.29%
19-08-2014,"2,256",4.88%
20-08-2014,"2,380",5.50%
21-08-2014,"2,578",8.32%
22-08-2014,"2,535",-1.67%
25-08-2014,"2,535",0.00%
26-08-2014,"2,430",-4.14%
27-08-2014,"2,366",-2.63%
28-08-2014,"2,551",7.82%
29-08-2014,"2,627",2.98%
01-09-2014,"2,606",-0.80%
02-09-2014,"2,568",-1.46%
03-09-2014,"2,489",-3.08%
04-09-2014,"2,464",-1.00%
05-09-2014,"2,483",0.77%
08-09-2014,"2,519",1.45%
09-09-2014,"2,596",3.06%
10-09-2014,"2,602",0.23%
11-09-2014,"2,570",-1.23%
12-09-2014,"2,546",-0.93%
15-09-2014,"2,523",-0.90%
16-09-2014,"2,442",-3.21%
17-09-2014,"2,342",-4.10%
18-09-2014,"2,192",-6.40%
19-09-2014,"2,112",-3.65%
22-09-2014,"2,118",0.28%
23-09-2014,"2,077",-1.94%
24-09-2014,"1,967",-5.30%
25-09-2014,"1,837",-6.61%
26-09-2014,"1,852",0.82%
29-09-2014,"1,922",3.78%
30-09-2014,"1,915",-0.36%
01-10-2014,"1,853",-3.24%
02-10-2014,"1,788",-3.51%
03-10-2014,"1,758",-1.68%
06-10-2014,"1,735",-1.31%
07-10-2014,"1,698",-2.13%
08-10-2014,"1,632",-3.89%
09-10-2014,"1,580",-3.19%
10-10-2014,"1,544",-2.28%
13-10-2014,"1,521",-1.49%
14-10-2014,"1,485",-2.37%
15-10-2014,"1,376",-7.34%
16-10-2014,"1,315",-4.43%
17-10-2014,"1,362",3.57%
20-10-2014,"1,512",11.01%
21-10-2014,"2,003",32.47%
22-10-2014,"2,186",9.14%
23-10-2014,"2,258",3.29%
24-10-2014,"2,422",7.26%
27-10-2014,"2,852",17.75%
28-10-2014,"3,436",20.48%
29-10-2014,"3,560",3.61%
30-10-2014,"3,534",-0.73%
31-10-2014,"3,552",0.51%
03-11-2014,"3,640",2.48%
04-11-2014,"3,781",3.87%
05-11-2014,"3,702",-2.09%
06-11-2014,"3,612",-2.43%
07-11-2014,"3,661",1.36%
10-11-2014,"3,613",-1.31%
11-11-2014,"3,419",-5.37%
12-11-2014,"3,229",-5.56%
13-11-2014,"2,972",-7.96%
14-11-2014,"2,931",-1.38%
17-11-2014,"2,971",1.36%
18-11-2014,"3,106",4.54%
19-11-2014,"3,127",0.68%
20-11-2014,"3,130",0.10%
21-11-2014,"3,038",-2.94%
24-11-2014,"2,975",-2.07%
25-11-2014,"2,963",-0.40%
26-11-2014,"2,612",-11.85%
27-11-2014,"2,347",-10.15%
28-11-2014,"2,151",-8.35%
01-12-2014,"2,025",-5.86%
02-12-2014,"1,898",-6.27%
03-12-2014,"1,677",-11.64%
04-12-2014,"1,452",-13.42%
05-12-2014,"1,282",-11.71%
08-12-2014,"1,165",-9.13%
09-12-2014,"1,075",-7.73%
10-12-2014,979,-8.93%
11-12-2014,879,-10.21%
12-12-2014,763,-13.20%
15-12-2014,659,-13.63%
16-12-2014,617,-6.37%
17-12-2014,571,-7.46%
18-12-2014,517,-9.46%
19-12-2014,488,-5.61%
22-12-2014,480,-1.64%
23-12-2014,472,-1.67%
24-12-2014,474,0.42%
02-01-2015,456,-3.80%
05-01-2015,442,-3.07%
06-01-2015,432,-2.26%
07-01-2015,397,-8.10%
08-01-2015,335,-15.62%
09-01-2015,311,-7.16%
12-01-2015,373,19.94%
13-01-2015,537,-
14-01-2015,557,3.72%
15-01-2015,585,5.03%
16-01-2015,620,5.98%
19-01-2015,662,6.77%
20-01-2015,752,13.60%
21-01-2015,971,29.12%
22-01-2015,965,-0.62%
23-01-2015,887,-8.08%
26-01-2015,857,-3.38%
27-01-2015,831,-3.03%
28-01-2015,785,-5.54%
29-01-2015,725,-7.64%
30-01-2015,679,-6.34%
02-02-2015,665,-2.06%
03-02-2015,663,-0.30%
04-02-2015,669,0.90%
05-02-2015,680,1.64%
06-02-2015,689,1.32%
09-02-2015,687,-0.29%
10-02-2015,711,3.49%
11-02-2015,700,-1.55%
12-02-2015,652,-6.86%
13-02-2015,630,-3.37%
16-02-2015,614,-2.54%
17-02-2015,589,-4.07%
18-02-2015,564,-4.24%
19-02-2015,539,-4.43%
20-02-2015,542,0.56%
23-02-2015,543,0.18%
24-02-2015,534,-1.66%
25-02-2015,529,-0.94%
26-02-2015,525,-0.76%
27-02-2015,521,-0.76%
02-03-2015,516,-0.96%
03-03-2015,490,-5.04%
04-03-2015,478,-2.45%
05-03-2015,464,-2.93%
06-03-2015,470,1.29%
09-03-2015,468,-0.43%
10-03-2015,457,-2.35%
11-03-2015,431,-5.69%
12-03-2015,394,-8.58%
13-03-2015,378,-4.06%
16-03-2015,372,-1.59%
17-03-2015,366,-1.61%
18-03-2015,357,-2.46%
19-03-2015,407,14.01%
20-03-2015,423,3.93%
23-03-2015,435,2.84%
24-03-2015,448,2.99%
25-03-2015,455,1.56%
26-03-2015,456,0.22%
27-03-2015,456,0.00%
30-03-2015,460,0.88%
31-03-2015,475,3.26%
01-04-2015,463,-2.53%
02-04-2015,454,-1.94%
07-04-2015,448,-1.32%
08-04-2015,450,0.45%
09-04-2015,461,2.44%
10-04-2015,466,1.08%
13-04-2015,460,-1.29%
14-04-2015,470,2.17%
15-04-2015,494,5.11%
16-04-2015,521,5.47%
17-04-2015,532,2.11%
20-04-2015,537,0.94%
21-04-2015,549,2.23%
22-04-2015,544,-0.91%
23-04-2015,543,-0.18%
24-04-2015,545,0.37%
27-04-2015,546,0.18%
28-04-2015,551,0.92%
29-04-2015,558,1.27%
30-04-2015,565,1.25%
01-05-2015,574,1.59%
05-05-2015,571,-0.52%
06-05-2015,574,0.53%
07-05-2015,594,3.48%
08-05-2015,616,3.70%
11-05-2015,660,7.14%
12-05-2015,731,10.76%
13-05-2015,942,28.86%
14-05-2015,972,3.18%
15-05-2015,954,-1.85%
18-05-2015,950,-0.42%
19-05-2015,923,-2.84%
20-05-2015,889,-3.68%
21-05-2015,844,-5.06%
22-05-2015,816,-3.32%
26-05-2015,806,-1.23%
27-05-2015,823,2.11%
28-05-2015,817,-0.73%
29-05-2015,810,-0.86%
01-06-2015,804,-0.74%
02-06-2015,805,0.12%
03-06-2015,821,1.99%
04-06-2015,818,-0.37%
05-06-2015,865,5.75%
08-06-2015,856,-1.04%
09-06-2015,834,-2.57%
10-06-2015,816,-2.16%
11-06-2015,810,-0.74%
12-06-2015,820,1.23%
15-06-2015,840,2.44%
16-06-2015,904,7.62%
17-06-2015,"1,045",15.60%
18-06-2015,"1,234",18.09%
19-06-2015,"1,241",0.57%
22-06-2015,"1,248",0.56%
23-06-2015,"1,300",4.17%
24-06-2015,"1,428",9.85%
25-06-2015,"1,432",0.28%
26-06-2015,"1,393",-2.72%
29-06-2015,"1,346",-3.37%
30-06-2015,"1,292",-4.01%
01-07-2015,"1,251",-3.17%
02-07-2015,"1,226",-2.00%
06-07-2015,"1,266",3.26%
08-07-2015,"1,278",0.95%
09-07-2015,"1,279",0.08%
10-07-2015,"1,318",3.05%
13-07-2015,"1,389",5.39%
14-07-2015,"1,394",0.36%
15-07-2015,"1,462",4.88%
16-07-2015,"1,611",10.19%
17-07-2015,"1,712",6.27%
20-07-2015,"1,763",2.98%
21-07-2015,"1,935",9.76%
22-07-2015,"1,952",0.88%
23-07-2015,"1,924",-1.43%
24-07-2015,"1,896",-1.46%
27-07-2015,"1,935",2.06%
28-07-2015,"1,990",2.84%
29-07-2015,"2,103",5.68%
30-07-2015,"2,116",0.62%
31-07-2015,"2,209",4.40%
03-08-2015,"2,308",4.48%
04-08-2015,"2,512",8.84%
05-08-2015,"2,604",3.66%
06-08-2015,"2,514",-3.46%
07-08-2015,"2,512",-0.08%
10-08-2015,"2,499",-0.52%
11-08-2015,"2,367",-5.28%
12-08-2015,"2,107",-10.98%
13-08-2015,"1,875",-11.01%
14-08-2015,"1,884",0.48%
17-08-2015,"1,913",1.54%
18-08-2015,"1,838",-3.92%
19-08-2015,"1,773",-3.54%
20-08-2015,"1,679",-5.30%
21-08-2015,"1,559",-7.15%
24-08-2015,"1,403",-10.01%
25-08-2015,"1,248",-11.05%
26-08-2015,"1,089",-12.74%
27-08-2015,"1,051",-3.49%
28-08-2015,"1,071",1.90%
01-09-2015,"1,176",9.80%
