date,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow
2024-01-11,0.0,17.55,-0.034054,-1314000.0,0.0,0.0
2024-01-12,0.0,18.91,0.077556,-1314000.0,0.0,0.0
2024-01-16,0.0,18.34,-0.030184,-1314000.0,0.0,0.0
2024-01-17,0.0,17.51,-0.045527,-1314000.0,0.0,0.0
2024-01-18,0.0,17.54,0.001794,-1314000.0,0.0,0.0
2024-01-19,0.0,17.94,0.023028,-1314000.0,0.0,0.0
2024-01-22,2249000.0,17.99,0.002625,935000.0,2249000.0,0.0
2024-01-23,0.0,17.24,-0.041628,935000.0,0.0,0.0
2024-01-24,0.0,17.19,-0.002796,935000.0,0.0,0.0
2024-01-25,0.0,17.54,0.020433,935000.0,0.0,0.0
2024-01-26,4422000.0,17.69,0.008077,5357000.0,4422000.0,0.0
2024-01-29,0.0,17.41,-0.01569,5357000.0,0.0,0.0
2024-01-30,0.0,16.89,-0.029698,5357000.0,0.0,0.0
2024-01-31,0.0,16.86,-0.002037,5357000.0,0.0,0.0
2024-02-01,5523000.0,16.99,0.008115,10880000.0,5523000.0,0.0
2024-02-02,0.0,17.09,0.005561,10880000.0,0.0,0.0
2024-02-05,0.0,17.21,0.007034,10880000.0,0.0,0.0
2024-02-06,-3076000.0,17.58,0.021361,7804000.0,0.0,-3076000.0
2024-02-07,0.0,17.77,0.011225,7804000.0,0.0,0.0
2024-02-08,0.0,18.53,0.042619,7804000.0,0.0,0.0
2024-02-09,0.0,18.39,-0.007409,7804000.0,0.0,0.0
2024-02-12,-4266000.0,18.96,0.030706,3538000.0,0.0,-4266000.0
2024-02-13,0.0,19.48,0.027381,3538000.0,0.0,0.0
2024-02-14,0.0,19.31,-0.008733,3538000.0,0.0,0.0
2024-02-15,0.0,20.88,0.081683,3538000.0,0.0,0.0
2024-02-16,0.0,20.97,0.003974,3538000.0,0.0,0.0
2024-02-20,0.0,19.21,-0.083943,3538000.0,0.0,0.0
2024-02-21,0.0,18.5,-0.036715,3538000.0,0.0,0.0
2024-02-22,0.0,19.1,0.032093,3538000.0,0.0,0.0
2024-02-23,0.0,18.97,-0.006357,3538000.0,0.0,0.0
2024-02-26,0.0,18.25,-0.038114,3538000.0,0.0,0.0
2024-02-27,0.0,17.91,-0.018683,3538000.0,0.0,0.0
2024-02-28,0.0,18.25,0.019033,3538000.0,0.0,0.0
2024-02-29,0.0,18.21,-0.002334,3538000.0,0.0,0.0
2024-03-01,-3758000.0,18.79,0.031864,-220000.0,0.0,-3758000.0
2024-03-04,0.0,19.23,0.023524,-220000.0,0.0,0.0
2024-03-05,479000.0,19.17,-0.003198,259000.0,479000.0,0.0
2024-03-06,0.0,18.16,-0.052839,259000.0,0.0,0.0
2024-03-07,0.0,18.39,0.012855,259000.0,0.0,0.0
2024-03-08,0.0,18.5,0.006079,259000.0,0.0,0.0
2024-03-11,0.0,18.91,0.021879,259000.0,0.0,0.0
2024-03-12,0.0,18.94,0.00164,259000.0,0.0,0.0
2024-03-13,0.0,18.9,-0.002007,259000.0,0.0,0.0
2024-03-14,0.0,19.76,0.045757,259000.0,0.0,0.0
2024-03-15,0.0,20.18,0.021119,259000.0,0.0,0.0
2024-03-18,0.0,19.87,-0.015331,259000.0,0.0,0.0
2024-03-19,0.0,19.5,-0.018911,259000.0,0.0,0.0
2024-03-20,0.0,18.61,-0.04552,259000.0,0.0,0.0
2024-03-21,0.0,18.27,-0.018362,259000.0,0.0,0.0
2024-03-22,-1366000.0,18.21,-0.003016,-1107000.0,0.0,-1366000.0
2024-03-25,0.0,18.1,-0.006199,-1107000.0,0.0,0.0
2024-03-26,0.0,18.06,-0.002376,-1107000.0,0.0,0.0
2024-03-27,0.0,18.5,0.024639,-1107000.0,0.0,0.0
2024-03-28,0.0,18.65,0.007913,-1107000.0,0.0,0.0
2024-04-01,0.0,18.65,-8e-05,-1107000.0,0.0,0.0
2024-04-02,0.0,18.84,0.010147,-1107000.0,0.0,0.0
2024-04-03,0.0,19.0,0.008643,-1107000.0,0.0,0.0
2024-04-04,0.0,18.98,-0.000853,-1107000.0,0.0,0.0
2024-04-05,0.0,18.99,0.000242,-1107000.0,0.0,0.0
2024-04-08,0.0,18.9,-0.004666,-1107000.0,0.0,0.0
2024-04-09,0.0,19.17,0.014319,-1107000.0,0.0,0.0
2024-04-10,0.0,18.99,-0.009489,-1107000.0,0.0,0.0
2024-04-11,0.0,19.33,0.017881,-1107000.0,0.0,0.0
2024-04-12,0.0,19.9,0.029923,-1107000.0,0.0,0.0
2024-04-15,0.0,19.62,-0.014163,-1107000.0,0.0,0.0
2024-04-16,0.0,19.03,-0.02997,-1107000.0,0.0,0.0
2024-04-17,0.0,18.58,-0.024109,-1107000.0,0.0,0.0
2024-04-18,0.0,17.67,-0.048547,-1107000.0,0.0,0.0
2024-04-19,0.0,17.73,0.003321,-1107000.0,0.0,0.0
2024-04-22,0.0,17.1,-0.035477,-1107000.0,0.0,0.0
