Date,Index,% Change
05-09-2011,677,0.00%
06-09-2011,675,-0.30%
07-09-2011,673,-0.30%
08-09-2011,672,-0.15%
09-09-2011,683,1.64%
12-09-2011,678,-0.73%
13-09-2011,681,0.44%
14-09-2011,681,0.00%
15-09-2011,680,-0.15%
16-09-2011,681,0.15%
19-09-2011,683,0.29%
20-09-2011,692,1.32%
21-09-2011,698,0.87%
22-09-2011,700,0.29%
23-09-2011,694,-0.86%
27-09-2011,693,-0.14%
28-09-2011,693,0.00%
29-09-2011,695,0.29%
30-09-2011,697,0.29%
03-10-2011,704,1.00%
04-10-2011,714,1.42%
05-10-2011,756,5.88%
06-10-2011,767,1.46%
07-10-2011,777,1.30%
10-10-2011,785,1.03%
11-10-2011,807,2.80%
12-10-2011,823,1.98%
13-10-2011,827,0.49%
14-10-2011,826,-0.12%
17-10-2011,828,0.24%
18-10-2011,835,0.85%
19-10-2011,843,0.96%
20-10-2011,856,1.54%
21-10-2011,849,-0.82%
24-10-2011,840,-1.06%
25-10-2011,817,-2.74%
26-10-2011,805,-1.47%
27-10-2011,796,-1.12%
28-10-2011,781,-1.88%
31-10-2011,773,-1.02%
01-11-2011,763,-1.29%
02-11-2011,759,-0.52%
03-11-2011,770,1.45%
04-11-2011,766,-0.52%
07-11-2011,762,-0.52%
08-11-2011,765,0.39%
09-11-2011,769,0.52%
10-11-2011,773,0.52%
11-11-2011,776,0.39%
14-11-2011,782,0.77%
15-11-2011,785,0.38%
16-11-2011,787,0.25%
17-11-2011,786,-0.13%
18-11-2011,787,0.13%
21-11-2011,786,-0.13%
22-11-2011,786,0.00%
23-11-2011,787,0.13%
24-11-2011,783,-0.51%
25-11-2011,782,-0.13%
28-11-2011,780,-0.26%
29-11-2011,787,0.90%
30-11-2011,788,0.13%
01-12-2011,784,-0.51%
02-12-2011,776,-1.02%
05-12-2011,775,-0.13%
06-12-2011,773,-0.26%
07-12-2011,776,0.39%
08-12-2011,776,0.00%
09-12-2011,839,8.12%
12-12-2011,864,2.98%
13-12-2011,882,2.08%
14-12-2011,859,-2.61%
15-12-2011,856,-0.35%
16-12-2011,864,0.93%
19-12-2011,869,0.58%
20-12-2011,889,2.30%
21-12-2011,902,1.46%
22-12-2011,939,4.10%
23-12-2011,930,-0.96%
03-01-2012,783,-15.81%
04-01-2012,782,-0.13%
05-01-2012,781,-0.13%
06-01-2012,790,1.15%
09-01-2012,784,-0.76%
10-01-2012,782,-0.26%
11-01-2012,778,-0.51%
12-01-2012,781,0.39%
13-01-2012,791,1.28%
16-01-2012,805,1.77%
17-01-2012,822,2.11%
18-01-2012,841,2.31%
19-01-2012,846,0.59%
20-01-2012,849,0.35%
23-01-2012,847,-0.24%
24-01-2012,839,-0.94%
25-01-2012,835,-0.48%
26-01-2012,829,-0.72%
27-01-2012,825,-0.48%
30-01-2012,822,-0.36%
31-01-2012,813,-1.09%
01-02-2012,803,-1.23%
02-02-2012,801,-0.25%
03-02-2012,790,-1.37%
06-02-2012,785,-0.63%
07-02-2012,782,-0.38%
08-02-2012,784,0.26%
09-02-2012,795,1.40%
10-02-2012,795,0.00%
13-02-2012,789,-0.75%
14-02-2012,791,0.25%
15-02-2012,804,1.64%
16-02-2012,811,0.87%
17-02-2012,817,0.74%
20-02-2012,817,0.00%
21-02-2012,814,-0.37%
22-02-2012,811,-0.37%
23-02-2012,803,-0.99%
24-02-2012,798,-0.62%
28-02-2012,791,-0.88%
29-02-2012,784,-0.88%
01-03-2012,781,-0.38%
02-03-2012,790,1.15%
05-03-2012,796,0.76%
06-03-2012,797,0.13%
07-03-2012,806,1.13%
08-03-2012,812,0.74%
09-03-2012,818,0.74%
12-03-2012,820,0.24%
13-03-2012,826,0.73%
14-03-2012,857,3.75%
15-03-2012,879,2.57%
16-03-2012,874,-0.57%
19-03-2012,852,-2.52%
20-03-2012,848,-0.47%
21-03-2012,837,-1.30%
22-03-2012,821,-1.91%
23-03-2012,809,-1.46%
26-03-2012,804,-0.62%
27-03-2012,808,0.50%
28-03-2012,821,1.61%
29-03-2012,822,0.12%
30-03-2012,818,-0.49%
02-04-2012,819,0.12%
03-04-2012,822,0.37%
04-04-2012,822,0.00%
05-04-2012,820,-0.24%
10-04-2012,813,-0.85%
11-04-2012,806,-0.86%
13-04-2012,782,-2.98%
16-04-2012,773,-1.15%
17-04-2012,762,-1.42%
18-04-2012,754,-1.05%
19-04-2012,745,-1.19%
20-04-2012,740,-0.67%
23-04-2012,741,0.14%
24-04-2012,744,0.40%
25-04-2012,752,1.08%
26-04-2012,766,1.86%
27-04-2012,779,1.70%
30-04-2012,779,0.00%
01-05-2012,775,-0.51%
02-05-2012,772,-0.39%
03-05-2012,769,-0.39%
04-05-2012,763,-0.78%
08-05-2012,767,0.52%
09-05-2012,771,0.52%
10-05-2012,766,-0.65%
11-05-2012,760,-0.78%
14-05-2012,755,-0.66%
15-05-2012,767,1.59%
16-05-2012,774,0.91%
17-05-2012,772,-0.26%
18-05-2012,765,-0.91%
21-05-2012,760,-0.65%
22-05-2012,754,-0.79%
23-05-2012,742,-1.59%
24-05-2012,738,-0.54%
25-05-2012,733,-0.68%
28-05-2012,729,-0.55%
29-05-2012,723,-0.82%
30-05-2012,716,-0.97%
31-05-2012,707,-1.26%
01-06-2012,699,-1.13%
06-06-2012,690,-1.29%
07-06-2012,686,-0.58%
08-06-2012,688,0.29%
11-06-2012,685,-0.44%
12-06-2012,689,0.58%
13-06-2012,696,1.02%
14-06-2012,686,-1.44%
15-06-2012,682,-0.58%
18-06-2012,676,-0.88%
19-06-2012,668,-1.18%
20-06-2012,663,-0.75%
21-06-2012,662,-0.15%
22-06-2012,661,-0.15%
25-06-2012,660,-0.15%
26-06-2012,664,0.61%
27-06-2012,670,0.90%
29-06-2012,682,1.79%
02-07-2012,677,-0.73%
03-07-2012,669,-1.18%
04-07-2012,665,-0.60%
05-07-2012,659,-0.90%
06-07-2012,654,-0.76%
09-07-2012,649,-0.76%
10-07-2012,640,-1.39%
11-07-2012,632,-1.25%
12-07-2012,628,-0.63%
13-07-2012,629,0.16%
16-07-2012,626,-0.48%
17-07-2012,624,-0.32%
19-07-2012,622,-0.32%
20-07-2012,624,0.32%
23-07-2012,627,0.48%
24-07-2012,630,0.48%
25-07-2012,633,0.48%
26-07-2012,640,1.11%
27-07-2012,643,0.47%
30-07-2012,645,0.31%
31-07-2012,642,-0.47%
01-08-2012,638,-0.62%
02-08-2012,634,-0.63%
03-08-2012,626,-1.26%
06-08-2012,623,-0.48%
07-08-2012,619,-0.64%
08-08-2012,615,-0.65%
09-08-2012,613,-0.33%
10-08-2012,612,-0.16%
13-08-2012,608,-0.65%
14-08-2012,604,-0.66%
15-08-2012,604,0.00%
16-08-2012,606,0.33%
17-08-2012,608,0.33%
20-08-2012,610,0.33%
21-08-2012,614,0.66%
22-08-2012,617,0.49%
23-08-2012,617,0.00%
24-08-2012,618,0.16%
28-08-2012,620,0.32%
29-08-2012,622,0.32%
30-08-2012,626,0.64%
31-08-2012,627,0.16%
03-09-2012,628,0.16%
04-09-2012,626,-0.32%
05-09-2012,628,0.32%
06-09-2012,631,0.48%
07-09-2012,634,0.48%
10-09-2012,637,0.47%
11-09-2012,635,-0.31%
14-09-2012,634,-0.16%
17-09-2012,635,0.16%
18-09-2012,637,0.31%
19-09-2012,642,0.78%
20-09-2012,643,0.16%
21-09-2012,642,-0.16%
24-09-2012,640,-0.31%
25-09-2012,638,-0.31%
26-09-2012,640,0.31%
27-09-2012,646,0.94%
28-09-2012,649,0.46%
01-10-2012,652,0.46%
02-10-2012,656,0.61%
03-10-2012,660,0.61%
04-10-2012,664,0.61%
05-10-2012,664,0.00%
08-10-2012,662,-0.30%
09-10-2012,662,0.00%
10-10-2012,663,0.15%
11-10-2012,665,0.30%
12-10-2012,667,0.30%
15-10-2012,668,0.15%
16-10-2012,668,0.00%
17-10-2012,670,0.30%
18-10-2012,672,0.30%
19-10-2012,676,0.60%
22-10-2012,680,0.59%
23-10-2012,681,0.15%
24-10-2012,683,0.29%
25-10-2012,681,-0.29%
26-10-2012,678,-0.44%
29-10-2012,675,-0.44%
30-10-2012,672,-0.44%
31-10-2012,674,0.30%
01-11-2012,672,-0.30%
02-11-2012,667,-0.74%
05-11-2012,659,-1.20%
06-11-2012,655,-0.61%
07-11-2012,662,1.07%
08-11-2012,667,0.76%
09-11-2012,680,1.95%
12-11-2012,687,1.03%
13-11-2012,700,1.89%
14-11-2012,713,1.86%
15-11-2012,715,0.28%
16-11-2012,715,0.00%
19-11-2012,723,1.12%
20-11-2012,723,0.00%
21-11-2012,725,0.28%
22-11-2012,723,-0.28%
23-11-2012,723,0.00%
26-11-2012,721,-0.28%
27-11-2012,719,-0.28%
30-11-2012,705,-1.95%
03-12-2012,703,-0.28%
04-12-2012,701,-0.28%
05-12-2012,702,0.14%
06-12-2012,706,0.57%
07-12-2012,707,0.14%
10-12-2012,711,0.57%
11-12-2012,724,1.83%
12-12-2012,730,0.83%
13-12-2012,741,1.51%
17-12-2012,754,1.75%
18-12-2012,774,2.65%
19-12-2012,779,0.65%
20-12-2012,778,-0.13%
24-12-2012,764,-1.80%
02-01-2013,696,-8.90%
03-01-2013,689,-1.01%
07-01-2013,671,-2.61%
08-01-2013,663,-1.19%
09-01-2013,654,-1.36%
10-01-2013,646,-1.22%
11-01-2013,641,-0.77%
14-01-2013,637,-0.62%
15-01-2013,633,-0.63%
16-01-2013,631,-0.32%
17-01-2013,630,-0.16%
18-01-2013,630,0.00%
21-01-2013,633,0.48%
22-01-2013,632,-0.16%
23-01-2013,636,0.63%
24-01-2013,647,1.73%
25-01-2013,646,-0.15%
28-01-2013,637,-1.39%
29-01-2013,632,-0.78%
30-01-2013,636,0.63%
31-01-2013,636,0.00%
01-02-2013,635,-0.16%
04-02-2013,634,-0.16%
05-02-2013,632,-0.32%
06-02-2013,636,0.63%
07-02-2013,638,0.31%
08-02-2013,640,0.31%
11-02-2013,643,0.47%
13-02-2013,655,1.87%
14-02-2013,657,0.31%
19-02-2013,658,0.15%
20-02-2013,669,1.67%
22-02-2013,677,1.20%
25-02-2013,683,0.89%
26-02-2013,686,0.44%
28-02-2013,697,1.60%
01-03-2013,700,0.43%
05-03-2013,690,-1.43%
06-03-2013,686,-0.58%
07-03-2013,681,-0.73%
11-03-2013,666,-2.20%
12-03-2013,661,-0.75%
13-03-2013,661,0.00%
14-03-2013,669,1.21%
18-03-2013,662,-1.05%
20-03-2013,664,0.30%
22-03-2013,677,1.96%
26-03-2013,669,-1.18%
27-03-2013,663,-0.90%
28-03-2013,661,-0.30%
02-04-2013,658,-0.45%
03-04-2013,659,0.15%
04-04-2013,677,2.73%
05-04-2013,707,4.43%
09-04-2013,709,0.28%
11-04-2013,682,-3.81%
12-04-2013,674,-1.17%
16-04-2013,638,-5.34%
17-04-2013,630,-1.25%
19-04-2013,634,0.63%
22-04-2013,638,0.63%
23-04-2013,638,0.00%
24-04-2013,626,-1.88%
26-04-2013,623,-0.48%
29-04-2013,621,-0.32%
02-05-2013,623,0.32%
03-05-2013,622,-0.16%
07-05-2013,620,-0.32%
08-05-2013,616,-0.65%
09-05-2013,620,0.65%
10-05-2013,617,-0.48%
13-05-2013,615,-0.32%
14-05-2013,615,0.00%
15-05-2013,614,-0.16%
16-05-2013,611,-0.49%
17-05-2013,612,0.16%
20-05-2013,609,-0.49%
21-05-2013,605,-0.66%
22-05-2013,603,-0.33%
23-05-2013,604,0.17%
24-05-2013,606,0.33%
28-05-2013,609,0.50%
29-05-2013,614,0.82%
30-05-2013,614,0.00%
31-05-2013,612,-0.33%
03-06-2013,610,-0.33%
05-06-2013,608,-0.33%
06-06-2013,605,-0.49%
07-06-2013,602,-0.50%
10-06-2013,603,0.17%
11-06-2013,601,-0.33%
12-06-2013,594,-1.16%
14-06-2013,587,-1.18%
17-06-2013,586,-0.17%
18-06-2013,583,-0.51%
19-06-2013,580,-0.51%
20-06-2013,580,0.00%
21-06-2013,584,0.69%
25-06-2013,580,-0.68%
26-06-2013,577,-0.52%
27-06-2013,577,0.00%
28-06-2013,577,0.00%
01-07-2013,580,0.52%
03-07-2013,589,1.55%
08-07-2013,606,2.89%
09-07-2013,609,0.50%
10-07-2013,611,0.33%
11-07-2013,613,0.33%
12-07-2013,612,-0.16%
15-07-2013,611,-0.16%
16-07-2013,609,-0.33%
17-07-2013,617,1.31%
18-07-2013,630,2.11%
19-07-2013,650,3.17%
22-07-2013,650,0.00%
23-07-2013,649,-0.15%
24-07-2013,646,-0.46%
25-07-2013,650,0.62%
26-07-2013,653,0.46%
29-07-2013,650,-0.46%
30-07-2013,638,-1.85%
31-07-2013,624,-2.19%
01-08-2013,618,-0.96%
02-08-2013,618,0.00%
05-08-2013,618,0.00%
06-08-2013,618,0.00%
07-08-2013,621,0.49%
08-08-2013,629,1.29%
09-08-2013,632,0.48%
12-08-2013,631,-0.16%
13-08-2013,631,0.00%
15-08-2013,645,2.22%
16-08-2013,644,-0.16%
19-08-2013,647,0.47%
21-08-2013,663,2.47%
22-08-2013,663,0.00%
23-08-2013,658,-0.75%
27-08-2013,645,-1.98%
29-08-2013,630,-2.33%
30-08-2013,622,-1.27%
02-09-2013,618,-0.64%
04-09-2013,604,-2.27%
05-09-2013,598,-0.99%
06-09-2013,593,-0.84%
09-09-2013,587,-1.01%
10-09-2013,583,-0.68%
11-09-2013,583,0.00%
12-09-2013,585,0.34%
13-09-2013,583,-0.34%
16-09-2013,582,-0.17%
18-09-2013,580,-0.34%
19-09-2013,580,0.00%
20-09-2013,589,1.55%
23-09-2013,585,-0.68%
24-09-2013,586,0.17%
26-09-2013,587,0.17%
27-09-2013,586,-0.17%
30-09-2013,584,-0.34%
01-10-2013,586,0.34%
02-10-2013,587,0.17%
03-10-2013,594,1.19%
04-10-2013,601,1.18%
07-10-2013,599,-0.33%
08-10-2013,601,0.33%
09-10-2013,595,-1.00%
10-10-2013,591,-0.67%
11-10-2013,587,-0.68%
14-10-2013,586,-0.17%
15-10-2013,589,0.51%
16-10-2013,607,3.06%
17-10-2013,617,1.65%
21-10-2013,621,0.65%
22-10-2013,617,-0.64%
23-10-2013,614,-0.49%
24-10-2013,596,-2.93%
25-10-2013,600,0.67%
28-10-2013,599,-0.17%
29-10-2013,596,-0.50%
30-10-2013,591,-0.84%
31-10-2013,595,0.68%
01-11-2013,604,1.51%
04-11-2013,608,0.66%
05-11-2013,615,1.15%
06-11-2013,623,1.30%
07-11-2013,631,1.28%
08-11-2013,635,0.63%
11-11-2013,635,0.00%
12-11-2013,639,0.63%
13-11-2013,643,0.63%
14-11-2013,647,0.62%
18-11-2013,647,0.00%
19-11-2013,650,0.46%
20-11-2013,655,0.77%
26-11-2013,653,-0.31%
27-11-2013,666,1.99%
29-11-2013,674,1.20%
03-12-2013,694,2.97%
04-12-2013,699,0.72%
05-12-2013,709,1.43%
06-12-2013,740,4.37%
09-12-2013,759,2.57%
10-12-2013,780,2.77%
12-12-2013,804,3.08%
13-12-2013,823,2.36%
16-12-2013,829,0.73%
18-12-2013,870,4.95%
19-12-2013,897,3.10%
20-12-2013,932,3.90%
23-12-2013,988,6.01%
24-12-2013,997,0.91%
03-01-2014,"1,026",2.91%
06-01-2014,"1,006",-1.95%
07-01-2014,"1,014",0.80%
08-01-2014,"1,026",1.18%
09-01-2014,"1,041",1.46%
10-01-2014,"1,051",0.96%
13-01-2014,"1,053",0.19%
15-01-2014,"1,142",8.45%
16-01-2014,"1,222",7.01%
17-01-2014,"1,273",4.17%
21-01-2014,"1,340",5.26%
22-01-2014,"1,323",-1.27%
24-01-2014,"1,186",-10.36%
29-01-2014,"1,065",-10.20%
30-01-2014,"1,037",-2.63%
31-01-2014,"1,005",-3.09%
03-02-2014,958,-4.68%
04-02-2014,926,-3.34%
05-02-2014,890,-3.89%
06-02-2014,866,-2.70%
07-02-2014,853,-1.50%
11-02-2014,846,-0.82%
13-02-2014,818,-3.31%
14-02-2014,811,-0.86%
18-02-2014,783,-3.45%
19-02-2014,772,-1.40%
20-02-2014,770,-0.26%
21-02-2014,761,-1.17%
24-02-2014,753,-1.05%
25-02-2014,750,-0.40%
26-02-2014,741,-1.20%
27-02-2014,737,-0.54%
28-02-2014,726,-1.49%
03-03-2014,717,-1.24%
04-03-2014,711,-0.84%
05-03-2014,702,-1.27%
07-03-2014,689,-1.85%
10-03-2014,692,0.44%
11-03-2014,681,-1.59%
13-03-2014,676,-0.73%
14-03-2014,679,0.44%
17-03-2014,682,0.44%
18-03-2014,695,1.91%
19-03-2014,699,0.58%
21-03-2014,712,1.86%
25-03-2014,711,-0.14%
26-03-2014,711,0.00%
27-03-2014,709,-0.28%
28-03-2014,705,-0.56%
31-03-2014,700,-0.71%
01-04-2014,694,-0.86%
02-04-2014,691,-0.43%
07-04-2014,696,0.72%
08-04-2014,691,-0.72%
09-04-2014,693,0.29%
10-04-2014,692,-0.14%
11-04-2014,693,0.14%
15-04-2014,693,0.00%
16-04-2014,686,-1.01%
17-04-2014,677,-1.31%
23-04-2014,666,-1.62%
25-04-2014,658,-1.20%
28-04-2014,655,-0.46%
29-04-2014,651,-0.61%
01-05-2014,644,-1.08%
02-05-2014,647,0.47%
05-05-2014,647,0.00%
06-05-2014,648,0.15%
07-05-2014,655,1.08%
08-05-2014,533,-18.63%
12-05-2014,664,24.58%
13-05-2014,661,-0.45%
14-05-2014,658,-0.45%
15-05-2014,657,-0.15%
16-05-2014,656,-0.15%
19-05-2014,652,-0.61%
20-05-2014,649,-0.46%
21-05-2014,651,0.31%
22-05-2014,669,2.76%
23-05-2014,684,2.24%
27-05-2014,691,1.02%
28-05-2014,682,-1.30%
29-05-2014,674,-1.17%
30-05-2014,667,-1.04%
02-06-2014,657,-1.50%
03-06-2014,651,-0.91%
04-06-2014,641,-1.54%
05-06-2014,630,-1.72%
06-06-2014,635,0.79%
09-06-2014,636,0.16%
10-06-2014,637,0.16%
11-06-2014,637,0.00%
12-06-2014,635,-0.31%
16-06-2014,641,0.94%
17-06-2014,650,1.40%
19-06-2014,712,9.54%
20-06-2014,715,0.42%
23-06-2014,717,0.28%
26-06-2014,723,0.84%
27-06-2014,721,-0.28%
30-06-2014,724,0.42%
01-07-2014,728,0.55%
02-07-2014,747,2.61%
03-07-2014,750,0.40%
04-07-2014,741,-1.20%
07-07-2014,736,-0.67%
08-07-2014,739,0.41%
09-07-2014,752,1.76%
10-07-2014,774,2.93%
11-07-2014,786,1.55%
14-07-2014,796,1.27%
17-07-2014,896,12.56%
18-07-2014,906,1.12%
21-07-2014,918,1.32%
22-07-2014,955,4.03%
23-07-2014,946,-0.94%
24-07-2014,931,-1.59%
25-07-2014,891,-4.30%
28-07-2014,862,-3.25%
29-07-2014,848,-1.62%
30-07-2014,842,-0.71%
31-07-2014,833,-1.07%
01-08-2014,826,-0.84%
04-08-2014,815,-1.33%
05-08-2014,800,-1.84%
06-08-2014,794,-0.75%
07-08-2014,811,2.14%
08-08-2014,807,-0.49%
11-08-2014,793,-1.73%
12-08-2014,762,-3.91%
13-08-2014,753,-1.18%
14-08-2014,748,-0.66%
15-08-2014,747,-0.13%
19-08-2014,759,1.61%
20-08-2014,768,1.19%
21-08-2014,761,-0.91%
22-08-2014,759,-0.26%
25-08-2014,759,0.00%
26-08-2014,742,-2.24%
27-08-2014,735,-0.94%
28-08-2014,722,-1.77%
29-08-2014,699,-3.19%
01-09-2014,693,-0.86%
02-09-2014,687,-0.87%
03-09-2014,682,-0.73%
04-09-2014,677,-0.73%
05-09-2014,674,-0.44%
08-09-2014,665,-1.34%
09-09-2014,660,-0.75%
10-09-2014,652,-1.21%
11-09-2014,645,-1.07%
12-09-2014,640,-0.78%
15-09-2014,635,-0.78%
16-09-2014,630,-0.79%
17-09-2014,625,-0.79%
18-09-2014,615,-1.60%
19-09-2014,612,-0.49%
22-09-2014,607,-0.82%
23-09-2014,604,-0.49%
24-09-2014,605,0.17%
25-09-2014,608,0.50%
26-09-2014,611,0.49%
29-09-2014,613,0.33%
30-09-2014,623,1.63%
01-10-2014,639,2.57%
02-10-2014,639,0.00%
03-10-2014,645,0.94%
06-10-2014,649,0.62%
07-10-2014,657,1.23%
08-10-2014,664,1.07%
09-10-2014,674,1.51%
10-10-2014,678,0.59%
13-10-2014,683,0.74%
14-10-2014,689,0.88%
15-10-2014,694,0.73%
16-10-2014,698,0.58%
17-10-2014,700,0.29%
20-10-2014,702,0.29%
21-10-2014,703,0.14%
22-10-2014,699,-0.57%
23-10-2014,699,0.00%
24-10-2014,716,2.43%
27-10-2014,735,2.65%
28-10-2014,754,2.59%
29-10-2014,777,3.05%
30-10-2014,795,2.32%
31-10-2014,809,1.76%
03-11-2014,813,0.49%
04-11-2014,820,0.86%
05-11-2014,825,0.61%
06-11-2014,833,0.97%
07-11-2014,839,0.72%
10-11-2014,839,0.00%
11-11-2014,835,-0.48%
12-11-2014,843,0.96%
13-11-2014,865,2.61%
14-11-2014,871,0.69%
17-11-2014,909,4.36%
18-11-2014,937,3.08%
19-11-2014,964,2.88%
20-11-2014,973,0.93%
21-11-2014,975,0.21%
24-11-2014,960,-1.54%
25-11-2014,947,-1.35%
26-11-2014,939,-0.84%
27-11-2014,893,-4.90%
28-11-2014,866,-3.02%
01-12-2014,851,-1.73%
02-12-2014,833,-2.12%
03-12-2014,826,-0.84%
04-12-2014,818,-0.97%
05-12-2014,815,-0.37%
08-12-2014,818,0.37%
09-12-2014,824,0.73%
10-12-2014,835,1.33%
11-12-2014,842,0.84%
12-12-2014,857,1.78%
15-12-2014,871,1.63%
16-12-2014,886,1.72%
17-12-2014,888,0.23%
18-12-2014,881,-0.79%
19-12-2014,877,-0.45%
22-12-2014,872,-0.57%
23-12-2014,862,-1.15%
24-12-2014,862,0.00%
02-01-2015,885,2.67%
05-01-2015,884,-0.11%
06-01-2015,884,0.00%
07-01-2015,884,0.00%
08-01-2015,895,1.24%
09-01-2015,905,1.12%
12-01-2015,914,0.99%
13-01-2015,933,2.08%
14-01-2015,937,0.43%
15-01-2015,942,0.53%
16-01-2015,950,0.85%
19-01-2015,948,-0.21%
20-01-2015,953,0.53%
21-01-2015,946,-0.73%
22-01-2015,934,-1.27%
23-01-2015,917,-1.82%
26-01-2015,889,-3.05%
27-01-2015,878,-1.24%
28-01-2015,870,-0.91%
29-01-2015,868,-0.23%
30-01-2015,863,-0.58%
02-02-2015,894,3.59%
03-02-2015,904,1.12%
04-02-2015,910,0.66%
05-02-2015,922,1.32%
06-02-2015,920,-0.22%
09-02-2015,900,-2.17%
10-02-2015,886,-1.56%
11-02-2015,870,-1.81%
12-02-2015,867,-0.34%
13-02-2015,863,-0.46%
16-02-2015,853,-1.16%
17-02-2015,841,-1.41%
18-02-2015,845,0.48%
19-02-2015,841,-0.47%
20-02-2015,840,-0.12%
23-02-2015,838,-0.24%
24-02-2015,838,0.00%
25-02-2015,838,0.00%
26-02-2015,837,-0.12%
27-02-2015,841,0.48%
02-03-2015,835,-0.71%
03-03-2015,835,0.00%
04-03-2015,844,1.08%
05-03-2015,851,0.83%
06-03-2015,848,-0.35%
09-03-2015,837,-1.30%
10-03-2015,827,-1.19%
11-03-2015,818,-1.09%
12-03-2015,816,-0.24%
13-03-2015,812,-0.49%
16-03-2015,809,-0.37%
17-03-2015,796,-1.61%
18-03-2015,783,-1.63%
19-03-2015,772,-1.40%
20-03-2015,769,-0.39%
23-03-2015,786,2.21%
24-03-2015,803,2.16%
25-03-2015,813,1.25%
26-03-2015,811,-0.25%
27-03-2015,801,-1.23%
30-03-2015,792,-1.12%
31-03-2015,809,2.15%
01-04-2015,804,-0.62%
02-04-2015,795,-1.12%
07-04-2015,776,-2.39%
08-04-2015,764,-1.55%
09-04-2015,771,0.92%
10-04-2015,772,0.13%
13-04-2015,778,0.78%
14-04-2015,790,1.54%
15-04-2015,798,1.01%
16-04-2015,800,0.25%
17-04-2015,799,-0.13%
20-04-2015,805,0.75%
21-04-2015,801,-0.50%
22-04-2015,792,-1.12%
23-04-2015,784,-1.01%
24-04-2015,778,-0.77%
27-04-2015,773,-0.64%
28-04-2015,772,-0.13%
29-04-2015,768,-0.52%
30-04-2015,754,-1.82%
01-05-2015,749,-0.66%
05-05-2015,745,-0.53%
06-05-2015,741,-0.54%
07-05-2015,744,0.40%
08-05-2015,753,1.21%
11-05-2015,746,-0.93%
12-05-2015,748,0.27%
13-05-2015,761,1.74%
14-05-2015,806,5.91%
15-05-2015,829,2.85%
18-05-2015,846,2.05%
19-05-2015,892,5.44%
20-05-2015,938,5.16%
21-05-2015,918,-2.13%
22-05-2015,901,-1.85%
26-05-2015,883,-2.00%
27-05-2015,868,-1.70%
28-05-2015,865,-0.35%
29-05-2015,856,-1.04%
01-06-2015,848,-0.93%
02-06-2015,846,-0.24%
03-06-2015,859,1.54%
04-06-2015,863,0.47%
05-06-2015,874,1.27%
08-06-2015,887,1.49%
09-06-2015,914,3.04%
10-06-2015,910,-0.44%
11-06-2015,908,-0.22%
12-06-2015,917,0.99%
15-06-2015,917,0.00%
16-06-2015,931,1.53%
17-06-2015,969,4.08%
18-06-2015,"1,011",4.33%
19-06-2015,"1,025",1.38%
22-06-2015,"1,046",2.05%
23-06-2015,"1,070",2.29%
24-06-2015,"1,066",-0.37%
25-06-2015,"1,054",-1.13%
26-06-2015,"1,026",-2.66%
29-06-2015,989,-3.61%
30-06-2015,976,-1.31%
01-07-2015,954,-2.25%
02-07-2015,936,-1.89%
06-07-2015,903,-3.53%
08-07-2015,870,-3.65%
09-07-2015,857,-1.49%
10-07-2015,835,-2.57%
13-07-2015,827,-0.96%
14-07-2015,820,-0.85%
15-07-2015,824,0.49%
16-07-2015,840,1.94%
17-07-2015,846,0.71%
20-07-2015,854,0.95%
21-07-2015,849,-0.59%
22-07-2015,826,-2.71%
23-07-2015,817,-1.09%
24-07-2015,813,-0.49%
27-07-2015,803,-1.23%
28-07-2015,792,-1.37%
29-07-2015,776,-2.02%
30-07-2015,763,-1.68%
31-07-2015,755,-1.05%
03-08-2015,742,-1.72%
04-08-2015,735,-0.94%
05-08-2015,726,-1.22%
06-08-2015,713,-1.79%
07-08-2015,708,-0.70%
10-08-2015,694,-1.98%
11-08-2015,677,-2.45%
12-08-2015,673,-0.59%
13-08-2015,673,0.00%
14-08-2015,668,-0.74%
17-08-2015,665,-0.45%
18-08-2015,654,-1.65%
19-08-2015,644,-1.53%
20-08-2015,632,-1.86%
21-08-2015,622,-1.58%
24-08-2015,611,-1.77%
25-08-2015,601,-1.64%
26-08-2015,595,-1.00%
27-08-2015,593,-0.34%
28-08-2015,598,0.84%
01-09-2015,609,1.84%
02-09-2015,616,1.15%
03-09-2015,628,1.95%
04-09-2015,633,0.80%
07-09-2015,640,1.11%
08-09-2015,639,-0.16%
09-09-2015,642,0.47%
10-09-2015,640,-0.31%
14-09-2015,629,-1.72%
15-09-2015,626,-0.48%
16-09-2015,639,2.08%
17-09-2015,658,2.97%
18-09-2015,666,1.22%
21-09-2015,671,0.75%
22-09-2015,674,0.45%
29-09-2015,698,3.56%
30-09-2015,715,2.44%
01-10-2015,725,1.40%
02-10-2015,745,2.76%
05-10-2015,754,1.21%
06-10-2015,774,2.65%
07-10-2015,786,1.55%
08-10-2015,790,0.51%
09-10-2015,783,-0.89%
12-10-2015,778,-0.64%
13-10-2015,769,-1.16%
14-10-2015,771,0.26%
15-10-2015,772,0.13%
16-10-2015,771,-0.13%
19-10-2015,756,-1.95%
21-10-2015,749,-0.93%
22-10-2015,739,-1.34%
23-10-2015,739,0.00%
26-10-2015,737,-0.27%
28-10-2015,744,0.95%
29-10-2015,750,0.81%
30-10-2015,788,5.07%
02-11-2015,816,3.55%
03-11-2015,823,0.86%
04-11-2015,822,-0.12%
05-11-2015,822,0.00%
