date,value
02-10-2019,1784.84
03-10-2019,1867.75
06-10-2019,1891.04
07-10-2019,1950.92
08-10-2019,1982.45
09-10-2019,1926.72
10-10-2019,1893.2
13-10-2019,1854.58
14-10-2019,1850.21
15-10-2019,1771.91
16-10-2019,1766.54
17-10-2019,1767.74
20-10-2019,1705.83
21-10-2019,1633.32
22-10-2019,1654.61
23-10-2019,1704.15
24-10-2019,1689.71
27-10-2019,1691.68
28-10-2019,1656.26
29-10-2019,1532.48
30-10-2019,1470.43
31-10-2019,1486.89
03-11-2019,1456.63
04-11-2019,1413.7
05-11-2019,1347.49
06-11-2019,1297.38
07-11-2019,1305.01
10-11-2019,1314.23
11-11-2019,1350.4
12-11-2019,1324.37
13-11-2019,1308.67
14-11-2019,1316.44
17-11-2019,1289.11
18-11-2019,1260.47
19-11-2019,1264.1
20-11-2019,1275.71
21-11-2019,1314.65
24-11-2019,1365.28
25-11-2019,1391.0
26-11-2019,1362.37
27-11-2019,1346.65
28-11-2019,1420.03
01-12-2019,1425.79
02-12-2019,1347.0
03-12-2019,1323.23
04-12-2019,1304.31
05-12-2019,1312.28
08-12-2019,1282.59
09-12-2019,1266.6
10-12-2019,1216.67
11-12-2019,1185.47
12-12-2019,1187.61
15-12-2019,1160.28
16-12-2019,1116.07
17-12-2019,1078.1
18-12-2019,1041.85
19-12-2019,1024.97
22-12-2019,1031.96
23-12-2019,1021.93
01-01-2020,931.03
02-01-2020,883.22
05-01-2020,813.54
06-01-2020,842.4
07-01-2020,933.43
08-01-2020,932.31
09-01-2020,945.85
12-01-2020,905.26
13-01-2020,960.13
14-01-2020,943.36
15-01-2020,903.83
16-01-2020,885.88
19-01-2020,869.19
20-01-2020,846.16
21-01-2020,820.55
22-01-2020,838.09
23-01-2020,860.63
26-01-2020,791.82
27-01-2020,781.91
28-01-2020,764.27
29-01-2020,732.25
30-01-2020,758.51
02-02-2020,715.57
03-02-2020,729.16
04-02-2020,761.05
05-02-2020,757.18
06-02-2020,741.84
09-02-2020,725.81
10-02-2020,780.23
11-02-2020,811.17
12-02-2020,799.43
13-02-2020,816.16
16-02-2020,812.97
17-02-2020,843.03
18-02-2020,861.46
19-02-2020,867.44
20-02-2020,879.45
23-02-2020,833.52
24-02-2020,825.02
25-02-2020,833.31
26-02-2020,853.7
27-02-2020,850.99
01-03-2020,830.99
02-03-2020,867.9
03-03-2020,893.07
04-03-2020,903.37
05-03-2020,893.6
08-03-2020,809.0
09-03-2020,854.44
10-03-2020,832.86
11-03-2020,776.82
12-03-2020,766.4
15-03-2020,670.09
16-03-2020,682.25
17-03-2020,638.47
18-03-2020,673.05
19-03-2020,714.42
22-03-2020,698.6
23-03-2020,652.55
24-03-2020,613.49
25-03-2020,628.29
26-03-2020,631.36
29-03-2020,685.09
30-03-2020,809.98
31-03-2020,769.81
01-04-2020,806.51
02-04-2020,784.67
05-04-2020,775.43
06-04-2020,812.26
07-04-2020,885.2
08-04-2020,944.21
13-04-2020,923.91
14-04-2020,948.92
15-04-2020,953.27
16-04-2020,953.92
19-04-2020,921.3
20-04-2020,831.97
21-04-2020,825.31
22-04-2020,847.82
23-04-2020,857.36
26-04-2020,832.89
27-04-2020,778.7
28-04-2020,789.98
29-04-2020,776.22
30-04-2020,771.0
03-05-2020,745.34
04-05-2020,709.15
05-05-2020,675.27
06-05-2020,697.11
10-05-2020,677.68
11-05-2020,662.17
12-05-2020,656.42
13-05-2020,670.52
14-05-2020,694.72
17-05-2020,776.73
18-05-2020,784.56
19-05-2020,840.45
20-05-2020,854.33
21-05-2020,860.56
25-05-2020,864.96
26-05-2020,846.16
27-05-2020,857.12
28-05-2020,871.43
31-05-2020,902.91
01-06-2020,945.35
02-06-2020,958.97
03-06-2020,980.55
04-06-2020,1040.86
07-06-2020,1042.31
08-06-2020,1051.04
09-06-2020,1133.59
10-06-2020,1164.63
11-06-2020,1213.15
14-06-2020,1249.24
15-06-2020,1411.74
16-06-2020,1478.72
17-06-2020,1451.74
18-06-2020,1428.77
21-06-2020,1514.27
22-06-2020,1624.95
23-06-2020,1533.16
24-06-2020,1525.27
25-06-2020,1531.04
28-06-2020,1592.46
29-06-2020,1553.18
30-06-2020,1521.68
01-07-2020,1670.56
02-07-2020,1811.32
05-07-2020,1880.32
06-07-2020,1724.65
07-07-2020,1703.59
08-07-2020,1695.1
09-07-2020,1691.11
12-07-2020,1614.6
13-07-2020,1543.03
14-07-2020,1517.62
15-07-2020,1556.01
16-07-2020,1580.11
19-07-2020,1470.49
20-07-2020,1405.11
21-07-2020,1381.17
22-07-2020,1370.52
23-07-2020,1366.71
26-07-2020,1410.34
27-07-2020,1491.04
28-07-2020,1551.48
29-07-2020,1532.14
30-07-2020,1541.08
02-08-2020,1646.89
03-08-2020,1655.59
04-08-2020,1645.81
05-08-2020,1672.87
06-08-2020,1623.38
09-08-2020,1651.52
10-08-2020,1708.52
11-08-2020,1710.98
12-08-2020,1692.29
13-08-2020,1659.4
16-08-2020,1674.09
17-08-2020,1656.69
18-08-2020,1610.82
19-08-2020,1557.16
20-08-2020,1571.64
23-08-2020,1664.04
24-08-2020,1681.45
25-08-2020,1685.29
26-08-2020,1669.43
27-08-2020,1659.65
31-08-2020,1575.41
01-09-2020,1537.42
02-09-2020,1461.0
03-09-2020,1505.08
06-09-2020,1501.45
07-09-2020,1452.64
08-09-2020,1393.68
09-09-2020,1436.14
10-09-2020,1466.88
13-09-2020,1513.0
14-09-2020,1475.05
15-09-2020,1463.36
16-09-2020,1487.46
17-09-2020,1511.14
20-09-2020,1518.92
21-09-2020,1548.45
22-09-2020,1632.99
23-09-2020,1666.46
24-09-2020,1648.62
27-09-2020,1631.5
28-09-2020,1669.06
29-09-2020,1645.19
30-09-2020,1675.24
01-10-2020,1735.6
04-10-2020,1719.67
05-10-2020,1685.52
06-10-2020,1594.51
07-10-2020,1571.59
08-10-2020,1513.72
11-10-2020,1499.35
12-10-2020,1491.03
13-10-2020,1390.69
14-10-2020,1335.16
15-10-2020,1295.62
18-10-2020,1277.14
19-10-2020,1293.1
20-10-2020,1342.44
21-10-2020,1350.23
22-10-2020,1302.06
25-10-2020,1261.78
26-10-2020,1235.32
27-10-2020,1164.66
28-10-2020,1086.59
29-10-2020,1126.45
01-11-2020,1066.75
02-11-2020,1031.89
03-11-2020,1043.28
04-11-2020,1032.67
05-11-2020,1062.45
08-11-2020,1080.29
09-11-2020,1029.01
10-11-2020,977.99
11-11-2020,1008.16
12-11-2020,988.38
15-11-2020,958.38
16-11-2020,960.3
17-11-2020,970.48
18-11-2020,985.09
19-11-2020,983.04
22-11-2020,983.53
23-11-2020,958.85
24-11-2020,984.58
25-11-2020,973.61
26-11-2020,947.32
29-11-2020,917.9
30-11-2020,902.0
01-12-2020,863.52
02-12-2020,879.58
03-12-2020,914.64
06-12-2020,903.11
07-12-2020,903.29
08-12-2020,922.84
09-12-2020,955.31
10-12-2020,968.92
13-12-2020,992.87
14-12-2020,970.9
15-12-2020,962.91
16-12-2020,985.92
17-12-2020,984.03
20-12-2020,969.15
21-12-2020,997.07
22-12-2020,998.3
23-12-2020,990.73
03-01-2021,1132.9
04-01-2021,1157.8
05-01-2021,1132.52
06-01-2021,1247.75
07-01-2021,1323.07
10-01-2021,1483.14
11-01-2021,1329.28
12-01-2021,1272.0
13-01-2021,1322.51
14-01-2021,1362.08
17-01-2021,1330.42
18-01-2021,1320.29
19-01-2021,1330.13
20-01-2021,1331.23
21-01-2021,1296.1
24-01-2021,1256.6
25-01-2021,1167.09
26-01-2021,1215.74
27-01-2021,1172.9
28-01-2021,1220.86
31-01-2021,1193.51
01-02-2021,1087.2
02-02-2021,1144.36
03-02-2021,1163.17
04-02-2021,1201.4
07-02-2021,1162.4
08-02-2021,1216.05
09-02-2021,1264.34
10-02-2021,1349.51
11-02-2021,1426.35
14-02-2021,1495.32
15-02-2021,1759.65
16-02-2021,1792.83
17-02-2021,1523.8
18-02-2021,1626.83
21-02-2021,1561.03
22-02-2021,1553.32
23-02-2021,1517.64
24-02-2021,1554.12
25-02-2021,1539.44
28-02-2021,1550.0
01-03-2021,1751.97
02-03-2021,1780.23
03-03-2021,1800.2
04-03-2021,1897.43
07-03-2021,1934.65
08-03-2021,1997.94
09-03-2021,1867.72
10-03-2021,1923.63
11-03-2021,1966.52
14-03-2021,2089.97
15-03-2021,2111.45
16-03-2021,2266.12
17-03-2021,2388.9
18-03-2021,2405.14
21-03-2021,2362.42
22-03-2021,2135.69
23-03-2021,2117.08
24-03-2021,2335.68
25-03-2021,2306.0
28-03-2021,2154.38
29-03-2021,2084.23
30-03-2021,2120.1
31-03-2021,2212.24
05-04-2021,2224.79
06-04-2021,2178.61
07-04-2021,2100.65
08-04-2021,2187.77
11-04-2021,2304.92
12-04-2021,2200.15
13-04-2021,2393.08
14-04-2021,2529.59
15-04-2021,2496.88
18-04-2021,2529.3
19-04-2021,2586.13
20-04-2021,2677.44
21-04-2021,2562.82
22-04-2021,2610.12
25-04-2021,2626.13
26-04-2021,2817.84
27-04-2021,2852.0
28-04-2021,2942.77
29-04-2021,3039.89
03-05-2021,3252.28
04-05-2021,3275.68
05-05-2021,2955.47
06-05-2021,3156.45
09-05-2021,3361.34
10-05-2021,3131.28
11-05-2021,3006.91
12-05-2021,2955.87
13-05-2021,2848.63
16-05-2021,2724.01
17-05-2021,2896.19
18-05-2021,2983.84
19-05-2021,3078.4
20-05-2021,3211.65
23-05-2021,3045.33
24-05-2021,2944.4
25-05-2021,2902.39
26-05-2021,2884.77
27-05-2021,2807.71
31-05-2021,2928.29
01-06-2021,2798.47
02-06-2021,2794.54
03-06-2021,2887.72
06-06-2021,2777.23
07-06-2021,2858.88
08-06-2021,3117.09
09-06-2021,3311.56
10-06-2021,3443.12
13-06-2021,3378.27
14-06-2021,3559.41
15-06-2021,3701.73
16-06-2021,3545.58
17-06-2021,3411.9
20-06-2021,3360.36
21-06-2021,3447.32
22-06-2021,3523.11
23-06-2021,3634.35
24-06-2021,3803.3
27-06-2021,3748.26
28-06-2021,3738.35
29-06-2021,3724.5
30-06-2021,3488.87
01-07-2021,3433.01
04-07-2021,3118.76
05-07-2021,3259.98
06-07-2021,3463.83
07-07-2021,3397.59
08-07-2021,3441.46
11-07-2021,3271.07
12-07-2021,3130.07
13-07-2021,2983.25
14-07-2021,3153.49
15-07-2021,3173.59
18-07-2021,3267.26
19-07-2021,3263.77
20-07-2021,3354.48
21-07-2021,3403.86
22-07-2021,3468.1
25-07-2021,3288.02
26-07-2021,3185.33
27-07-2021,3281.18
28-07-2021,3430.58
29-07-2021,3355.3
01-08-2021,3416.71
02-08-2021,3433.59
03-08-2021,3505.0
04-08-2021,3453.8
05-08-2021,3419.97
08-08-2021,3395.14
09-08-2021,3454.66
10-08-2021,3546.28
11-08-2021,3591.23
12-08-2021,3595.1
15-08-2021,3653.69
16-08-2021,3727.99
17-08-2021,3776.78
18-08-2021,3719.46
19-08-2021,3772.6
22-08-2021,3806.54
23-08-2021,3809.37
24-08-2021,3711.29
25-08-2021,3841.81
26-08-2021,3753.33
30-08-2021,3549.05
31-08-2021,3499.17
01-09-2021,3550.03
02-09-2021,3448.49
05-09-2021,3309.0
06-09-2021,3388.11
07-09-2021,3462.39
08-09-2021,3646.9
09-09-2021,3740.26
12-09-2021,3825.44
13-09-2021,3707.81
14-09-2021,3719.1
15-09-2021,3787.42
16-09-2021,3811.04
19-09-2021,3595.58
20-09-2021,3799.61
21-09-2021,3773.21
22-09-2021,3856.92
23-09-2021,3929.47
26-09-2021,4124.21
27-09-2021,4396.27
28-09-2021,4318.87
29-09-2021,4324.95
30-09-2021,4428.22
03-10-2021,4485.14
04-10-2021,4882.56
05-10-2021,4872.08
06-10-2021,4511.09
07-10-2021,4503.23
10-10-2021,4683.64
11-10-2021,4304.2
12-10-2021,4159.6
13-10-2021,4174.16
14-10-2021,3947.31
17-10-2021,4046.09
18-10-2021,4190.44
19-10-2021,4011.73
20-10-2021,3698.63
21-10-2021,3427.45
24-10-2021,3226.62
25-10-2021,2883.07
26-10-2021,2959.83
27-10-2021,3004.12
28-10-2021,2982.4
31-10-2021,2591.11
01-11-2021,2254.01
02-11-2021,2058.44
03-11-2021,2215.55
04-11-2021,2238.94
07-11-2021,2397.66
08-11-2021,2294.61
09-11-2021,2155.11
10-11-2021,2070.91
11-11-2021,2108.74
14-11-2021,2026.64
15-11-2021,1866.79
16-11-2021,1890.06
17-11-2021,2016.7
18-11-2021,2232.52
21-11-2021,2225.13
22-11-2021,2089.77
23-11-2021,2186.99
24-11-2021,2163.43
25-11-2021,2180.89
28-11-2021,2317.43
29-11-2021,2322.04
30-11-2021,2389.93
01-12-2021,2425.71
02-12-2021,2502.97
05-12-2021,2517.04
06-12-2021,2533.63
07-12-2021,2380.99
08-12-2021,2265.91
09-12-2021,2297.44
12-12-2021,2269.37
13-12-2021,2063.57
14-12-2021,2020.16
15-12-2021,1998.18
16-12-2021,1956.82
19-12-2021,2049.25
20-12-2021,2016.0
21-12-2021,2062.24
22-12-2021,2086.85
23-12-2021,2081.11
03-01-2022,2135.85
04-01-2022,2104.06
05-01-2022,2086.04
06-01-2022,2113.14
09-01-2022,1942.32
10-01-2022,1983.22
11-01-2022,1922.2
12-01-2022,1859.48
13-01-2022,1922.81
16-01-2022,1912.54
17-01-2022,1764.9
18-01-2022,1707.57
19-01-2022,1858.06
20-01-2022,1785.36
23-01-2022,1881.49
24-01-2022,1776.83
25-01-2022,1764.56
26-01-2022,1882.31
27-01-2022,2029.0
30-01-2022,2006.48
31-01-2022,1986.19
01-02-2022,2054.0
02-02-2022,2038.38
03-02-2022,2058.34
06-02-2022,2099.71
07-02-2022,2211.46
08-02-2022,2382.03
09-02-2022,2435.19
10-02-2022,2434.12
13-02-2022,2323.68
14-02-2022,2306.27
15-02-2022,2255.11
16-02-2022,2411.44
17-02-2022,2447.0
20-02-2022,2544.28
21-02-2022,2519.94
22-02-2022,2654.27
23-02-2022,2379.04
24-02-2022,2428.71
27-02-2022,2323.5
28-02-2022,2561.94
01-03-2022,2562.29
02-03-2022,2613.49
03-03-2022,2745.14
06-03-2022,2887.77
07-03-2022,2968.61
08-03-2022,3134.35
09-03-2022,3030.56
10-03-2022,2978.09
13-03-2022,2775.31
14-03-2022,2692.8
15-03-2022,2866.79
16-03-2022,2968.02
17-03-2022,3001.15
20-03-2022,2980.3
21-03-2022,2916.33
22-03-2022,3011.49
23-03-2022,2904.16
24-03-2022,2863.07
27-03-2022,2759.65
28-03-2022,2846.76
29-03-2022,2916.52
30-03-2022,2841.3
31-03-2022,2833.88
03-04-2022,2705.7
04-04-2022,2639.71
05-04-2022,2546.46
06-04-2022,2633.88
07-04-2022,2735.11
10-04-2022,2619.18
11-04-2022,2672.81
12-04-2022,2674.95
13-04-2022,2793.39
18-04-2022,2732.19
19-04-2022,2656.77
20-04-2022,2849.42
21-04-2022,2940.99
24-04-2022,2784.68
25-04-2022,2766.18
26-04-2022,2880.56
27-04-2022,2864.61
28-04-2022,2935.44
02-05-2022,3012.19
03-05-2022,3175.05
04-05-2022,3251.69
05-05-2022,3248.98
08-05-2022,3296.24
09-05-2022,3218.43
10-05-2022,3282.76
11-05-2022,3185.06
12-05-2022,3138.03
15-05-2022,3174.61
16-05-2022,3356.43
17-05-2022,3467.65
18-05-2022,3361.02
19-05-2022,3409.88
22-05-2022,3313.28
23-05-2022,3212.93
24-05-2022,3184.08
25-05-2022,3114.34
26-05-2022,2983.01
29-05-2022,2950.51
30-05-2022,3127.72
31-05-2022,3098.19
05-06-2022,3067.77
06-06-2022,2912.88
07-06-2022,2798.32
08-06-2022,2787.49
09-06-2022,2876.08
12-06-2022,2818.62
13-06-2022,2914.21
14-06-2022,2858.48
15-06-2022,2903.69
16-06-2022,2966.21
19-06-2022,2746.14
20-06-2022,2687.64
21-06-2022,2515.99
22-06-2022,2643.25
23-06-2022,2533.35
26-06-2022,2468.97
27-06-2022,2420.08
28-06-2022,2502.62
29-06-2022,2581.31
30-06-2022,2574.51
03-07-2022,2501.59
04-07-2022,2393.75
05-07-2022,2293.59
06-07-2022,2402.43
07-07-2022,2358.56
10-07-2022,2314.11
11-07-2022,2151.04
12-07-2022,2244.57
13-07-2022,2354.91
14-07-2022,2447.43
17-07-2022,2352.32
18-07-2022,2318.31
19-07-2022,2272.92
20-07-2022,2279.43
21-07-2022,2277.15
24-07-2022,2073.72
25-07-2022,2087.12
26-07-2022,2053.35
27-07-2022,1985.45
28-07-2022,1925.08
31-07-2022,1969.74
01-08-2022,1815.52
02-08-2022,1644.94
03-08-2022,1654.73
04-08-2022,1705.9
07-08-2022,1739.0
08-08-2022,1796.6
09-08-2022,1803.73
10-08-2022,1701.28
11-08-2022,1650.75
14-08-2022,1558.21
15-08-2022,1574.16
16-08-2022,1551.86
17-08-2022,1500.07
18-08-2022,1493.47
21-08-2022,1475.66
22-08-2022,1388.16
23-08-2022,1370.93
24-08-2022,1272.77
25-08-2022,1276.47
29-08-2022,1158.2
30-08-2022,1240.53
31-08-2022,1349.47
01-09-2022,1416.71
04-09-2022,1338.2
05-09-2022,1309.44
06-09-2022,1379.3
07-09-2022,1458.36
08-09-2022,1438.19
11-09-2022,1596.69
12-09-2022,1648.6
13-09-2022,1563.02
14-09-2022,1529.74
15-09-2022,1523.45
19-09-2022,1748.41
20-09-2022,1713.2
21-09-2022,1714.01
22-09-2022,1783.65
25-09-2022,1757.77
26-09-2022,1791.18
27-09-2022,1663.24
28-09-2022,1584.6
29-09-2022,1577.92
02-10-2022,1581.59
03-10-2022,1766.16
04-10-2022,1719.12
05-10-2022,1635.33
06-10-2022,1640.67
09-10-2022,1529.95
10-10-2022,1541.85
11-10-2022,1492.07
12-10-2022,1433.93
13-10-2022,1508.85
16-10-2022,1419.02
17-10-2022,1474.56
18-10-2022,1418.69
19-10-2022,1374.95
20-10-2022,1364.17
23-10-2022,1302.41
24-10-2022,1265.2
25-10-2022,1219.4
26-10-2022,1145.92
27-10-2022,1119.1
30-10-2022,1007.51
31-10-2022,1062.72
01-11-2022,1094.0
02-11-2022,1056.37
03-11-2022,1083.85
06-11-2022,1050.85
07-11-2022,1056.49
08-11-2022,1087.28
09-11-2022,1076.14
10-11-2022,1104.47
13-11-2022,1103.04
14-11-2022,1036.54
15-11-2022,1005.24
16-11-2022,956.32
17-11-2022,936.36
20-11-2022,969.1
21-11-2022,926.86
22-11-2022,962.32
23-11-2022,991.95
24-11-2022,1006.19
27-11-2022,993.13
28-11-2022,969.61
29-11-2022,1004.55
30-11-2022,982.3
01-12-2022,978.67
04-12-2022,1010.52
05-12-2022,1037.24
06-12-2022,1032.7
07-12-2022,1077.33
08-12-2022,1102.61
11-12-2022,1062.77
12-12-2022,1106.17
13-12-2022,1143.55
14-12-2022,1123.16
15-12-2022,1050.15
18-12-2022,1026.73
19-12-2022,1110.1
20-12-2022,1093.95
21-12-2022,1067.63
22-12-2022,1027.4
02-01-2023,987.36
03-01-2023,1015.46
04-01-2023,1041.36
05-01-2023,1100.9
08-01-2023,1065.22
09-01-2023,1017.67
10-01-2023,1023.84
11-01-2023,1044.36
12-01-2023,1071.26
15-01-2023,1156.05
16-01-2023,1099.23
17-01-2023,1052.68
18-01-2023,1054.04
19-01-2023,1083.07
22-01-2023,1063.11
23-01-2023,1062.38
24-01-2023,1063.86
25-01-2023,1044.23
26-01-2023,1066.03
29-01-2023,1032.98
30-01-2023,1007.78
31-01-2023,996.67
01-02-2023,969.51
02-02-2023,966.86
05-02-2023,937.59
06-02-2023,993.41
07-02-2023,1047.4
08-02-2023,1016.33
09-02-2023,1034.67
12-02-2023,1016.33
13-02-2023,992.41
14-02-2023,1003.48
15-02-2023,1025.15
16-02-2023,1033.17
19-02-2023,1032.56
20-02-2023,1141.36
21-02-2023,1184.68
22-02-2023,1308.02
23-02-2023,1325.68
26-02-2023,1373.81
27-02-2023,1575.32
28-02-2023,1504.28
01-03-2023,1535.49
02-03-2023,1591.98
05-03-2023,1587.46
06-03-2023,1594.67
07-03-2023,1661.95
08-03-2023,1713.55
09-03-2023,1755.75
12-03-2023,1781.79
13-03-2023,1801.84
14-03-2023,1701.92
15-03-2023,1750.05
16-03-2023,1758.05
19-03-2023,1707.55
20-03-2023,1680.32
21-03-2023,1719.19
22-03-2023,1833.26
23-03-2023,1776.98
26-03-2023,1737.31
27-03-2023,1727.38
28-03-2023,1844.47
29-03-2023,1791.24
30-03-2023,1867.85
02-04-2023,1861.44
03-04-2023,1922.24
04-04-2023,1894.32
05-04-2023,1840.9
10-04-2023,1759.23
11-04-2023,1796.46
12-04-2023,1806.87
13-04-2023,1798.14
16-04-2023,1768.77
17-04-2023,1723.19
18-04-2023,1798.39
19-04-2023,1827.48
20-04-2023,1816.96
23-04-2023,1755.91
24-04-2023,1762.47
25-04-2023,1788.92
26-04-2023,1805.57
27-04-2023,1787.38
01-05-2023,1715.41
02-05-2023,1753.27
03-05-2023,1665.8
04-05-2023,1702.85
08-05-2023,1852.65
09-05-2023,1756.14
10-05-2023,1673.43
11-05-2023,1604.87
14-05-2023,1530.09
15-05-2023,1538.25
16-05-2023,1526.87
17-05-2023,1578.24
18-05-2023,1568.69
21-05-2023,1567.68
22-05-2023,1503.11
23-05-2023,1392.67
24-05-2023,1373.11
25-05-2023,1414.71
29-05-2023,1309.49
30-05-2023,1233.38
31-05-2023,1262.94
01-06-2023,1343.86
04-06-2023,1437.25
05-06-2023,1445.27
06-06-2023,1362.38
07-06-2023,1418.45
08-06-2023,1405.72
11-06-2023,1388.63
12-06-2023,1409.1
13-06-2023,1440.24
14-06-2023,1431.42
15-06-2023,1400.25
18-06-2023,1362.92
19-06-2023,1419.14
20-06-2023,1411.05
21-06-2023,1441.24
22-06-2023,1431.71
25-06-2023,1386.04
26-06-2023,1321.35
27-06-2023,1313.66
28-06-2023,1331.44
29-06-2023,1324.86
02-07-2023,1225.32
03-07-2023,1153.85
04-07-2023,1206.91
05-07-2023,1241.47
06-07-2023,1200.1
09-07-2023,1213.66
10-07-2023,1259.1
11-07-2023,1299.52
12-07-2023,1256.06
13-07-2023,1242.56
16-07-2023,1187.11
17-07-2023,1149.43
18-07-2023,1138.87
19-07-2023,1187.11
20-07-2023,1187.78
23-07-2023,1151.95
24-07-2023,1215.79
25-07-2023,1244.95
26-07-2023,1233.61
27-07-2023,1221.22
30-07-2023,1289.17
31-07-2023,1292.77
01-08-2023,1256.68
02-08-2023,1268.03
03-08-2023,1272.73
06-08-2023,1343.46
07-08-2023,1309.31
08-08-2023,1323.64
09-08-2023,1355.52
10-08-2023,1382.17
13-08-2023,1399.06
14-08-2023,1477.46
15-08-2023,1490.35
16-08-2023,1443.73
17-08-2023,1418.09
20-08-2023,1363.43
21-08-2023,1331.46
22-08-2023,1304.02
23-08-2023,1352.93
24-08-2023,1325.1
28-08-2023,1358.85
29-08-2023,1304.98
30-08-2023,1304.76
31-08-2023,1302.6
03-09-2023,1398.42
04-09-2023,1329.23
05-09-2023,1383.82
06-09-2023,1430.97
07-09-2023,1454.5
10-09-2023,1414.87
11-09-2023,1447.6
12-09-2023,1464.41
13-09-2023,1490.84
14-09-2023,1511.78
17-09-2023,1553.38
18-09-2023,1584.92
19-09-2023,1515.76
20-09-2023,1541.76
21-09-2023,1562.61
24-09-2023,1584.16
25-09-2023,1565.53
26-09-2023,1544.97
27-09-2023,1492.0
28-09-2023,1550.74
01-10-2023,1602.4
02-10-2023,1581.62
03-10-2023,1553.08
04-10-2023,1599.08
05-10-2023,1602.28
08-10-2023,1597.63
09-10-2023,1514.36
10-10-2023,1540.22
11-10-2023,1486.03
12-10-2023,1505.98
15-10-2023,1501.43
16-10-2023,1559.92
17-10-2023,1461.58
18-10-2023,1418.9
19-10-2023,1412.5
22-10-2023,1364.5
23-10-2023,1317.84
24-10-2023,1261.53
25-10-2023,1227.29
26-10-2023,1180.84
29-10-2023,1140.47
30-10-2023,1119.71
31-10-2023,1048.51
01-11-2023,1104.97
02-11-2023,1124.41
05-11-2023,1154.72
06-11-2023,1140.55
07-11-2023,1175.36
08-11-2023,1238.01
09-11-2023,1214.82
12-11-2023,1265.98
13-11-2023,1241.21
14-11-2023,1272.99
15-11-2023,1305.26
16-11-2023,1295.16
19-11-2023,1276.17
20-11-2023,1295.0
21-11-2023,1297.77
22-11-2023,1404.31
23-11-2023,1447.06
26-11-2023,1491.69
27-11-2023,1490.64
28-11-2023,1651.92
29-11-2023,1751.28
30-11-2023,1909.57
03-12-2023,1748.1
04-12-2023,1581.17
05-12-2023,1503.73
06-12-2023,1470.36
07-12-2023,1500.13
10-12-2023,1480.58
11-12-2023,1561.85
12-12-2023,1466.69
13-12-2023,1493.73
14-12-2023,1550.9
17-12-2023,1603.6
18-12-2023,1476.91
19-12-2023,1475.01
20-12-2023,1451.01
21-12-2023,1499.17
01-01-2024,1507.44
02-01-2024,1463.56
03-01-2024,1546.18
04-01-2024,1512.92
07-01-2024,1378.4
08-01-2024,1330.08
09-01-2024,1375.24
10-01-2024,1342.17
11-01-2024,1349.23
14-01-2024,1310.49
15-01-2024,1399.45
16-01-2024,1429.1
17-01-2024,1585.8
18-01-2024,1563.02
21-01-2024,1493.36
22-01-2024,1540.64
23-01-2024,1649.71
24-01-2024,1585.66
25-01-2024,1580.79
28-01-2024,1519.67
29-01-2024,1550.8
30-01-2024,1612.28
31-01-2024,1605.2
01-02-2024,1621.94
04-02-2024,1769.04
05-02-2024,1843.15
06-02-2024,1716.41
07-02-2024,1860.06
08-02-2024,1831.57
11-02-2024,1844.18
12-02-2024,1833.52
13-02-2024,1907.19
14-02-2024,1922.22
15-02-2024,1925.56
18-02-2024,1932.53
19-02-2024,1891.29
20-02-2024,1990.14
21-02-2024,2056.29
22-02-2024,2208.25
25-02-2024,2105.45
26-02-2024,2205.24
27-02-2024,2352.62
28-02-2024,2337.29
29-02-2024,2544.83
03-03-2024,2505.54
04-03-2024,2453.93
05-03-2024,2452.82
06-03-2024,2567.56
07-03-2024,2650.0
10-03-2024,2498.75
11-03-2024,2605.68
12-03-2024,2534.79
13-03-2024,2535.19
14-03-2024,2535.58
17-03-2024,2535.31
18-03-2024,2340.49
19-03-2024,2246.86
20-03-2024,2399.85
21-03-2024,2296.59
24-03-2024,2188.74
25-03-2024,2025.48
26-03-2024,2076.89
27-03-2024,2165.83
01-04-2024,1943.69
02-04-2024,2082.61
03-04-2024,1968.94
04-04-2024,1964.52
07-04-2024,1935.65
08-04-2024,2014.7
09-04-2024,2118.47
10-04-2024,2139.02
11-04-2024,2145.59
14-04-2024,2128.59
15-04-2024,2148.71
16-04-2024,2205.43
17-04-2024,2132.74
18-04-2024,2154.77
21-04-2024,2057.46
22-04-2024,2133.07
23-04-2024,2094.89
24-04-2024,2087.64
25-04-2024,2058.71
28-04-2024,2017.6
29-04-2024,2110.6
30-04-2024,2090.74
01-05-2024,2225.59
02-05-2024,2240.49
06-05-2024,2369.52
07-05-2024,2254.09
08-05-2024,2226.25
09-05-2024,2250.81
12-05-2024,2157.34
13-05-2024,2112.41
14-05-2024,2056.55
15-05-2024,2138.32
16-05-2024,2157.85
19-05-2024,2127.13
20-05-2024,2106.34
21-05-2024,2053.36
22-05-2024,2055.9
23-05-2024,2079.78
27-05-2024,2025.01
28-05-2024,2033.88
29-05-2024,2062.77
30-05-2024,2059.74
02-06-2024,2038.98
03-06-2024,2062.76
04-06-2024,2050.45
05-06-2024,2041.73
06-06-2024,2021.26
09-06-2024,1974.34
10-06-2024,1949.13
11-06-2024,2027.28
12-06-2024,2039.96
13-06-2024,1992.97
16-06-2024,2008.96
17-06-2024,2003.35
18-06-2024,1971.23
19-06-2024,2024.85
20-06-2024,2028.2
23-06-2024,1973.49
24-06-2024,1953.0
25-06-2024,2038.79
26-06-2024,2058.83
