date,value
03-01-2022,722.0
04-01-2022,721.04
05-01-2022,730.5
06-01-2022,731.73
09-01-2022,727.04
10-01-2022,724.96
11-01-2022,725.03
12-01-2022,725.02
13-01-2022,720.46
16-01-2022,717.8
17-01-2022,715.71
18-01-2022,715.44
19-01-2022,711.45
20-01-2022,704.72
23-01-2022,710.61
24-01-2022,705.1
25-01-2022,713.46
26-01-2022,721.72
27-01-2022,725.54
30-01-2022,723.43
31-01-2022,720.01
01-02-2022,704.99
02-02-2022,677.54
03-02-2022,694.49
06-02-2022,689.89
07-02-2022,689.02
08-02-2022,685.64
09-02-2022,691.31
10-02-2022,693.44
13-02-2022,700.62
14-02-2022,679.91
15-02-2022,679.19
16-02-2022,673.46
17-02-2022,664.61
20-02-2022,666.91
21-02-2022,697.08
22-02-2022,712.06
23-02-2022,868.28
24-02-2022,854.14
27-02-2022,934.24
28-02-2022,998.88
01-03-2022,966.32
02-03-2022,906.16
03-03-2022,902.6
06-03-2022,915.08
07-03-2022,899.43
08-03-2022,870.57
09-03-2022,857.05
10-03-2022,841.9
13-03-2022,801.06
14-03-2022,752.32
15-03-2022,746.88
16-03-2022,763.27
17-03-2022,771.45
20-03-2022,795.6
21-03-2022,798.6
22-03-2022,804.12
23-03-2022,799.87
24-03-2022,787.69
27-03-2022,798.21
28-03-2022,798.44
29-03-2022,875.78
30-03-2022,887.73
31-03-2022,963.64
03-04-2022,1007.63
04-04-2022,1089.42
05-04-2022,1145.34
06-04-2022,1132.1
07-04-2022,1102.11
10-04-2022,1066.75
11-04-2022,1041.31
12-04-2022,1002.48
13-04-2022,985.4
18-04-2022,988.89
19-04-2022,956.64
20-04-2022,954.05
21-04-2022,953.93
24-04-2022,912.7
25-04-2022,905.06
26-04-2022,900.41
27-04-2022,901.77
28-04-2022,900.89
02-05-2022,892.8
03-05-2022,886.27
04-05-2022,893.75
05-05-2022,897.16
08-05-2022,889.14
09-05-2022,877.55
10-05-2022,884.48
11-05-2022,862.61
12-05-2022,868.12
15-05-2022,859.82
16-05-2022,857.03
17-05-2022,850.64
18-05-2022,849.81
19-05-2022,862.94
22-05-2022,872.56
23-05-2022,874.29
24-05-2022,899.66
25-05-2022,908.16
26-05-2022,900.72
29-05-2022,915.54
30-05-2022,932.61
31-05-2022,931.9
05-06-2022,932.21
06-06-2022,951.91
07-06-2022,947.57
08-06-2022,953.15
09-06-2022,955.36
12-06-2022,953.9
13-06-2022,955.84
14-06-2022,947.47
15-06-2022,936.3
16-06-2022,936.32
19-06-2022,938.41
20-06-2022,957.23
21-06-2022,932.87
22-06-2022,963.59
23-06-2022,962.11
26-06-2022,968.8
27-06-2022,993.45
28-06-2022,1044.18
29-06-2022,1064.96
30-06-2022,1077.01
03-07-2022,1082.13
04-07-2022,1038.64
05-07-2022,1051.87
06-07-2022,1122.24
07-07-2022,1124.08
10-07-2022,1131.32
11-07-2022,1133.12
12-07-2022,1157.88
13-07-2022,1151.24
14-07-2022,1171.05
17-07-2022,1241.82
18-07-2022,1293.42
19-07-2022,1294.51
20-07-2022,1265.69
21-07-2022,1260.56
24-07-2022,1217.59
25-07-2022,1160.83
26-07-2022,1166.41
27-07-2022,1161.29
28-07-2022,1177.36
31-07-2022,1195.2
01-08-2022,1214.12
02-08-2022,1201.36
03-08-2022,1177.72
04-08-2022,1173.71
07-08-2022,1205.64
08-08-2022,1206.23
09-08-2022,1208.36
10-08-2022,1271.63
11-08-2022,1270.47
14-08-2022,1366.85
15-08-2022,1428.72
16-08-2022,1488.48
17-08-2022,1425.54
18-08-2022,1420.7
21-08-2022,1475.02
22-08-2022,1475.77
23-08-2022,1506.31
24-08-2022,1544.49
25-08-2022,1542.24
29-08-2022,1472.8
30-08-2022,1411.67
31-08-2022,1382.44
01-09-2022,1387.81
04-09-2022,1391.96
05-09-2022,1387.06
06-09-2022,1354.75
07-09-2022,1430.55
08-09-2022,1562.14
11-09-2022,1593.05
12-09-2022,1623.47
13-09-2022,1691.92
14-09-2022,1663.63
15-09-2022,1747.8
19-09-2022,1719.25
20-09-2022,1763.78
21-09-2022,1737.7
22-09-2022,1692.79
25-09-2022,1640.08
26-09-2022,1644.79
27-09-2022,1620.81
28-09-2022,1542.39
29-09-2022,1615.49
02-10-2022,1481.5
03-10-2022,1477.98
04-10-2022,1491.5
05-10-2022,1619.21
06-10-2022,1578.42
09-10-2022,1578.66
10-10-2022,1567.76
11-10-2022,1618.31
12-10-2022,1680.42
13-10-2022,1747.29
16-10-2022,1876.78
17-10-2022,1874.66
18-10-2022,1804.7
19-10-2022,1784.26
20-10-2022,1793.58
23-10-2022,1837.91
24-10-2022,1862.11
25-10-2022,1845.15
26-10-2022,1865.72
27-10-2022,1857.47
30-10-2022,1839.79
31-10-2022,1871.29
01-11-2022,1944.56
02-11-2022,1940.09
03-11-2022,1921.5
06-11-2022,1921.07
07-11-2022,1942.84
08-11-2022,1950.16
09-11-2022,1909.92
10-11-2022,1906.97
13-11-2022,1902.39
14-11-2022,1998.12
15-11-2022,2037.5
16-11-2022,2131.83
17-11-2022,2064.25
20-11-2022,2042.5
21-11-2022,1962.62
22-11-2022,1833.01
23-11-2022,1789.44
24-11-2022,1696.93
27-11-2022,1642.5
28-11-2022,1474.52
29-11-2022,1529.74
30-11-2022,1510.61
01-12-2022,1447.18
04-12-2022,1423.59
05-12-2022,1416.79
06-12-2022,1393.01
07-12-2022,1347.48
08-12-2022,1386.69
11-12-2022,1389.83
12-12-2022,1395.48
13-12-2022,1392.41
14-12-2022,1401.12
15-12-2022,1395.68
18-12-2022,1354.96
19-12-2022,1291.47
20-12-2022,1242.61
21-12-2022,1240.85
22-12-2022,1188.34
01-01-2023,1160.14
02-01-2023,1129.56
03-01-2023,1043.31
04-01-2023,1005.24
05-01-2023,964.39
08-01-2023,995.62
09-01-2023,1055.5
10-01-2023,1122.61
11-01-2023,1096.19
12-01-2023,1164.68
15-01-2023,1246.56
16-01-2023,1195.02
17-01-2023,1185.38
18-01-2023,1166.14
19-01-2023,1193.62
22-01-2023,1230.91
23-01-2023,1221.59
24-01-2023,1191.45
25-01-2023,1204.49
26-01-2023,1235.03
29-01-2023,1238.26
30-01-2023,1240.8
31-01-2023,1272.29
01-02-2023,1267.42
02-02-2023,1286.39
05-02-2023,1285.79
06-02-2023,1306.38
07-02-2023,1336.19
08-02-2023,1348.98
09-02-2023,1411.39
12-02-2023,1376.49
13-02-2023,1373.32
14-02-2023,1394.83
15-02-2023,1420.04
16-02-2023,1450.49
19-02-2023,1471.35
20-02-2023,1455.84
21-02-2023,1412.59
22-02-2023,1449.29
23-02-2023,1492.68
26-02-2023,1531.63
27-02-2023,1545.14
28-02-2023,1528.91
01-03-2023,1527.33
02-03-2023,1586.15
05-03-2023,1551.17
06-03-2023,1609.81
07-03-2023,1652.01
08-03-2023,1724.2
09-03-2023,1647.49
12-03-2023,1647.74
13-03-2023,1636.54
14-03-2023,1629.8
15-03-2023,1691.14
16-03-2023,1789.95
19-03-2023,1793.24
20-03-2023,1703.47
21-03-2023,1632.58
22-03-2023,1649.54
23-03-2023,1635.55
26-03-2023,1632.12
27-03-2023,1552.94
28-03-2023,1579.39
29-03-2023,1568.61
30-03-2023,1537.83
02-04-2023,1346.74
03-04-2023,1362.4
04-04-2023,1444.94
05-04-2023,1379.53
06-04-2023,1379.53
09-04-2023,1379.53
10-04-2023,1370.18
11-04-2023,1415.7
12-04-2023,1447.62
13-04-2023,1418.0
16-04-2023,1395.69
17-04-2023,1399.25
18-04-2023,1334.62
19-04-2023,1249.84
20-04-2023,1264.06
23-04-2023,1237.82
24-04-2023,1163.72
25-04-2023,1067.75
26-04-2023,1034.44
27-04-2023,1073.77
30-04-2023,1073.77
01-05-2023,1049.65
02-05-2023,950.5
03-05-2023,943.29
04-05-2023,911.51
07-05-2023,911.51
08-05-2023,988.59
09-05-2023,1030.39
10-05-2023,1078.64
11-05-2023,1091.85
14-05-2023,1088.84
15-05-2023,1135.53
16-05-2023,1110.11
17-05-2023,1047.99
18-05-2023,1036.11
21-05-2023,1022.03
22-05-2023,1002.93
23-05-2023,998.82
24-05-2023,1020.38
25-05-2023,1014.34
28-05-2023,1014.34
29-05-2023,1025.49
30-05-2023,1019.52
31-05-2023,1066.53
01-06-2023,1066.83
04-06-2023,981.06
05-06-2023,1022.81
06-06-2023,1069.05
07-06-2023,1065.4
08-06-2023,1161.17
11-06-2023,1265.29
12-06-2023,1296.55
13-06-2023,1324.35
14-06-2023,1344.71
15-06-2023,1328.12
18-06-2023,1234.15
19-06-2023,1195.3
20-06-2023,1185.13
21-06-2023,1168.0
22-06-2023,1134.73
25-06-2023,1123.82
26-06-2023,1139.85
27-06-2023,1155.34
28-06-2023,1257.01
29-06-2023,1321.27
02-07-2023,1246.03
03-07-2023,1186.18
04-07-2023,1179.38
05-07-2023,1171.58
06-07-2023,1195.62
09-07-2023,1178.92
10-07-2023,1169.77
11-07-2023,1190.4
12-07-2023,1220.48
13-07-2023,1262.72
16-07-2023,1282.33
17-07-2023,1266.9
18-07-2023,1273.67
19-07-2023,1289.04
20-07-2023,1279.8
23-07-2023,1284.0
24-07-2023,1299.27
25-07-2023,1305.45
26-07-2023,1345.0
27-07-2023,1350.86
30-07-2023,1338.17
31-07-2023,1343.23
01-08-2023,1320.31
02-08-2023,1329.94
03-08-2023,1342.52
06-08-2023,1346.2
07-08-2023,1327.17
08-08-2023,1328.79
09-08-2023,1330.47
10-08-2023,1350.83
13-08-2023,1352.31
14-08-2023,1332.09
15-08-2023,1293.01
16-08-2023,1328.06
17-08-2023,1327.22
20-08-2023,1320.79
21-08-2023,1313.11
22-08-2023,1311.96
23-08-2023,1324.9
24-08-2023,1332.17
27-08-2023,1332.17
28-08-2023,1306.79
29-08-2023,1293.4
30-08-2023,1224.3
31-08-2023,1225.84
03-09-2023,1233.57
04-09-2023,1192.17
05-09-2023,1149.51
06-09-2023,1195.68
07-09-2023,1176.73
10-09-2023,1150.5
11-09-2023,1142.32
12-09-2023,1166.83
13-09-2023,1172.6
14-09-2023,1269.84
17-09-2023,1301.5
18-09-2023,1346.71
19-09-2023,1414.37
20-09-2023,1407.91
21-09-2023,1445.16
24-09-2023,1395.43
25-09-2023,1349.6
26-09-2023,1354.97
27-09-2023,1313.33
28-09-2023,1307.53
01-10-2023,1265.84
02-10-2023,1231.14
03-10-2023,1206.46
04-10-2023,1170.04
05-10-2023,1191.29
08-10-2023,1217.31
09-10-2023,1262.27
10-10-2023,1319.91
11-10-2023,1376.36
12-10-2023,1349.83
15-10-2023,1411.35
16-10-2023,1353.42
17-10-2023,1323.02
18-10-2023,1296.28
19-10-2023,1333.5
22-10-2023,1341.59
23-10-2023,1386.71
24-10-2023,1399.46
25-10-2023,1469.22
26-10-2023,1536.74
29-10-2023,1561.23
30-10-2023,1548.63
31-10-2023,1499.46
01-11-2023,1465.09
02-11-2023,1451.33
05-11-2023,1439.55
06-11-2023,1419.27
07-11-2023,1404.64
08-11-2023,1392.31
09-11-2023,1381.39
12-11-2023,1364.18
13-11-2023,1426.75
14-11-2023,1466.78
15-11-2023,1452.3
16-11-2023,1423.05
19-11-2023,1420.38
20-11-2023,1393.93
21-11-2023,1351.11
22-11-2023,1365.97
23-11-2023,1392.73
26-11-2023,1382.37
27-11-2023,1369.61
28-11-2023,1375.41
29-11-2023,1337.1
30-11-2023,1329.28
03-12-2023,1330.49
04-12-2023,1307.25
05-12-2023,1263.38
06-12-2023,1244.53
07-12-2023,1242.95
10-12-2023,1232.22
11-12-2023,1196.87
12-12-2023,1179.43
13-12-2023,1192.92
14-12-2023,1220.14
17-12-2023,1289.07
18-12-2023,1244.1
19-12-2023,1275.38
20-12-2023,1260.32
21-12-2023,1256.04
24-12-2023,1256.04
25-12-2023,1256.04
26-12-2023,1252.96
27-12-2023,1227.29
28-12-2023,1213.81
01-01-2024,1192.96
02-01-2024,1212.14
03-01-2024,1278.75
04-01-2024,1355.38
07-01-2024,1414.87
08-01-2024,1343.68
09-01-2024,1353.73
10-01-2024,1315.21
11-01-2024,1395.09
14-01-2024,1372.41
15-01-2024,1354.99
16-01-2024,1302.48
17-01-2024,1301.9
18-01-2024,1326.35
21-01-2024,1338.12
22-01-2024,1284.62
23-01-2024,1279.56
24-01-2024,1303.06
25-01-2024,1324.43
28-01-2024,1305.25
29-01-2024,1264.57
30-01-2024,1261.36
31-01-2024,1282.99
01-02-2024,1289.37
04-02-2024,1297.77
05-02-2024,1320.11
06-02-2024,1328.86
07-02-2024,1375.56
08-02-2024,1365.58
11-02-2024,1396.13
12-02-2024,1413.5
13-02-2024,1392.98
14-02-2024,1454.22
15-02-2024,1449.03
18-02-2024,1407.0
19-02-2024,1357.08
20-02-2024,1327.99
21-02-2024,1367.12
22-02-2024,1360.17
25-02-2024,1315.45
26-02-2024,1291.96
27-02-2024,1314.8
28-02-2024,1312.86
29-02-2024,1351.83
03-03-2024,1376.65
04-03-2024,1371.13
05-03-2024,1309.42
06-03-2024,1322.57
07-03-2024,1326.88
10-03-2024,1347.78
11-03-2024,1349.14
12-03-2024,1346.29
13-03-2024,1344.63
14-03-2024,1342.97
17-03-2024,1392.46
18-03-2024,1367.74
19-03-2024,1314.05
20-03-2024,1294.72
21-03-2024,1293.31
24-03-2024,1285.94
25-03-2024,1280.65
26-03-2024,1310.3
27-03-2024,1319.9
01-04-2024,1332.38
02-04-2024,1342.66
03-04-2024,1338.14
04-04-2024,1337.31
07-04-2024,1330.72
08-04-2024,1347.38
09-04-2024,1337.94
10-04-2024,1357.2
11-04-2024,1392.1
14-04-2024,1373.21
15-04-2024,1339.4
16-04-2024,1312.42
17-04-2024,1257.72
18-04-2024,1259.56
21-04-2024,1219.88
22-04-2024,1229.38
23-04-2024,1237.87
24-04-2024,1289.7
25-04-2024,1296.4
28-04-2024,1303.3
29-04-2024,1293.67
30-04-2024,1280.39
01-05-2024,1290.97
02-05-2024,1302.68
06-05-2024,1310.82
07-05-2024,1332.37
08-05-2024,1333.95
09-05-2024,1327.44
12-05-2024,1297.0
13-05-2024,1285.35
14-05-2024,1315.88
15-05-2024,1322.47
16-05-2024,1317.57
19-05-2024,1311.49
20-05-2024,1297.97
21-05-2024,1290.16
22-05-2024,1281.66
23-05-2024,1259.82
27-05-2024,1254.73
28-05-2024,1237.54
29-05-2024,1200.38
30-05-2024,1211.19
02-06-2024,1205.49
03-06-2024,1167.44
04-06-2024,1167.2
05-06-2024,1160.08
06-06-2024,1156.59
09-06-2024,1151.49
10-06-2024,1174.63
11-06-2024,1144.85
12-06-2024,1136.79
13-06-2024,1130.85
16-06-2024,1114.23
17-06-2024,1101.52
18-06-2024,1118.51
19-06-2024,1119.69
20-06-2024,1118.98
23-06-2024,1115.62
24-06-2024,1133.67
25-06-2024,1135.44
26-06-2024,1136.35
27-06-2024,1142.02
30-06-2024,1141.72
01-07-2024,1128.83
02-07-2024,1109.67
03-07-2024,1108.55
04-07-2024,1113.3
07-07-2024,1129.19
08-07-2024,1137.38
09-07-2024,1148.81
10-07-2024,1160.53
11-07-2024,1161.63
14-07-2024,1151.94
15-07-2024,1146.75
16-07-2024,1158.46
17-07-2024,1173.21
18-07-2024,1209.96
21-07-2024,1238.19
22-07-2024,1228.16
23-07-2024,1217.85
24-07-2024,1210.88
25-07-2024,1197.03
28-07-2024,1182.1
29-07-2024,1160.96
30-07-2024,1162.21
31-07-2024,1180.51
01-08-2024,1161.13
04-08-2024,1157.27
05-08-2024,1165.88
06-08-2024,1170.12
07-08-2024,1154.06
08-08-2024,1161.61
11-08-2024,1167.03
12-08-2024,1162.36
13-08-2024,1200.0
14-08-2024,1238.16
15-08-2024,1255.88
18-08-2024,1244.02
19-08-2024,1233.69
20-08-2024,1264.15
21-08-2024,1245.99
22-08-2024,1248.07
26-08-2024,1236.96
27-08-2024,1207.26
28-08-2024,1210.77
29-08-2024,1246.52
01-09-2024,1244.68
02-09-2024,1216.37
03-09-2024,1213.48
04-09-2024,1242.06
05-09-2024,1267.68
08-09-2024,1267.62
09-09-2024,1273.66
10-09-2024,1286.31
11-09-2024,1298.36
12-09-2024,1278.18
15-09-2024,1268.77
16-09-2024,1269.3
17-09-2024,1289.81
18-09-2024,1319.21
19-09-2024,1291.11
22-09-2024,1277.36
23-09-2024,1274.2
24-09-2024,1267.57
25-09-2024,1276.66
26-09-2024,1286.79
29-09-2024,1312.5
30-09-2024,1363.66
01-10-2024,1390.74
02-10-2024,1432.7
03-10-2024,1446.69
06-10-2024,1422.3
07-10-2024,1401.41
08-10-2024,1360.58
09-10-2024,1369.33
10-10-2024,1389.22
13-10-2024,1372.22
14-10-2024,1340.32
15-10-2024,1370.35
16-10-2024,1387.84
17-10-2024,1411.29
20-10-2024,1401.42
21-10-2024,1372.8
22-10-2024,1341.4
23-10-2024,1330.67
24-10-2024,1334.43
27-10-2024,1282.34
28-10-2024,1255.64
29-10-2024,1234.25
30-10-2024,1196.77
31-10-2024,1201.87
03-11-2024,1151.39
04-11-2024,1146.75
05-11-2024,1111.17
06-11-2024,1090.89
07-11-2024,1117.15
10-11-2024,1137.08
11-11-2024,1155.13
12-11-2024,1139.76
13-11-2024,1170.67
14-11-2024,1183.6
17-11-2024,1194.31
18-11-2024,1191.77
19-11-2024,1152.24
20-11-2024,1150.3
21-11-2024,1142.35
24-11-2024,1105.84
25-11-2024,1074.71
26-11-2024,1110.63
27-11-2024,1092.21
28-11-2024,1096.69
01-12-2024,1082.24
02-12-2024,1069.3
03-12-2024,1102.16
04-12-2024,1092.23
05-12-2024,1075.85
08-12-2024,1052.37
09-12-2024,1016.68
10-12-2024,997.86
11-12-2024,1038.29
12-12-2024,1052.43
15-12-2024,1072.91
16-12-2024,1070.1
17-12-2024,1070.77
18-12-2024,1079.12
19-12-2024,1085.35
22-12-2024,1085.42
23-12-2024,1082.03
01-01-2025,1052.35
02-01-2025,1026.86
05-01-2025,1012.45
06-01-2025,1035.52
07-01-2025,1094.13
08-01-2025,1123.32
09-01-2025,1239.73
12-01-2025,1354.85
13-01-2025,1323.79
14-01-2025,1369.43
15-01-2025,1310.22
16-01-2025,1307.43
19-01-2025,1275.81
20-01-2025,1196.51
21-01-2025,1212.23
22-01-2025,1203.49
23-01-2025,1211.81
26-01-2025,1198.01
27-01-2025,1259.93
28-01-2025,1294.35
29-01-2025,1319.94
30-01-2025,1338.86
02-02-2025,1360.04
03-02-2025,1419.9
04-02-2025,1395.36
05-02-2025,1349.45
06-02-2025,1326.5
09-02-2025,1296.57
10-02-2025,1249.33
11-02-2025,1280.4
12-02-2025,1314.74
13-02-2025,1341.03
16-02-2025,1332.84
17-02-2025,1315.13
18-02-2025,1287.42
19-02-2025,1242.67
20-02-2025,1227.07
23-02-2025,1199.22
24-02-2025,1218.11
25-02-2025,1217.02
26-02-2025,1198.4
27-02-2025,1200.06
02-03-2025,1170.04
03-03-2025,1193.03
04-03-2025,1166.24
05-03-2025,1131.72
06-03-2025,1171.57
09-03-2025,1165.27
10-03-2025,1174.75
11-03-2025,1174.15
12-03-2025,1194.56
13-03-2025,1180.69
16-03-2025,1193.83
17-03-2025,1193.46
18-03-2025,1193.1
19-03-2025,1215.8
20-03-2025,1204.37
23-03-2025,1181.24
24-03-2025,1178.76
25-03-2025,1201.29
26-03-2025,1229.03
27-03-2025,1215.13
30-03-2025,1203.29
31-03-2025,1191.71
01-04-2025,1199.27
02-04-2025,1180.19
03-04-2025,1156.91
06-04-2025,1124.21
07-04-2025,1123.62
08-04-2025,1118.44
09-04-2025,1155.46
10-04-2025,1152.78
13-04-2025,1157.76
14-04-2025,1152.97
15-04-2025,1185.77
16-04-2025,1208.37
21-04-2025,1184.32
22-04-2025,1207.1
23-04-2025,1194.19
24-04-2025,1205.6
27-04-2025,1190.48
28-04-2025,1182.26
29-04-2025,1185.34
30-04-2025,1201.34
01-05-2025,1234.08
05-05-2025,1214.53
06-05-2025,1187.96
07-05-2025,1201.09
08-05-2025,1217.64
11-05-2025,1220.79
12-05-2025,1207.0
13-05-2025,1217.35
14-05-2025,1238.26
15-05-2025,1230.02
18-05-2025,1208.48
19-05-2025,1192.79
20-05-2025,1184.26
21-05-2025,1176.73
22-05-2025,1146.63
26-05-2025,1116.17
27-05-2025,1084.35
28-05-2025,1087.66
29-05-2025,1096.37
01-06-2025,1053.62
02-06-2025,1031.28
03-06-2025,1025.88
04-06-2025,1046.72
05-06-2025,1046.76
08-06-2025,1056.02
09-06-2025,1048.05
10-06-2025,1023.86
11-06-2025,1044.09
12-06-2025,1137.21
15-06-2025,1128.24
16-06-2025,1160.39
17-06-2025,1154.25
18-06-2025,1236.76
19-06-2025,1249.02
22-06-2025,1313.73
23-06-2025,1105.34
24-06-2025,1086.89
25-06-2025,1074.45
26-06-2025,1062.02
29-06-2025,1062.16
30-06-2025,1045.36
01-07-2025,1034.88
02-07-2025,1071.11
03-07-2025,1104.46
06-07-2025,1119.16
07-07-2025,1123.72
08-07-2025,1145.43
09-07-2025,1142.21
10-07-2025,1166.77
13-07-2025,1181.47
14-07-2025,1213.52
15-07-2025,1184.72
16-07-2025,1169.1
17-07-2025,1194.21
20-07-2025,1190.04
21-07-2025,1165.08
22-07-2025,1142.46
23-07-2025,1150.23
24-07-2025,1158.4
27-07-2025,1166.28
28-07-2025,1185.03
29-07-2025,1201.05
30-07-2025,1225.12
31-07-2025,1259.44
03-08-2025,1270.59
04-08-2025,1284.68
05-08-2025,1304.12
06-08-2025,1287.21
07-08-2025,1292.98
10-08-2025,1275.72
11-08-2025,1247.77
12-08-2025,1267.83
13-08-2025,1278.29
14-08-2025,1285.57
17-08-2025,1284.21
18-08-2025,1320.51
19-08-2025,1349.27
20-08-2025,1374.87
21-08-2025,1409.11
25-08-2025,1386.13
26-08-2025,1369.84
27-08-2025,1406.31
28-08-2025,1424.58
31-08-2025,1388.28
01-09-2025,1439.85
02-09-2025,1479.93
03-09-2025,1527.39
04-09-2025,1591.32
07-09-2025,1556.14
08-09-2025,1556.86
09-09-2025,1543.13
10-09-2025,1645.92
11-09-2025,1676.25
14-09-2025,1655.05
15-09-2025,1664.86
16-09-2025,1654.04
17-09-2025,1636.07
18-09-2025,1599.3
21-09-2025,1596.38
22-09-2025,1635.28
23-09-2025,1622.63
24-09-2025,1636.21
25-09-2025,1618.97
28-09-2025,1567.15
29-09-2025,1553.55
30-09-2025,1549.47
01-10-2025,1494.63
02-10-2025,1542.13
05-10-2025,1528.96
06-10-2025,1494.86
07-10-2025,1525.82
08-10-2025,1599.67
09-10-2025,1690.17
12-10-2025,1663.47
13-10-2025,1637.88
14-10-2025,1660.41
15-10-2025,1656.96
16-10-2025,1658.1
19-10-2025,1637.47
20-10-2025,1588.55
21-10-2025,1570.91
22-10-2025,1728.92
23-10-2025,1734.43
26-10-2025,1711.51
27-10-2025,1736.92
28-10-2025,1806.72
29-10-2025,1782.6
30-10-2025,1793.63
02-11-2025,1792.42
03-11-2025,1757.42
04-11-2025,1759.09
05-11-2025,1824.13
06-11-2025,1803.95
09-11-2025,1787.13
10-11-2025,1822.35
11-11-2025,1878.3
12-11-2025,1994.82
13-11-2025,1984.57
16-11-2025,1938.17
17-11-2025,1886.35
18-11-2025,1876.78
19-11-2025,1965.16
20-11-2025,1954.73
23-11-2025,1953.17
24-11-2025,1909.82
25-11-2025,1882.12
26-11-2025,1872.14
27-11-2025,1824.57
30-11-2025,1815.43
01-12-2025,1781.7
02-12-2025,1758.02
03-12-2025,1749.94
04-12-2025,1764.62
07-12-2025,1807.51
08-12-2025,1776.02
09-12-2025,1810.62
10-12-2025,1861.82
11-12-2025,1880.48
14-12-2025,1911.18
15-12-2025,1836.11
16-12-2025,1798.58
17-12-2025,1728.21
18-12-2025,1713.78
21-12-2025,1621.46
22-12-2025,1508.66
23-12-2025,1469.14
01-01-2026,1347.39
04-01-2026,1395.49
05-01-2026,1413.91
06-01-2026,1573.94
07-01-2026,1669.97
08-01-2026,1766.29
11-01-2026,1696.54
12-01-2026,1833.88
13-01-2026,1982.13
14-01-2026,1953.85
15-01-2026,1966.43
18-01-2026,1912.22
19-01-2026,1864.22
20-01-2026,1928.45
21-01-2026,1904.19
22-01-2026,1890.39
25-01-2026,1985.35
26-01-2026,1925.78
27-01-2026,1981.51
28-01-2026,2088.7
29-01-2026,2225.65
01-02-2026,2177.27
02-02-2026,2146.96
03-02-2026,2188.86
04-02-2026,2234.68
05-02-2026,2332.35
08-02-2026,2333.11
09-02-2026,2312.5
10-02-2026,2302.86
11-02-2026,2275.04
12-02-2026,2319.04
15-02-2026,2437.14
16-02-2026,2458.53
17-02-2026,2578.24
18-02-2026,2769.82
19-02-2026,2906.03
22-02-2026,3011.76
23-02-2026,3278.4
24-02-2026,3401.96
25-02-2026,3407.8
26-02-2026,3487.2
01-03-2026,4585.4
02-03-2026,4134.69
03-03-2026,4373.28
04-03-2026,3993.46
05-03-2026,3712.24
08-03-2026,3798.13
09-03-2026,3957.63
10-03-2026,4231.9
11-03-2026,3792.61
12-03-2026,3462.57
13-03-2026,3462.57
16-03-2026,3405.73
17-03-2026,4169.37
18-03-2026,4083.6
19-03-2026,4027.01
20-03-2026,3997.07
22-03-2026,4541.55
23-03-2026,4322.71
24-03-2026,4487.02
25-03-2026,4701.9
26-03-2026,5196.52
27-03-2026,5157.19
29-03-2026,5520.19
30-03-2026,5403.23
31-03-2026,6799.88
01-04-2026,6032.00
