Date,Index,% Change
22-02-2012,871,-3.22%
23-02-2012,849,-2.53%
24-02-2012,836,-1.53%
28-02-2012,833,-0.36%
29-02-2012,832,-0.12%
01-03-2012,839,0.84%
02-03-2012,844,0.60%
05-03-2012,854,1.18%
06-03-2012,852,-0.23%
07-03-2012,858,0.70%
08-03-2012,873,1.75%
09-03-2012,889,1.83%
12-03-2012,912,2.59%
13-03-2012,929,1.86%
14-03-2012,941,1.29%
15-03-2012,957,1.70%
16-03-2012,971,1.46%
19-03-2012,990,1.96%
20-03-2012,"1,004",1.41%
21-03-2012,"1,015",1.10%
22-03-2012,"1,026",1.08%
23-03-2012,"1,036",0.97%
26-03-2012,"1,036",0.00%
27-03-2012,"1,035",-0.10%
28-03-2012,"1,040",0.48%
29-03-2012,"1,044",0.38%
30-03-2012,"1,051",0.67%
02-04-2012,"1,051",0.00%
03-04-2012,"1,049",-0.19%
04-04-2012,"1,043",-0.57%
05-04-2012,"1,036",-0.67%
10-04-2012,"1,040",0.39%
11-04-2012,"1,072",3.08%
13-04-2012,"1,158",8.02%
16-04-2012,"1,189",2.68%
17-04-2012,"1,232",3.62%
18-04-2012,"1,291",4.79%
19-04-2012,"1,354",4.88%
20-04-2012,"1,487",9.82%
23-04-2012,"1,552",4.37%
24-04-2012,"1,628",4.90%
25-04-2012,"1,692",3.93%
26-04-2012,"1,727",2.07%
27-04-2012,"1,738",0.64%
30-04-2012,"1,725",-0.75%
01-05-2012,"1,713",-0.70%
02-05-2012,"1,693",-1.17%
03-05-2012,"1,635",-3.43%
04-05-2012,"1,527",-6.61%
08-05-2012,"1,441",-5.63%
09-05-2012,"1,390",-3.54%
10-05-2012,"1,350",-2.88%
11-05-2012,"1,322",-2.07%
14-05-2012,"1,299",-1.74%
15-05-2012,"1,283",-1.23%
16-05-2012,"1,266",-1.33%
17-05-2012,"1,258",-0.63%
18-05-2012,"1,274",1.27%
21-05-2012,"1,269",-0.39%
22-05-2012,"1,237",-2.52%
23-05-2012,"1,186",-4.12%
24-05-2012,"1,130",-4.72%
25-05-2012,"1,083",-4.16%
28-05-2012,"1,049",-3.14%
29-05-2012,"1,008",-3.91%
30-05-2012,969,-3.87%
31-05-2012,923,-4.75%
01-06-2012,897,-2.82%
06-06-2012,877,-2.23%
07-06-2012,882,0.57%
08-06-2012,914,3.63%
11-06-2012,944,3.28%
12-06-2012,975,3.28%
13-06-2012,"1,004",2.97%
14-06-2012,"1,046",4.18%
15-06-2012,"1,065",1.82%
18-06-2012,"1,081",1.50%
19-06-2012,"1,089",0.74%
20-06-2012,"1,093",0.37%
21-06-2012,"1,073",-1.83%
22-06-2012,"1,048",-2.33%
25-06-2012,"1,026",-2.10%
26-06-2012,"1,003",-2.24%
27-06-2012,981,-2.19%
29-06-2012,984,0.31%
02-07-2012,993,0.91%
03-07-2012,"1,019",2.62%
04-07-2012,"1,051",3.14%
05-07-2012,"1,090",3.71%
06-07-2012,"1,129",3.58%
09-07-2012,"1,145",1.42%
10-07-2012,"1,160",1.31%
11-07-2012,"1,175",1.29%
12-07-2012,"1,187",1.02%
13-07-2012,"1,202",1.26%
16-07-2012,"1,209",0.58%
17-07-2012,"1,214",0.41%
19-07-2012,"1,183",-2.55%
20-07-2012,"1,156",-2.28%
23-07-2012,"1,134",-1.90%
24-07-2012,"1,109",-2.20%
25-07-2012,"1,088",-1.89%
26-07-2012,"1,058",-2.76%
27-07-2012,"1,031",-2.55%
30-07-2012,"1,010",-2.04%
31-07-2012,982,-2.77%
01-08-2012,954,-2.85%
02-08-2012,931,-2.41%
03-08-2012,910,-2.26%
06-08-2012,890,-2.20%
07-08-2012,868,-2.47%
08-08-2012,840,-3.23%
09-08-2012,823,-2.02%
10-08-2012,814,-1.09%
13-08-2012,804,-1.23%
14-08-2012,803,-0.12%
15-08-2012,801,-0.25%
16-08-2012,801,0.00%
17-08-2012,806,0.62%
20-08-2012,819,1.61%
21-08-2012,833,1.71%
22-08-2012,843,1.20%
23-08-2012,840,-0.36%
24-08-2012,828,-1.43%
28-08-2012,812,-1.93%
29-08-2012,788,-2.96%
30-08-2012,758,-3.81%
31-08-2012,735,-3.03%
03-09-2012,714,-2.86%
04-09-2012,686,-3.92%
05-09-2012,647,-5.69%
06-09-2012,617,-4.64%
07-09-2012,599,-2.92%
10-09-2012,582,-2.84%
11-09-2012,566,-2.75%
14-09-2012,502,-11.31%
17-09-2012,483,-3.78%
18-09-2012,474,-1.86%
19-09-2012,468,-1.27%
20-09-2012,468,0.00%
21-09-2012,467,-0.21%
24-09-2012,461,-1.28%
25-09-2012,441,-4.34%
26-09-2012,426,-3.40%
27-09-2012,418,-1.88%
28-09-2012,425,1.67%
01-10-2012,439,3.29%
02-10-2012,463,5.47%
03-10-2012,496,7.13%
04-10-2012,544,9.68%
05-10-2012,598,9.93%
08-10-2012,647,8.19%
09-10-2012,712,10.05%
10-10-2012,784,10.11%
11-10-2012,843,7.53%
12-10-2012,871,3.32%
15-10-2012,885,1.61%
16-10-2012,904,2.15%
17-10-2012,904,0.00%
18-10-2012,895,-1.00%
19-10-2012,879,-1.79%
22-10-2012,861,-2.05%
23-10-2012,843,-2.09%
24-10-2012,825,-2.14%
25-10-2012,811,-1.70%
26-10-2012,804,-0.86%
29-10-2012,799,-0.62%
30-10-2012,792,-0.88%
31-10-2012,782,-1.26%
01-11-2012,770,-1.53%
02-11-2012,766,-0.52%
05-11-2012,757,-1.17%
06-11-2012,747,-1.32%
07-11-2012,737,-1.34%
08-11-2012,726,-1.49%
09-11-2012,722,-0.55%
12-11-2012,720,-0.28%
13-11-2012,732,1.67%
14-11-2012,774,5.74%
15-11-2012,846,9.30%
16-11-2012,886,4.73%
19-11-2012,902,1.81%
20-11-2012,933,3.44%
21-11-2012,963,3.22%
22-11-2012,991,2.91%
23-11-2012,"1,013",2.22%
26-11-2012,"1,021",0.79%
27-11-2012,"1,023",0.20%
30-11-2012,980,-4.20%
03-12-2012,973,-0.71%
04-12-2012,962,-1.13%
05-12-2012,949,-1.35%
06-12-2012,940,-0.95%
07-12-2012,936,-0.43%
10-12-2012,928,-0.85%
11-12-2012,914,-1.51%
12-12-2012,894,-2.19%
13-12-2012,871,-2.57%
17-12-2012,815,-6.43%
18-12-2012,793,-2.70%
19-12-2012,765,-3.53%
20-12-2012,734,-4.05%
24-12-2012,699,-4.77%
02-01-2013,685,-2.00%
03-01-2013,675,-1.46%
07-01-2013,670,-0.74%
08-01-2013,682,1.79%
09-01-2013,717,5.13%
10-01-2013,754,5.16%
11-01-2013,772,2.39%
14-01-2013,774,0.26%
15-01-2013,768,-0.78%
16-01-2013,754,-1.82%
17-01-2013,743,-1.46%
18-01-2013,740,-0.40%
21-01-2013,736,-0.54%
22-01-2013,729,-0.95%
23-01-2013,727,-0.27%
24-01-2013,723,-0.55%
25-01-2013,718,-0.69%
28-01-2013,713,-0.70%
29-01-2013,703,-1.40%
30-01-2013,690,-1.85%
31-01-2013,677,-1.88%
01-02-2013,664,-1.92%
04-02-2013,653,-1.66%
05-02-2013,651,-0.31%
06-02-2013,657,0.92%
07-02-2013,695,5.78%
08-02-2013,723,4.03%
11-02-2013,737,1.94%
13-02-2013,782,6.11%
14-02-2013,808,3.32%
19-02-2013,859,6.31%
20-02-2013,875,1.86%
22-02-2013,909,3.89%
25-02-2013,922,1.43%
26-02-2013,939,1.84%
28-02-2013,990,5.43%
01-03-2013,"1,036",4.65%
05-03-2013,"1,080",4.25%
06-03-2013,"1,090",0.93%
07-03-2013,"1,112",2.02%
11-03-2013,"1,128",1.44%
12-03-2013,"1,131",0.27%
13-03-2013,"1,138",0.62%
14-03-2013,"1,147",0.79%
18-03-2013,"1,172",2.18%
20-03-2013,"1,190",1.54%
22-03-2013,"1,208",1.51%
26-03-2013,"1,204",-0.33%
27-03-2013,"1,191",-1.08%
28-03-2013,"1,176",-1.26%
02-04-2013,"1,155",-1.79%
03-04-2013,"1,129",-2.25%
04-04-2013,"1,106",-2.04%
05-04-2013,"1,094",-1.08%
09-04-2013,"1,077",-1.55%
11-04-2013,"1,095",1.67%
12-04-2013,"1,112",1.55%
16-04-2013,"1,143",2.79%
17-04-2013,"1,167",2.10%
19-04-2013,"1,196",2.49%
22-04-2013,"1,202",0.50%
23-04-2013,"1,193",-0.75%
24-04-2013,"1,165",-2.35%
26-04-2013,"1,082",-7.12%
29-04-2013,"1,058",-2.22%
02-05-2013,"1,010",-4.54%
03-05-2013,"1,006",-0.40%
07-05-2013,999,-0.70%
08-05-2013,995,-0.40%
09-05-2013,995,0.00%
10-05-2013,994,-0.10%
13-05-2013,993,-0.10%
14-05-2013,988,-0.50%
15-05-2013,974,-1.42%
16-05-2013,951,-2.36%
17-05-2013,930,-2.21%
20-05-2013,917,-1.40%
21-05-2013,899,-1.96%
22-05-2013,880,-2.11%
23-05-2013,863,-1.93%
24-05-2013,854,-1.04%
28-05-2013,838,-1.87%
29-05-2013,821,-2.03%
30-05-2013,806,-1.83%
31-05-2013,795,-1.36%
03-06-2013,786,-1.13%
05-06-2013,768,-2.29%
06-06-2013,764,-0.52%
07-06-2013,764,0.00%
10-06-2013,766,0.26%
11-06-2013,777,1.44%
12-06-2013,808,3.99%
14-06-2013,859,6.31%
17-06-2013,878,2.21%
18-06-2013,892,1.59%
19-06-2013,909,1.91%
20-06-2013,920,1.21%
21-06-2013,927,0.76%
25-06-2013,959,3.45%
26-06-2013,976,1.77%
27-06-2013,994,1.84%
28-06-2013,"1,007",1.31%
01-07-2013,"1,014",0.70%
03-07-2013,"1,017",0.30%
08-07-2013,"1,002",-1.47%
09-07-2013,"1,006",0.40%
10-07-2013,"1,024",1.79%
11-07-2013,"1,062",3.71%
12-07-2013,"1,097",3.30%
15-07-2013,"1,118",1.91%
16-07-2013,"1,136",1.61%
17-07-2013,"1,153",1.50%
18-07-2013,"1,165",1.04%
19-07-2013,"1,172",0.60%
22-07-2013,"1,170",-0.17%
23-07-2013,"1,159",-0.94%
24-07-2013,"1,145",-1.21%
25-07-2013,"1,123",-1.92%
26-07-2013,"1,104",-1.69%
29-07-2013,"1,090",-1.27%
30-07-2013,"1,075",-1.38%
31-07-2013,"1,057",-1.67%
01-08-2013,"1,041",-1.51%
02-08-2013,"1,021",-1.92%
05-08-2013,"1,009",-1.18%
06-08-2013,992,-1.68%
07-08-2013,977,-1.51%
08-08-2013,962,-1.54%
09-08-2013,948,-1.46%
12-08-2013,940,-0.84%
13-08-2013,933,-0.74%
15-08-2013,926,-0.75%
16-08-2013,923,-0.32%
19-08-2013,917,-0.65%
21-08-2013,905,-1.31%
22-08-2013,904,-0.11%
23-08-2013,903,-0.11%
27-08-2013,904,0.11%
29-08-2013,904,0.00%
30-08-2013,907,0.33%
02-09-2013,912,0.55%
04-09-2013,933,2.30%
05-09-2013,961,3.00%
06-09-2013,"1,020",6.14%
09-09-2013,"1,105",8.33%
10-09-2013,"1,186",7.33%
11-09-2013,"1,241",4.64%
12-09-2013,"1,278",2.98%
13-09-2013,"1,306",2.19%
16-09-2013,"1,321",1.15%
18-09-2013,"1,385",4.84%
19-09-2013,"1,415",2.17%
20-09-2013,"1,453",2.69%
23-09-2013,"1,509",3.85%
24-09-2013,"1,602",6.16%
26-09-2013,"1,794",11.99%
27-09-2013,"1,800",0.33%
30-09-2013,"1,795",-0.28%
01-10-2013,"1,786",-0.50%
02-10-2013,"1,813",1.51%
03-10-2013,"1,862",2.70%
04-10-2013,"1,914",2.79%
07-10-2013,"1,947",1.72%
08-10-2013,"1,989",2.16%
09-10-2013,"2,016",1.36%
10-10-2013,"2,027",0.55%
11-10-2013,"2,024",-0.15%
14-10-2013,"2,020",-0.20%
15-10-2013,"2,021",0.05%
16-10-2013,"2,030",0.45%
17-10-2013,"2,059",1.43%
21-10-2013,"2,054",-0.24%
22-10-2013,"2,038",-0.78%
23-10-2013,"2,010",-1.37%
24-10-2013,"1,959",-2.54%
25-10-2013,"1,904",-2.81%
28-10-2013,"1,855",-2.57%
29-10-2013,"1,790",-3.50%
30-10-2013,"1,716",-4.13%
31-10-2013,"1,667",-2.86%
01-11-2013,"1,631",-2.16%
04-11-2013,"1,612",-1.16%
05-11-2013,"1,617",0.31%
06-11-2013,"1,614",-0.19%
07-11-2013,"1,594",-1.24%
08-11-2013,"1,565",-1.82%
11-11-2013,"1,542",-1.47%
12-11-2013,"1,510",-2.08%
13-11-2013,"1,474",-2.38%
14-11-2013,"1,438",-2.44%
18-11-2013,"1,382",-3.89%
19-11-2013,"1,353",-2.10%
20-11-2013,"1,346",-0.52%
26-11-2013,"1,427",6.02%
27-11-2013,"1,510",5.82%
29-11-2013,"1,665",10.26%
03-12-2013,"1,741",4.56%
04-12-2013,"1,795",3.10%
05-12-2013,"1,867",4.01%
06-12-2013,"1,923",3.00%
09-12-2013,"1,955",1.66%
10-12-2013,"1,997",2.15%
12-12-2013,"2,085",4.41%
13-12-2013,"2,096",0.53%
16-12-2013,"2,082",-0.67%
18-12-2013,"1,946",-6.53%
19-12-2013,"1,883",-3.24%
20-12-2013,"1,858",-1.33%
23-12-2013,"1,835",-1.24%
24-12-2013,"1,825",-0.54%
03-01-2014,"1,750",-4.11%
06-01-2014,"1,724",-1.49%
07-01-2014,"1,692",-1.86%
08-01-2014,"1,672",-1.18%
09-01-2014,"1,645",-1.61%
10-01-2014,"1,621",-1.46%
13-01-2014,"1,598",-1.42%
15-01-2014,"1,572",-1.63%
16-01-2014,"1,570",-0.13%
17-01-2014,"1,564",-0.38%
21-01-2014,"1,530",-2.17%
22-01-2014,"1,496",-2.22%
24-01-2014,"1,437",-3.94%
29-01-2014,"1,369",-4.73%
30-01-2014,"1,347",-1.61%
31-01-2014,"1,337",-0.74%
03-02-2014,"1,326",-0.82%
04-02-2014,"1,313",-0.98%
05-02-2014,"1,307",-0.46%
06-02-2014,"1,307",0.00%
07-02-2014,"1,304",-0.23%
11-02-2014,"1,322",1.38%
13-02-2014,"1,313",-0.68%
14-02-2014,"1,311",-0.15%
18-02-2014,"1,298",-0.99%
19-02-2014,"1,282",-1.23%
20-02-2014,"1,261",-1.64%
21-02-2014,"1,244",-1.35%
24-02-2014,"1,222",-1.77%
25-02-2014,"1,187",-2.86%
26-02-2014,"1,154",-2.78%
27-02-2014,"1,123",-2.69%
28-02-2014,"1,099",-2.14%
03-03-2014,"1,080",-1.73%
04-03-2014,"1,062",-1.67%
05-03-2014,"1,053",-0.85%
07-03-2014,"1,075",2.09%
10-03-2014,"1,088",1.21%
11-03-2014,"1,104",1.47%
13-03-2014,"1,106",0.18%
14-03-2014,"1,113",0.63%
17-03-2014,"1,116",0.27%
18-03-2014,"1,118",0.18%
19-03-2014,"1,120",0.18%
21-03-2014,"1,112",-0.71%
25-03-2014,"1,088",-2.16%
26-03-2014,"1,062",-2.39%
27-03-2014,"1,018",-4.14%
28-03-2014,978,-3.93%
31-03-2014,942,-3.68%
01-04-2014,897,-4.78%
02-04-2014,867,-3.34%
07-04-2014,812,-6.34%
08-04-2014,801,-1.35%
09-04-2014,794,-0.87%
10-04-2014,787,-0.88%
11-04-2014,782,-0.64%
15-04-2014,777,-0.64%
16-04-2014,792,1.93%
17-04-2014,812,2.53%
23-04-2014,840,3.45%
25-04-2014,864,2.86%
28-04-2014,868,0.46%
29-04-2014,872,0.46%
01-05-2014,871,-0.11%
02-05-2014,865,-0.69%
05-05-2014,865,0.00%
06-05-2014,866,0.12%
07-05-2014,869,0.35%
08-05-2014,879,1.15%
12-05-2014,910,3.53%
13-05-2014,933,2.53%
14-05-2014,969,3.86%
15-05-2014,"1,016",4.85%
16-05-2014,"1,041",2.46%
19-05-2014,"1,054",1.25%
20-05-2014,"1,061",0.66%
21-05-2014,"1,056",-0.47%
22-05-2014,"1,028",-2.65%
23-05-2014,"1,001",-2.63%
27-05-2014,971,-3.00%
28-05-2014,940,-3.19%
29-05-2014,904,-3.83%
30-05-2014,872,-3.54%
02-06-2014,846,-2.98%
03-06-2014,816,-3.55%
04-06-2014,786,-3.68%
05-06-2014,758,-3.56%
06-06-2014,727,-4.09%
09-06-2014,713,-1.93%
10-06-2014,699,-1.96%
11-06-2014,678,-3.00%
12-06-2014,635,-6.34%
16-06-2014,542,-14.65%
17-06-2014,514,-5.17%
19-06-2014,471,-8.37%
20-06-2014,461,-2.12%
23-06-2014,452,-1.95%
26-06-2014,423,-6.42%
27-06-2014,419,-0.95%
30-06-2014,423,0.95%
01-07-2014,446,5.44%
02-07-2014,485,8.74%
03-07-2014,557,14.85%
04-07-2014,640,14.90%
07-07-2014,680,6.25%
08-07-2014,704,3.53%
09-07-2014,710,0.85%
10-07-2014,702,-1.13%
11-07-2014,679,-3.28%
14-07-2014,666,-1.91%
17-07-2014,603,-9.46%
18-07-2014,586,-2.82%
21-07-2014,576,-1.71%
22-07-2014,576,0.00%
23-07-2014,584,1.39%
24-07-2014,596,2.05%
25-07-2014,606,1.68%
28-07-2014,616,1.65%
29-07-2014,624,1.30%
30-07-2014,625,0.16%
31-07-2014,619,-0.96%
01-08-2014,611,-1.29%
04-08-2014,610,-0.16%
05-08-2014,609,-0.16%
06-08-2014,609,0.00%
07-08-2014,616,1.15%
08-08-2014,624,1.30%
11-08-2014,634,1.60%
12-08-2014,651,2.68%
13-08-2014,674,3.53%
14-08-2014,739,9.64%
15-08-2014,803,8.66%
19-08-2014,837,4.23%
20-08-2014,828,-1.08%
21-08-2014,818,-1.21%
22-08-2014,812,-0.73%
25-08-2014,812,0.00%
26-08-2014,808,-0.49%
27-08-2014,811,0.37%
28-08-2014,842,3.82%
29-08-2014,871,3.44%
01-09-2014,888,1.95%
02-09-2014,903,1.69%
03-09-2014,919,1.77%
04-09-2014,927,0.87%
05-09-2014,931,0.43%
08-09-2014,940,0.97%
09-09-2014,940,0.00%
10-09-2014,916,-2.55%
11-09-2014,895,-2.29%
12-09-2014,875,-2.23%
15-09-2014,860,-1.71%
16-09-2014,843,-1.98%
17-09-2014,829,-1.66%
18-09-2014,819,-1.21%
19-09-2014,814,-0.61%
22-09-2014,809,-0.61%
23-09-2014,800,-1.11%
24-09-2014,798,-0.25%
25-09-2014,799,0.13%
26-09-2014,807,1.00%
29-09-2014,812,0.62%
30-09-2014,826,1.72%
01-10-2014,854,3.39%
02-10-2014,878,2.81%
03-10-2014,887,1.03%
06-10-2014,889,0.23%
07-10-2014,884,-0.56%
08-10-2014,869,-1.70%
09-10-2014,864,-0.58%
10-10-2014,865,0.12%
13-10-2014,868,0.35%
14-10-2014,885,1.96%
15-10-2014,909,2.71%
16-10-2014,940,3.41%
17-10-2014,966,2.77%
20-10-2014,995,3.00%
21-10-2014,"1,032",3.72%
22-10-2014,"1,066",3.29%
23-10-2014,"1,099",3.10%
24-10-2014,"1,121",2.00%
27-10-2014,"1,137",1.43%
28-10-2014,"1,172",3.08%
29-10-2014,"1,202",2.56%
30-10-2014,"1,222",1.66%
31-10-2014,"1,233",0.90%
03-11-2014,"1,241",0.65%
04-11-2014,"1,238",-0.24%
05-11-2014,"1,224",-1.13%
06-11-2014,"1,205",-1.55%
07-11-2014,"1,183",-1.83%
10-11-2014,"1,168",-1.27%
11-11-2014,"1,150",-1.54%
12-11-2014,"1,133",-1.48%
13-11-2014,"1,112",-1.85%
14-11-2014,"1,089",-2.07%
17-11-2014,"1,069",-1.84%
18-11-2014,"1,061",-0.75%
19-11-2014,"1,055",-0.57%
20-11-2014,"1,053",-0.19%
21-11-2014,"1,055",0.19%
24-11-2014,"1,059",0.38%
25-11-2014,"1,064",0.47%
26-11-2014,"1,073",0.85%
27-11-2014,"1,099",2.42%
28-11-2014,"1,120",1.91%
01-12-2014,"1,124",0.36%
02-12-2014,"1,119",-0.44%
03-12-2014,"1,108",-0.98%
04-12-2014,"1,097",-0.99%
05-12-2014,"1,088",-0.82%
08-12-2014,"1,081",-0.64%
09-12-2014,"1,066",-1.39%
10-12-2014,"1,047",-1.78%
11-12-2014,"1,026",-2.01%
12-12-2014,"1,001",-2.44%
15-12-2014,980,-2.10%
16-12-2014,961,-1.94%
17-12-2014,945,-1.66%
18-12-2014,929,-1.69%
19-12-2014,907,-2.37%
22-12-2014,891,-1.76%
23-12-2014,872,-2.13%
24-12-2014,856,-1.83%
02-01-2015,827,-3.39%
05-01-2015,811,-1.93%
06-01-2015,794,-2.10%
07-01-2015,780,-1.76%
08-01-2015,776,-0.51%
09-01-2015,764,-1.55%
12-01-2015,762,-0.26%
13-01-2015,766,0.52%
14-01-2015,766,0.00%
15-01-2015,766,0.00%
16-01-2015,759,-0.91%
19-01-2015,751,-1.05%
20-01-2015,741,-1.33%
21-01-2015,725,-2.16%
22-01-2015,704,-2.90%
23-01-2015,685,-2.70%
26-01-2015,669,-2.34%
27-01-2015,648,-3.14%
28-01-2015,620,-4.32%
29-01-2015,550,-11.29%
30-01-2015,508,-7.64%
02-02-2015,480,-5.51%
03-02-2015,454,-5.42%
04-02-2015,437,-3.74%
05-02-2015,428,-2.06%
06-02-2015,430,0.47%
09-02-2015,434,0.93%
10-02-2015,446,2.76%
11-02-2015,469,5.16%
12-02-2015,489,4.26%
13-02-2015,499,2.04%
16-02-2015,505,1.20%
17-02-2015,508,0.59%
18-02-2015,514,1.18%
19-02-2015,516,0.39%
20-02-2015,514,-0.39%
23-02-2015,512,-0.39%
24-02-2015,514,0.39%
25-02-2015,519,0.97%
26-02-2015,531,2.31%
27-02-2015,540,1.69%
02-03-2015,551,2.04%
03-03-2015,564,2.36%
04-03-2015,576,2.13%
05-03-2015,583,1.22%
06-03-2015,587,0.69%
09-03-2015,590,0.51%
10-03-2015,591,0.17%
11-03-2015,588,-0.51%
12-03-2015,586,-0.34%
13-03-2015,585,-0.17%
16-03-2015,588,0.51%
17-03-2015,595,1.19%
18-03-2015,604,1.51%
19-03-2015,613,1.49%
20-03-2015,617,0.65%
23-03-2015,617,0.00%
24-03-2015,609,-1.30%
25-03-2015,602,-1.15%
26-03-2015,599,-0.50%
27-03-2015,597,-0.33%
30-03-2015,600,0.50%
31-03-2015,598,-0.33%
01-04-2015,596,-0.33%
02-04-2015,589,-1.17%
07-04-2015,584,-0.85%
08-04-2015,585,0.17%
09-04-2015,591,1.03%
10-04-2015,600,1.52%
13-04-2015,609,1.50%
14-04-2015,619,1.64%
15-04-2015,626,1.13%
16-04-2015,636,1.60%
17-04-2015,642,0.94%
20-04-2015,646,0.62%
21-04-2015,659,2.01%
22-04-2015,669,1.52%
23-04-2015,680,1.64%
24-04-2015,685,0.74%
27-04-2015,687,0.29%
28-04-2015,685,-0.29%
29-04-2015,673,-1.75%
30-04-2015,658,-2.23%
01-05-2015,647,-1.67%
05-05-2015,633,-2.16%
06-05-2015,618,-2.37%
07-05-2015,603,-2.43%
08-05-2015,594,-1.49%
11-05-2015,586,-1.35%
12-05-2015,583,-0.51%
13-05-2015,584,0.17%
14-05-2015,580,-0.68%
15-05-2015,579,-0.17%
18-05-2015,578,-0.17%
19-05-2015,574,-0.69%
20-05-2015,565,-1.57%
21-05-2015,556,-1.59%
22-05-2015,549,-1.26%
26-05-2015,540,-1.64%
27-05-2015,530,-1.85%
28-05-2015,525,-0.94%
29-05-2015,524,-0.19%
01-06-2015,522,-0.38%
02-06-2015,528,1.15%
03-06-2015,544,3.03%
04-06-2015,570,4.78%
05-06-2015,596,4.56%
08-06-2015,608,2.01%
09-06-2015,630,3.62%
10-06-2015,662,5.08%
11-06-2015,696,5.14%
12-06-2015,719,3.30%
15-06-2015,742,3.20%
16-06-2015,772,4.04%
17-06-2015,817,5.83%
18-06-2015,847,3.67%
19-06-2015,851,0.47%
22-06-2015,845,-0.71%
23-06-2015,834,-1.30%
24-06-2015,829,-0.60%
25-06-2015,827,-0.24%
26-06-2015,833,0.73%
29-06-2015,838,0.60%
30-06-2015,845,0.84%
01-07-2015,858,1.54%
02-07-2015,883,2.91%
06-07-2015,927,4.98%
08-07-2015,973,4.96%
09-07-2015,"1,016",4.42%
10-07-2015,"1,052",3.54%
13-07-2015,"1,076",2.28%
14-07-2015,"1,096",1.86%
15-07-2015,"1,122",2.37%
16-07-2015,"1,149",2.41%
17-07-2015,"1,162",1.13%
20-07-2015,"1,170",0.69%
21-07-2015,"1,179",0.77%
22-07-2015,"1,179",0.00%
23-07-2015,"1,161",-1.53%
24-07-2015,"1,137",-2.07%
27-07-2015,"1,115",-1.93%
28-07-2015,"1,095",-1.79%
29-07-2015,"1,069",-2.37%
30-07-2015,"1,044",-2.34%
31-07-2015,"1,023",-2.01%
03-08-2015,"1,006",-1.66%
04-08-2015,"1,001",-0.50%
05-08-2015,"1,005",0.40%
06-08-2015,"1,013",0.80%
07-08-2015,"1,021",0.79%
10-08-2015,"1,028",0.69%
11-08-2015,"1,043",1.46%
12-08-2015,"1,053",0.96%
13-08-2015,"1,054",0.09%
14-08-2015,"1,057",0.28%
17-08-2015,"1,057",0.00%
18-08-2015,"1,052",-0.47%
19-08-2015,"1,049",-0.29%
20-08-2015,"1,052",0.29%
21-08-2015,"1,054",0.19%
24-08-2015,"1,052",-0.19%
25-08-2015,"1,047",-0.48%
26-08-2015,"1,031",-1.53%
27-08-2015,"1,000",-3.01%
28-08-2015,974,-2.60%
01-09-2015,949,-2.57%
02-09-2015,912,-3.90%
03-09-2015,870,-4.61%
04-09-2015,837,-3.79%
07-09-2015,812,-2.99%
08-09-2015,793,-2.34%
09-09-2015,776,-2.14%
10-09-2015,751,-3.22%
14-09-2015,723,-3.73%
15-09-2015,720,-0.41%
16-09-2015,716,-0.56%
17-09-2015,727,1.54%
18-09-2015,753,3.58%
21-09-2015,769,2.12%
22-09-2015,769,0.00%
29-09-2015,725,-5.72%
30-09-2015,712,-1.79%
01-10-2015,704,-1.12%
02-10-2015,701,-0.43%
05-10-2015,699,-0.29%
06-10-2015,700,0.14%
07-10-2015,709,1.29%
08-10-2015,736,3.81%
09-10-2015,761,3.40%
12-10-2015,768,0.92%
13-10-2015,770,0.26%
14-10-2015,761,-1.17%
15-10-2015,742,-2.50%
16-10-2015,722,-2.70%
19-10-2015,710,-1.66%
21-10-2015,693,-2.39%
22-10-2015,685,-1.15%
23-10-2015,683,-0.29%
26-10-2015,681,-0.29%
28-10-2015,687,0.88%
29-10-2015,682,-0.73%
30-10-2015,675,-1.03%
02-11-2015,665,-1.48%
03-11-2015,653,-1.80%
04-11-2015,636,-2.60%
05-11-2015,618,-2.83%
06-11-2015,603,-2.43%
09-11-2015,589,-2.32%
10-11-2015,575,-2.38%
11-11-2015,555,-3.48%
12-11-2015,534,-3.78%
13-11-2015,514,-3.75%
16-11-2015,500,-2.72%
17-11-2015,487,-2.60%
18-11-2015,477,-2.05%
19-11-2015,468,-1.89%
20-11-2015,463,-1.07%
23-11-2015,461,-0.43%
24-11-2015,460,-0.22%
25-11-2015,463,0.65%
26-11-2015,459,-0.86%
27-11-2015,456,-0.65%
30-11-2015,453,-0.66%
01-12-2015,450,-0.66%
02-12-2015,446,-0.89%
03-12-2015,438,-1.79%
04-12-2015,433,-1.14%
07-12-2015,426,-1.62%
08-12-2015,420,-1.41%
09-12-2015,412,-1.90%
10-12-2015,408,-0.97%
11-12-2015,410,0.49%
14-12-2015,410,0.00%
15-12-2015,411,0.24%
16-12-2015,415,0.97%
17-12-2015,421,1.45%
18-12-2015,426,1.19%
21-12-2015,433,1.64%
22-12-2015,445,2.77%
23-12-2015,457,2.70%
24-12-2015,462,1.09%
04-01-2016,464,0.43%
05-01-2016,466,0.43%
06-01-2016,464,-0.43%
07-01-2016,450,-3.02%
08-01-2016,434,-3.56%
11-01-2016,420,-3.23%
12-01-2016,411,-2.14%
13-01-2016,399,-2.92%
14-01-2016,388,-2.76%
15-01-2016,381,-1.80%
19-01-2016,369,-3.15%
20-01-2016,360,-2.44%
21-01-2016,346,-3.89%
